variant,region,year,lifeexpectancyatbirth
estimates,921,1950,36.128
estimates,921,1951,36.467
estimates,921,1952,37.143
estimates,921,1953,37.813
estimates,921,1954,38.476
estimates,921,1955,39.133
estimates,921,1956,39.785
estimates,921,1957,40.431
estimates,921,1958,41.073
estimates,921,1959,41.713
estimates,921,1960,42.354
estimates,921,1961,42.996
estimates,921,1962,43.642
estimates,921,1963,44.29
estimates,921,1964,44.938
estimates,921,1965,45.578
estimates,921,1966,46.201
estimates,921,1967,46.801
estimates,921,1968,47.378
estimates,921,1969,47.936
estimates,921,1970,48.487
estimates,921,1971,49.049
estimates,921,1972,49.636
estimates,921,1973,50.25
estimates,921,1974,50.889
estimates,921,1975,51.535
estimates,921,1976,52.168
estimates,921,1977,52.766
estimates,921,1978,53.316
estimates,921,1979,53.813
estimates,921,1980,54.261
estimates,921,1981,54.671
estimates,921,1982,55.062
estimates,921,1983,55.452
estimates,921,1984,55.851
estimates,921,1985,56.267
estimates,921,1986,56.706
estimates,921,1987,57.165
estimates,921,1988,57.638
estimates,921,1989,58.123
estimates,921,1990,58.615
estimates,921,1991,59.109
estimates,921,1992,59.597
estimates,921,1993,60.075
estimates,921,1994,60.539
estimates,921,1995,60.987
estimates,921,1996,61.421
estimates,921,1997,61.844
estimates,921,1998,62.259
estimates,921,1999,62.668
estimates,921,2000,63.072
estimates,921,2001,63.471
estimates,921,2002,63.865
estimates,921,2003,64.254
estimates,921,2004,64.641
estimates,921,2005,65.028
estimates,921,2006,65.421
estimates,921,2007,65.819
estimates,921,2008,66.22
estimates,921,2009,66.622
estimates,921,2010,67.016
estimates,921,2011,67.394
estimates,921,2012,67.75
estimates,921,2013,68.078
estimates,921,2014,68.378
estimates,921,2015,68.651
medium_variant,921,2015,68.651
medium_variant,921,2016,68.901
medium_variant,921,2017,69.136
medium_variant,921,2018,69.363
medium_variant,921,2019,69.584
medium_variant,921,2020,69.803
medium_variant,921,2021,70.02
medium_variant,921,2022,70.231
medium_variant,921,2023,70.437
medium_variant,921,2024,70.638
medium_variant,921,2025,70.835
medium_variant,921,2026,71.027
medium_variant,921,2027,71.216
medium_variant,921,2028,71.402
medium_variant,921,2029,71.585
medium_variant,921,2030,71.766
medium_variant,921,2031,71.943
medium_variant,921,2032,72.117
medium_variant,921,2033,72.287
medium_variant,921,2034,72.455
medium_variant,921,2035,72.62
medium_variant,921,2036,72.783
medium_variant,921,2037,72.944
medium_variant,921,2038,73.105
medium_variant,921,2039,73.265
medium_variant,921,2040,73.425
medium_variant,921,2041,73.585
medium_variant,921,2042,73.744
medium_variant,921,2043,73.902
medium_variant,921,2044,74.059
medium_variant,921,2045,74.214
medium_variant,921,2046,74.369
medium_variant,921,2047,74.524
medium_variant,921,2048,74.677
medium_variant,921,2049,74.83
medium_variant,921,2050,74.981
medium_variant,921,2051,75.132
medium_variant,921,2052,75.281
medium_variant,921,2053,75.429
medium_variant,921,2054,75.576
medium_variant,921,2055,75.721
medium_variant,921,2056,75.866
medium_variant,921,2057,76.009
medium_variant,921,2058,76.153
medium_variant,921,2059,76.296
medium_variant,921,2060,76.438
medium_variant,921,2061,76.579
medium_variant,921,2062,76.719
medium_variant,921,2063,76.858
medium_variant,921,2064,76.996
medium_variant,921,2065,77.133
medium_variant,921,2066,77.269
medium_variant,921,2067,77.406
medium_variant,921,2068,77.542
medium_variant,921,2069,77.679
medium_variant,921,2070,77.816
medium_variant,921,2071,77.953
medium_variant,921,2072,78.09
medium_variant,921,2073,78.227
medium_variant,921,2074,78.364
medium_variant,921,2075,78.5
medium_variant,921,2076,78.636
medium_variant,921,2077,78.772
medium_variant,921,2078,78.908
medium_variant,921,2079,79.044
medium_variant,921,2080,79.18
medium_variant,921,2081,79.317
medium_variant,921,2082,79.455
medium_variant,921,2083,79.593
medium_variant,921,2084,79.732
medium_variant,921,2085,79.871
medium_variant,921,2086,80.01
medium_variant,921,2087,80.148
medium_variant,921,2088,80.285
medium_variant,921,2089,80.421
medium_variant,921,2090,80.556
medium_variant,921,2091,80.692
medium_variant,921,2092,80.828
medium_variant,921,2093,80.965
medium_variant,921,2094,81.103
medium_variant,921,2095,81.243
medium_variant,921,2096,81.384
medium_variant,921,2097,81.527
medium_variant,921,2098,81.671
medium_variant,921,2099,81.818
