variant,region,year,lifeexpectancyatbirth
estimates,912,1950,40.661
estimates,912,1951,41.081
estimates,912,1952,41.905
estimates,912,1953,42.694
estimates,912,1954,43.448
estimates,912,1955,44.167
estimates,912,1956,44.852
estimates,912,1957,45.504
estimates,912,1958,46.125
estimates,912,1959,46.718
estimates,912,1960,47.287
estimates,912,1961,47.837
estimates,912,1962,48.372
estimates,912,1963,48.896
estimates,912,1964,49.411
estimates,912,1965,49.912
estimates,912,1966,50.391
estimates,912,1967,50.845
estimates,912,1968,51.277
estimates,912,1969,51.694
estimates,912,1970,52.11
estimates,912,1971,52.54
estimates,912,1972,52.998
estimates,912,1973,53.495
estimates,912,1974,54.037
estimates,912,1975,54.625
estimates,912,1976,55.26
estimates,912,1977,55.928
estimates,912,1978,56.617
estimates,912,1979,57.318
estimates,912,1980,58.026
estimates,912,1981,58.735
estimates,912,1982,59.442
estimates,912,1983,60.138
estimates,912,1984,60.811
estimates,912,1985,61.447
estimates,912,1986,62.029
estimates,912,1987,62.555
estimates,912,1988,63.023
estimates,912,1989,63.437
estimates,912,1990,63.808
estimates,912,1991,64.149
estimates,912,1992,64.478
estimates,912,1993,64.809
estimates,912,1994,65.148
estimates,912,1995,65.496
estimates,912,1996,65.848
estimates,912,1997,66.193
estimates,912,1998,66.527
estimates,912,1999,66.848
estimates,912,2000,67.162
estimates,912,2001,67.473
estimates,912,2002,67.789
estimates,912,2003,68.111
estimates,912,2004,68.442
estimates,912,2005,68.779
estimates,912,2006,69.118
estimates,912,2007,69.455
estimates,912,2008,69.783
estimates,912,2009,70.099
estimates,912,2010,70.399
estimates,912,2011,70.682
estimates,912,2012,70.947
estimates,912,2013,71.196
estimates,912,2014,71.43
estimates,912,2015,71.65
medium_variant,912,2015,71.65
medium_variant,912,2016,71.858
medium_variant,912,2017,72.057
medium_variant,912,2018,72.249
medium_variant,912,2019,72.436
medium_variant,912,2020,72.62
medium_variant,912,2021,72.801
medium_variant,912,2022,72.979
medium_variant,912,2023,73.155
medium_variant,912,2024,73.328
medium_variant,912,2025,73.5
medium_variant,912,2026,73.671
medium_variant,912,2027,73.841
medium_variant,912,2028,74.011
medium_variant,912,2029,74.179
medium_variant,912,2030,74.348
medium_variant,912,2031,74.516
medium_variant,912,2032,74.684
medium_variant,912,2033,74.851
medium_variant,912,2034,75.017
medium_variant,912,2035,75.182
medium_variant,912,2036,75.345
medium_variant,912,2037,75.506
medium_variant,912,2038,75.665
medium_variant,912,2039,75.822
medium_variant,912,2040,75.977
medium_variant,912,2041,76.13
medium_variant,912,2042,76.282
medium_variant,912,2043,76.432
medium_variant,912,2044,76.58
medium_variant,912,2045,76.728
medium_variant,912,2046,76.875
medium_variant,912,2047,77.02
medium_variant,912,2048,77.165
medium_variant,912,2049,77.309
medium_variant,912,2050,77.451
medium_variant,912,2051,77.592
medium_variant,912,2052,77.731
medium_variant,912,2053,77.868
medium_variant,912,2054,78.003
medium_variant,912,2055,78.136
medium_variant,912,2056,78.268
medium_variant,912,2057,78.399
medium_variant,912,2058,78.529
medium_variant,912,2059,78.658
medium_variant,912,2060,78.786
medium_variant,912,2061,78.914
medium_variant,912,2062,79.04
medium_variant,912,2063,79.166
medium_variant,912,2064,79.29
medium_variant,912,2065,79.413
medium_variant,912,2066,79.534
medium_variant,912,2067,79.654
medium_variant,912,2068,79.772
medium_variant,912,2069,79.889
medium_variant,912,2070,80.004
medium_variant,912,2071,80.119
medium_variant,912,2072,80.232
medium_variant,912,2073,80.346
medium_variant,912,2074,80.459
medium_variant,912,2075,80.572
medium_variant,912,2076,80.685
medium_variant,912,2077,80.799
medium_variant,912,2078,80.913
medium_variant,912,2079,81.027
medium_variant,912,2080,81.141
medium_variant,912,2081,81.257
medium_variant,912,2082,81.372
medium_variant,912,2083,81.488
medium_variant,912,2084,81.605
medium_variant,912,2085,81.722
medium_variant,912,2086,81.839
medium_variant,912,2087,81.957
medium_variant,912,2088,82.075
medium_variant,912,2089,82.192
medium_variant,912,2090,82.31
medium_variant,912,2091,82.427
medium_variant,912,2092,82.544
medium_variant,912,2093,82.661
medium_variant,912,2094,82.777
medium_variant,912,2095,82.893
medium_variant,912,2096,83.009
medium_variant,912,2097,83.124
medium_variant,912,2098,83.24
medium_variant,912,2099,83.354
