continent,year,variant,freq,agebroad,totaldeaths
909,1965,estimates,5yearly,0_19,176.73
909,1965,estimates,5yearly,0_24,193.087
909,1965,estimates,5yearly,5_14,20.952
909,1965,estimates,5yearly,15plus,756.802
909,1965,estimates,5yearly,15_24,30.542
909,1965,estimates,5yearly,15_49,137.618
909,1965,estimates,5yearly,15_59,238.882
909,1965,estimates,5yearly,15_64,309.841
909,1965,estimates,5yearly,20plus,742.617
909,1965,estimates,5yearly,20_64,295.656
909,1965,estimates,5yearly,20_69,379.297
909,1965,estimates,5yearly,25plus,726.26
909,1965,estimates,5yearly,25_69,362.94
909,1965,estimates,5yearly,40plus,677.028
909,1965,estimates,5yearly,50plus,619.184
909,1965,estimates,5yearly,60plus,517.92
909,1965,estimates,5yearly,65plus,446.961
909,1965,estimates,5yearly,70plus,363.32
909,1965,estimates,5yearly,80plus,168.716
909,1965,estimates,5yearly,90plus,28.502
909,1970,estimates,5yearly,"Region, subregion, country or area *",OCEANIA
909,1970,estimates,5yearly,0_4,134.33
909,1970,estimates,5yearly,5_9,10.421
909,1970,estimates,5yearly,10_14,9.37
909,1970,estimates,5yearly,15_19,15.007
909,1970,estimates,5yearly,20_24,17.577
909,1970,estimates,5yearly,25_29,15.444
909,1970,estimates,5yearly,30_34,15.361
909,1970,estimates,5yearly,35_39,17.588
909,1970,estimates,5yearly,40_44,23.174
909,1970,estimates,5yearly,45_49,33.354
909,1970,estimates,5yearly,50_54,44.55
909,1970,estimates,5yearly,55_59,58.391
909,1970,estimates,5yearly,60_64,75.675
909,1970,estimates,5yearly,65_69,88.852
909,1970,estimates,5yearly,70_74,99.591
909,1970,estimates,5yearly,75_79,102.442
909,1970,estimates,5yearly,80_84,90.044
909,1970,estimates,5yearly,85_89,60.13
909,1970,estimates,5yearly,90_94,26.596
909,1970,estimates,5yearly,95plus,7.326
909,1970,estimates,5yearly,0_14,154.121
909,1970,estimates,5yearly,0_19,169.128
909,1970,estimates,5yearly,0_24,186.705
909,1970,estimates,5yearly,5_14,19.791
909,1970,estimates,5yearly,15plus,791.102
909,1970,estimates,5yearly,15_24,32.584
909,1970,estimates,5yearly,15_49,137.505
909,1970,estimates,5yearly,15_59,240.446
909,1970,estimates,5yearly,15_64,316.121
909,1970,estimates,5yearly,20plus,776.095
909,1970,estimates,5yearly,20_64,301.114
909,1970,estimates,5yearly,20_69,389.966
909,1970,estimates,5yearly,25plus,758.518
909,1970,estimates,5yearly,25_69,372.389
909,1970,estimates,5yearly,40plus,710.125
909,1970,estimates,5yearly,50plus,653.597
909,1970,estimates,5yearly,60plus,550.656
909,1970,estimates,5yearly,65plus,474.981
909,1970,estimates,5yearly,70plus,386.129
909,1970,estimates,5yearly,80plus,184.096
909,1970,estimates,5yearly,90plus,33.922
909,1975,estimates,5yearly,"Region, subregion, country or area *",OCEANIA
909,1975,estimates,5yearly,0_4,119.849
909,1975,estimates,5yearly,5_9,9.371
909,1975,estimates,5yearly,10_14,8.673
909,1975,estimates,5yearly,15_19,14.55
909,1975,estimates,5yearly,20_24,17.717
909,1975,estimates,5yearly,25_29,15.794
909,1975,estimates,5yearly,30_34,15.273
909,1975,estimates,5yearly,35_39,16.751
909,1975,estimates,5yearly,40_44,20.98
909,1975,estimates,5yearly,45_49,29.834
909,1975,estimates,5yearly,50_54,43.106
909,1975,estimates,5yearly,55_59,56.894
909,1975,estimates,5yearly,60_64,73.896
909,1975,estimates,5yearly,65_69,92.018
909,1975,estimates,5yearly,70_74,103.16
909,1975,estimates,5yearly,75_79,104.015
909,1975,estimates,5yearly,80_84,92.974
909,1975,estimates,5yearly,85_89,65.134
909,1975,estimates,5yearly,90_94,29.954
909,1975,estimates,5yearly,95plus,9.155
909,1975,estimates,5yearly,0_14,137.893
909,1975,estimates,5yearly,0_19,152.443
909,1975,estimates,5yearly,0_24,170.16
909,1975,estimates,5yearly,5_14,18.044
909,1975,estimates,5yearly,15plus,801.205
909,1975,estimates,5yearly,15_24,32.267
909,1975,estimates,5yearly,15_49,130.899
909,1975,estimates,5yearly,15_59,230.899
909,1975,estimates,5yearly,15_64,304.795
909,1975,estimates,5yearly,20plus,786.655
909,1975,estimates,5yearly,20_64,290.245
909,1975,estimates,5yearly,20_69,382.263
909,1975,estimates,5yearly,25plus,768.938
909,1975,estimates,5yearly,25_69,364.546
909,1975,estimates,5yearly,40plus,721.12
909,1975,estimates,5yearly,50plus,670.306
909,1975,estimates,5yearly,60plus,570.306
909,1975,estimates,5yearly,65plus,496.41
909,1975,estimates,5yearly,70plus,404.392
909,1975,estimates,5yearly,80plus,197.217
909,1975,estimates,5yearly,90plus,39.109
909,1980,estimates,5yearly,"Region, subregion, country or area *",OCEANIA
909,1980,estimates,5yearly,0_4,109.497
909,1980,estimates,5yearly,5_9,8.735
909,1980,estimates,5yearly,10_14,7.639
909,1980,estimates,5yearly,15_19,12.859
909,1980,estimates,5yearly,20_24,16.349
909,1980,estimates,5yearly,25_29,15.258
909,1980,estimates,5yearly,30_34,14.799
909,1980,estimates,5yearly,35_39,15.975
909,1980,estimates,5yearly,40_44,19.484
909,1980,estimates,5yearly,45_49,26.202
909,1980,estimates,5yearly,50_54,38.183
909,1980,estimates,5yearly,55_59,55.613
909,1980,estimates,5yearly,60_64,72.794
909,1980,estimates,5yearly,65_69,91.967
909,1980,estimates,5yearly,70_74,109.884
909,1980,estimates,5yearly,75_79,112.642
909,1980,estimates,5yearly,80_84,99.994
909,1980,estimates,5yearly,85_89,72.529
909,1980,estimates,5yearly,90_94,36.657
909,1980,estimates,5yearly,95plus,11.999
909,1980,estimates,5yearly,0_14,125.871
909,1980,estimates,5yearly,0_19,138.73
909,1980,estimates,5yearly,0_24,155.079
909,1980,estimates,5yearly,5_14,16.374
909,1980,estimates,5yearly,15plus,823.188
909,1980,estimates,5yearly,15_24,29.208
909,1980,estimates,5yearly,15_49,120.926
909,1980,estimates,5yearly,15_59,214.722
909,1980,estimates,5yearly,15_64,287.516
909,1980,estimates,5yearly,20plus,810.329
909,1980,estimates,5yearly,20_64,274.657
909,1980,estimates,5yearly,20_69,366.624
909,1980,estimates,5yearly,25plus,793.98
909,1980,estimates,5yearly,25_69,350.275
909,1980,estimates,5yearly,40plus,747.948
909,1980,estimates,5yearly,50plus,702.262
909,1980,estimates,5yearly,60plus,608.466
909,1980,estimates,5yearly,65plus,535.672
909,1980,estimates,5yearly,70plus,443.705
909,1980,estimates,5yearly,80plus,221.179
909,1980,estimates,5yearly,90plus,48.656
909,1985,estimates,5yearly,"Region, subregion, country or area *",OCEANIA
909,1985,estimates,5yearly,0_4,106.939
909,1985,estimates,5yearly,5_9,8.693
909,1985,estimates,5yearly,10_14,7.838
909,1985,estimates,5yearly,15_19,12.735
909,1985,estimates,5yearly,20_24,16.627
909,1985,estimates,5yearly,25_29,16.558
909,1985,estimates,5yearly,30_34,16.561
909,1985,estimates,5yearly,35_39,17.992
909,1985,estimates,5yearly,40_44,21.225
909,1985,estimates,5yearly,45_49,26.737
909,1985,estimates,5yearly,50_54,35.934
909,1985,estimates,5yearly,55_59,51.64
909,1985,estimates,5yearly,60_64,74.096
909,1985,estimates,5yearly,65_69,94.378
909,1985,estimates,5yearly,70_74,114.318
909,1985,estimates,5yearly,75_79,127.581
909,1985,estimates,5yearly,80_84,115.832
909,1985,estimates,5yearly,85_89,83.512
909,1985,estimates,5yearly,90_94,44.339
909,1985,estimates,5yearly,95plus,16.156
909,1985,estimates,5yearly,0_14,123.47
909,1985,estimates,5yearly,0_19,136.205
909,1985,estimates,5yearly,0_24,152.832
909,1985,estimates,5yearly,5_14,16.531
909,1985,estimates,5yearly,15plus,886.221
909,1985,estimates,5yearly,15_24,29.362
909,1985,estimates,5yearly,15_49,128.435
909,1985,estimates,5yearly,15_59,216.009
909,1985,estimates,5yearly,15_64,290.105
909,1985,estimates,5yearly,20plus,873.486
909,1985,estimates,5yearly,20_64,277.37
909,1985,estimates,5yearly,20_69,371.748
909,1985,estimates,5yearly,25plus,856.859
909,1985,estimates,5yearly,25_69,355.121
909,1985,estimates,5yearly,40plus,805.748
909,1985,estimates,5yearly,50plus,757.786
909,1985,estimates,5yearly,60plus,670.212
909,1985,estimates,5yearly,65plus,596.116
909,1985,estimates,5yearly,70plus,501.738
909,1985,estimates,5yearly,80plus,259.839
909,1985,estimates,5yearly,90plus,60.495
909,1990,estimates,5yearly,"Region, subregion, country or area *",OCEANIA
909,1990,estimates,5yearly,0_4,100.713
909,1990,estimates,5yearly,5_9,8.034
909,1990,estimates,5yearly,10_14,7.188
909,1990,estimates,5yearly,15_19,11.432
909,1990,estimates,5yearly,20_24,15.13
909,1990,estimates,5yearly,25_29,15.935
909,1990,estimates,5yearly,30_34,17.083
909,1990,estimates,5yearly,35_39,19.061
909,1990,estimates,5yearly,40_44,22.683
909,1990,estimates,5yearly,45_49,28.265
909,1990,estimates,5yearly,50_54,35.796
909,1990,estimates,5yearly,55_59,47.619
909,1990,estimates,5yearly,60_64,67.877
909,1990,estimates,5yearly,65_69,94.481
909,1990,estimates,5yearly,70_74,115.053
909,1990,estimates,5yearly,75_79,131.271
909,1990,estimates,5yearly,80_84,131.593
909,1990,estimates,5yearly,85_89,97.672
909,1990,estimates,5yearly,90_94,51.261
909,1990,estimates,5yearly,95plus,19.684
909,1990,estimates,5yearly,0_14,115.935
909,1990,estimates,5yearly,0_19,127.367
909,1990,estimates,5yearly,0_24,142.497
909,1990,estimates,5yearly,5_14,15.222
909,1990,estimates,5yearly,15plus,921.896
909,1990,estimates,5yearly,15_24,26.562
909,1990,estimates,5yearly,15_49,129.589
909,1990,estimates,5yearly,15_59,213.004
909,1990,estimates,5yearly,15_64,280.881
909,1990,estimates,5yearly,20plus,910.464
909,1990,estimates,5yearly,20_64,269.449
909,1990,estimates,5yearly,20_69,363.93
909,1990,estimates,5yearly,25plus,895.334
909,1990,estimates,5yearly,25_69,348.8
909,1990,estimates,5yearly,40plus,843.255
909,1990,estimates,5yearly,50plus,792.307
909,1990,estimates,5yearly,60plus,708.892
909,1990,estimates,5yearly,65plus,641.015
909,1990,estimates,5yearly,70plus,546.534
909,1990,estimates,5yearly,80plus,300.21
909,1990,estimates,5yearly,90plus,70.945
909,1995,estimates,5yearly,"Region, subregion, country or area *",OCEANIA
909,1995,estimates,5yearly,0_4,98.157
909,1995,estimates,5yearly,5_9,7.29
909,1995,estimates,5yearly,10_14,6.914
909,1995,estimates,5yearly,15_19,11.021
909,1995,estimates,5yearly,20_24,14.844
909,1995,estimates,5yearly,25_29,16.122
909,1995,estimates,5yearly,30_34,17.446
909,1995,estimates,5yearly,35_39,19.977
909,1995,estimates,5yearly,40_44,23.906
909,1995,estimates,5yearly,45_49,30.339
909,1995,estimates,5yearly,50_54,38.304
909,1995,estimates,5yearly,55_59,48.323
909,1995,estimates,5yearly,60_64,63.449
909,1995,estimates,5yearly,65_69,87.313
909,1995,estimates,5yearly,70_74,117.184
909,1995,estimates,5yearly,75_79,135.284
909,1995,estimates,5yearly,80_84,141.326
909,1995,estimates,5yearly,85_89,120.69
909,1995,estimates,5yearly,90_94,66.69
909,1995,estimates,5yearly,95plus,25.7
909,1995,estimates,5yearly,0_14,112.361
909,1995,estimates,5yearly,0_19,123.382
909,1995,estimates,5yearly,0_24,138.226
909,1995,estimates,5yearly,5_14,14.204
909,1995,estimates,5yearly,15plus,977.918
909,1995,estimates,5yearly,15_24,25.865
909,1995,estimates,5yearly,15_49,133.655
909,1995,estimates,5yearly,15_59,220.282
909,1995,estimates,5yearly,15_64,283.731
909,1995,estimates,5yearly,20plus,966.897
909,1995,estimates,5yearly,20_64,272.71
909,1995,estimates,5yearly,20_69,360.023
909,1995,estimates,5yearly,25plus,952.053
909,1995,estimates,5yearly,25_69,345.179
909,1995,estimates,5yearly,40plus,898.508
909,1995,estimates,5yearly,50plus,844.263
909,1995,estimates,5yearly,60plus,757.636
909,1995,estimates,5yearly,65plus,694.187
909,1995,estimates,5yearly,70plus,606.874
909,1995,estimates,5yearly,80plus,354.406
909,1995,estimates,5yearly,90plus,92.39
909,2000,estimates,5yearly,"Region, subregion, country or area *",OCEANIA
909,2000,estimates,5yearly,0_4,94.108
909,2000,estimates,5yearly,5_9,6.607
909,2000,estimates,5yearly,10_14,6.221
909,2000,estimates,5yearly,15_19,9.808
909,2000,estimates,5yearly,20_24,12.915
909,2000,estimates,5yearly,25_29,14.393
909,2000,estimates,5yearly,30_34,16.113
909,2000,estimates,5yearly,35_39,19.102
909,2000,estimates,5yearly,40_44,24.576
909,2000,estimates,5yearly,45_49,31.514
909,2000,estimates,5yearly,50_54,40.738
909,2000,estimates,5yearly,55_59,51.406
909,2000,estimates,5yearly,60_64,63.284
909,2000,estimates,5yearly,65_69,80.438
909,2000,estimates,5yearly,70_74,106.595
909,2000,estimates,5yearly,75_79,139.441
909,2000,estimates,5yearly,80_84,151.46
909,2000,estimates,5yearly,85_89,133.986
909,2000,estimates,5yearly,90_94,85.523
909,2000,estimates,5yearly,95plus,33.721
909,2000,estimates,5yearly,0_14,106.936
909,2000,estimates,5yearly,0_19,116.744
909,2000,estimates,5yearly,0_24,129.659
909,2000,estimates,5yearly,5_14,12.828
909,2000,estimates,5yearly,15plus,1015.013
909,2000,estimates,5yearly,15_24,22.723
909,2000,estimates,5yearly,15_49,128.421
909,2000,estimates,5yearly,15_59,220.565
909,2000,estimates,5yearly,15_64,283.849
909,2000,estimates,5yearly,20plus,1005.205
909,2000,estimates,5yearly,20_64,274.041
909,2000,estimates,5yearly,20_69,354.479
909,2000,estimates,5yearly,25plus,992.29
909,2000,estimates,5yearly,25_69,341.564
909,2000,estimates,5yearly,40plus,942.682
909,2000,estimates,5yearly,50plus,886.592
909,2000,estimates,5yearly,60plus,794.448
909,2000,estimates,5yearly,65plus,731.164
909,2000,estimates,5yearly,70plus,650.726
909,2000,estimates,5yearly,80plus,404.69
909,2000,estimates,5yearly,90plus,119.244
909,2005,estimates,5yearly,"Region, subregion, country or area *",OCEANIA
909,2005,estimates,5yearly,0_4,90.944
909,2005,estimates,5yearly,5_9,6.063
909,2005,estimates,5yearly,10_14,5.711
909,2005,estimates,5yearly,15_19,8.939
909,2005,estimates,5yearly,20_24,11.931
909,2005,estimates,5yearly,25_29,13.184
909,2005,estimates,5yearly,30_34,15.057
909,2005,estimates,5yearly,35_39,18.414
909,2005,estimates,5yearly,40_44,24.202
909,2005,estimates,5yearly,45_49,32.947
909,2005,estimates,5yearly,50_54,42.75
909,2005,estimates,5yearly,55_59,55.121
909,2005,estimates,5yearly,60_64,68.651
909,2005,estimates,5yearly,65_69,81.95
909,2005,estimates,5yearly,70_74,100.917
909,2005,estimates,5yearly,75_79,131.983
909,2005,estimates,5yearly,80_84,166.507
909,2005,estimates,5yearly,85_89,156.163
909,2005,estimates,5yearly,90_94,101.066
909,2005,estimates,5yearly,95plus,45.926
909,2005,estimates,5yearly,0_14,102.718
909,2005,estimates,5yearly,0_19,111.657
909,2005,estimates,5yearly,0_24,123.588
909,2005,estimates,5yearly,5_14,11.774
909,2005,estimates,5yearly,15plus,1075.708
909,2005,estimates,5yearly,15_24,20.87
909,2005,estimates,5yearly,15_49,124.674
909,2005,estimates,5yearly,15_59,222.545
909,2005,estimates,5yearly,15_64,291.196
909,2005,estimates,5yearly,20plus,1066.769
909,2005,estimates,5yearly,20_64,282.257
909,2005,estimates,5yearly,20_69,364.207
909,2005,estimates,5yearly,25plus,1054.838
909,2005,estimates,5yearly,25_69,352.276
909,2005,estimates,5yearly,40plus,1008.183
909,2005,estimates,5yearly,50plus,951.034
909,2005,estimates,5yearly,60plus,853.163
909,2005,estimates,5yearly,65plus,784.512
909,2005,estimates,5yearly,70plus,702.562
909,2005,estimates,5yearly,80plus,469.662
909,2005,estimates,5yearly,90plus,146.992
909,2010,estimates,5yearly,"Region, subregion, country or area *",OCEANIA
909,2010,estimates,5yearly,0_4,86.859
909,2010,estimates,5yearly,5_9,5.883
909,2010,estimates,5yearly,10_14,5.613
909,2010,estimates,5yearly,15_19,8.689
909,2010,estimates,5yearly,20_24,11.547
909,2010,estimates,5yearly,25_29,13.245
909,2010,estimates,5yearly,30_34,15.134
909,2010,estimates,5yearly,35_39,18.557
909,2010,estimates,5yearly,40_44,24.415
909,2010,estimates,5yearly,45_49,33.558
909,2010,estimates,5yearly,50_54,45.682
909,2010,estimates,5yearly,55_59,58.721
909,2010,estimates,5yearly,60_64,75.089
909,2010,estimates,5yearly,65_69,92.407
909,2010,estimates,5yearly,70_74,108.796
909,2010,estimates,5yearly,75_79,132.701
909,2010,estimates,5yearly,80_84,168.247
909,2010,estimates,5yearly,85_89,183.669
909,2010,estimates,5yearly,90_94,127.344
909,2010,estimates,5yearly,95plus,58.157
909,2010,estimates,5yearly,0_14,98.355
909,2010,estimates,5yearly,0_19,107.044
909,2010,estimates,5yearly,0_24,118.591
909,2010,estimates,5yearly,5_14,11.496
909,2010,estimates,5yearly,15plus,1175.958
909,2010,estimates,5yearly,15_24,20.236
909,2010,estimates,5yearly,15_49,125.145
909,2010,estimates,5yearly,15_59,229.548
909,2010,estimates,5yearly,15_64,304.637
909,2010,estimates,5yearly,20plus,1167.269
909,2010,estimates,5yearly,20_64,295.948
909,2010,estimates,5yearly,20_69,388.355
909,2010,estimates,5yearly,25plus,1155.722
909,2010,estimates,5yearly,25_69,376.808
909,2010,estimates,5yearly,40plus,1108.786
909,2010,estimates,5yearly,50plus,1050.813
909,2010,estimates,5yearly,60plus,946.41
909,2010,estimates,5yearly,65plus,871.321
909,2010,estimates,5yearly,70plus,778.914
909,2010,estimates,5yearly,80plus,537.417
909,2010,estimates,5yearly,90plus,185.501
909,2015,constant_fertility,5yearly,"Region, subregion, country or area *",OCEANIA
909,2015,constant_mortality,5yearly,"Region, subregion, country or area *",OCEANIA
909,2015,high_variant,5yearly,"Region, subregion, country or area *",OCEANIA
909,2015,instant_replacement,5yearly,"Region, subregion, country or area *",OCEANIA
909,2015,low_variant,5yearly,"Region, subregion, country or area *",OCEANIA
909,2015,medium_variant,5yearly,"Region, subregion, country or area *",OCEANIA
909,2015,momentum,5yearly,"Region, subregion, country or area *",OCEANIA
909,2015,no_change,5yearly,"Region, subregion, country or area *",OCEANIA
909,2015,zero_migration,5yearly,"Region, subregion, country or area *",OCEANIA
909,2015,constant_fertility,5yearly,0_4,85.802
909,2015,constant_mortality,5yearly,0_4,90.26
909,2015,high_variant,5yearly,0_4,86.583
909,2015,instant_replacement,5yearly,0_4,58.931
909,2015,low_variant,5yearly,0_4,75.786
909,2015,medium_variant,5yearly,0_4,81.187
909,2015,momentum,5yearly,0_4,66.015
909,2015,no_change,5yearly,0_4,95.354
909,2015,zero_migration,5yearly,0_4,81.007
909,2015,constant_fertility,5yearly,5_9,5.712
909,2015,high_variant,5yearly,5_9,5.712
909,2015,low_variant,5yearly,5_9,5.712
909,2015,medium_variant,5yearly,5_9,5.712
909,2015,constant_fertility,5yearly,10_14,5.581
909,2015,high_variant,5yearly,10_14,5.581
909,2015,low_variant,5yearly,10_14,5.581
909,2015,medium_variant,5yearly,10_14,5.581
909,2015,constant_fertility,5yearly,15_19,8.351
909,2015,high_variant,5yearly,15_19,8.351
909,2015,low_variant,5yearly,15_19,8.351
909,2015,medium_variant,5yearly,15_19,8.351
909,2015,constant_fertility,5yearly,20_24,11.53
909,2015,high_variant,5yearly,20_24,11.53
909,2015,low_variant,5yearly,20_24,11.529
909,2015,medium_variant,5yearly,20_24,11.53
909,2015,constant_fertility,5yearly,25_29,13.227
909,2015,high_variant,5yearly,25_29,13.227
909,2015,low_variant,5yearly,25_29,13.227
909,2015,medium_variant,5yearly,25_29,13.227
909,2015,constant_fertility,5yearly,30_34,14.969
909,2015,high_variant,5yearly,30_34,14.969
909,2015,low_variant,5yearly,30_34,14.969
909,2015,medium_variant,5yearly,30_34,14.969
909,2015,constant_fertility,5yearly,35_39,17.919
909,2015,high_variant,5yearly,35_39,17.919
909,2015,low_variant,5yearly,35_39,17.919
909,2015,medium_variant,5yearly,35_39,17.919
909,2015,constant_fertility,5yearly,40_44,23.282
909,2015,high_variant,5yearly,40_44,23.282
909,2015,low_variant,5yearly,40_44,23.282
909,2015,medium_variant,5yearly,40_44,23.282
909,2015,constant_fertility,5yearly,45_49,31.878
909,2015,high_variant,5yearly,45_49,31.879
909,2015,low_variant,5yearly,45_49,31.879
909,2015,medium_variant,5yearly,45_49,31.879
909,2015,constant_fertility,5yearly,50_54,44.115
909,2015,high_variant,5yearly,50_54,44.115
909,2015,low_variant,5yearly,50_54,44.116
909,2015,medium_variant,5yearly,50_54,44.115
909,2015,constant_fertility,5yearly,55_59,60.413
909,2015,high_variant,5yearly,55_59,60.412
909,2015,low_variant,5yearly,55_59,60.413
909,2015,medium_variant,5yearly,55_59,60.412
909,2015,constant_fertility,5yearly,60_64,79.399
909,2015,high_variant,5yearly,60_64,79.399
909,2015,low_variant,5yearly,60_64,79.399
909,2015,medium_variant,5yearly,60_64,79.396
909,2015,constant_fertility,5yearly,65_69,102.576
909,2015,high_variant,5yearly,65_69,102.574
909,2015,low_variant,5yearly,65_69,102.575
909,2015,medium_variant,5yearly,65_69,102.576
