continent,year,variant,freq,agebroad,totaldeaths
908,1955,estimates,5yearly,20_24,348.989
908,1955,estimates,5yearly,25_29,408.814
908,1955,estimates,5yearly,30_34,456.132
908,1955,estimates,5yearly,35_39,449.485
908,1955,estimates,5yearly,40_44,605.259
908,1955,estimates,5yearly,45_49,993.885
908,1955,estimates,5yearly,50_54,1426.627
908,1955,estimates,5yearly,55_59,1887.143
908,1955,estimates,5yearly,60_64,2364.066
908,1955,estimates,5yearly,65_69,3004.753
908,1955,estimates,5yearly,70_74,3728.177
908,1955,estimates,5yearly,75_79,3999.876
908,1955,estimates,5yearly,80_84,3350.918
908,1955,estimates,5yearly,85_89,1865.922
908,1955,estimates,5yearly,90_94,660.334
908,1955,estimates,5yearly,95plus,164.397
908,1955,estimates,5yearly,0_14,4145.586
908,1955,estimates,5yearly,0_19,4378.603
908,1955,estimates,5yearly,0_24,4727.592
908,1955,estimates,5yearly,5_14,347.069
908,1955,estimates,5yearly,15plus,25947.794
908,1955,estimates,5yearly,15_24,582.006
908,1955,estimates,5yearly,15_49,3495.581
908,1955,estimates,5yearly,15_59,6809.351
908,1955,estimates,5yearly,15_64,9173.417
908,1955,estimates,5yearly,20plus,25714.777
908,1955,estimates,5yearly,20_64,8940.4
908,1955,estimates,5yearly,20_69,11945.153
908,1955,estimates,5yearly,25plus,25365.788
908,1955,estimates,5yearly,25_69,11596.164
908,1955,estimates,5yearly,40plus,24051.357
908,1955,estimates,5yearly,50plus,22452.213
908,1955,estimates,5yearly,60plus,19138.443
908,1955,estimates,5yearly,65plus,16774.377
908,1955,estimates,5yearly,70plus,13769.624
908,1955,estimates,5yearly,80plus,6041.571
908,1955,estimates,5yearly,90plus,824.731
908,1960,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1960,estimates,5yearly,0_4,2602.339
908,1960,estimates,5yearly,5_9,146.364
908,1960,estimates,5yearly,10_14,139.219
908,1960,estimates,5yearly,15_19,191.85
908,1960,estimates,5yearly,20_24,282.307
908,1960,estimates,5yearly,25_29,351.976
908,1960,estimates,5yearly,30_34,421.819
908,1960,estimates,5yearly,35_39,519.309
908,1960,estimates,5yearly,40_44,559.419
908,1960,estimates,5yearly,45_49,811.582
908,1960,estimates,5yearly,50_54,1366.207
908,1960,estimates,5yearly,55_59,1976.872
908,1960,estimates,5yearly,60_64,2617.087
908,1960,estimates,5yearly,65_69,3196.47
908,1960,estimates,5yearly,70_74,3855.608
908,1960,estimates,5yearly,75_79,4251.998
908,1960,estimates,5yearly,80_84,3656.974
908,1960,estimates,5yearly,85_89,2181.337
908,1960,estimates,5yearly,90_94,802.217
908,1960,estimates,5yearly,95plus,177.192
908,1960,estimates,5yearly,0_14,2887.922
908,1960,estimates,5yearly,0_19,3079.772
908,1960,estimates,5yearly,0_24,3362.079
908,1960,estimates,5yearly,5_14,285.583
908,1960,estimates,5yearly,15plus,27220.224
908,1960,estimates,5yearly,15_24,474.157
908,1960,estimates,5yearly,15_49,3138.262
908,1960,estimates,5yearly,15_59,6481.341
908,1960,estimates,5yearly,15_64,9098.428
908,1960,estimates,5yearly,20plus,27028.374
908,1960,estimates,5yearly,20_64,8906.578
908,1960,estimates,5yearly,20_69,12103.048
908,1960,estimates,5yearly,25plus,26746.067
908,1960,estimates,5yearly,25_69,11820.741
908,1960,estimates,5yearly,40plus,25452.963
908,1960,estimates,5yearly,50plus,24081.962
908,1960,estimates,5yearly,60plus,20738.883
908,1960,estimates,5yearly,65plus,18121.796
908,1960,estimates,5yearly,70plus,14925.326
908,1960,estimates,5yearly,80plus,6817.72
908,1960,estimates,5yearly,90plus,979.409
908,1965,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1965,estimates,5yearly,0_4,1921.958
908,1965,estimates,5yearly,5_9,125.054
908,1965,estimates,5yearly,10_14,135.138
908,1965,estimates,5yearly,15_19,211.61
908,1965,estimates,5yearly,20_24,260.461
908,1965,estimates,5yearly,25_29,317.634
908,1965,estimates,5yearly,30_34,419.047
908,1965,estimates,5yearly,35_39,550.228
908,1965,estimates,5yearly,40_44,734.453
908,1965,estimates,5yearly,45_49,832.29
908,1965,estimates,5yearly,50_54,1214.058
908,1965,estimates,5yearly,55_59,2040.616
908,1965,estimates,5yearly,60_64,2906.542
908,1965,estimates,5yearly,65_69,3704.558
908,1965,estimates,5yearly,70_74,4265.088
908,1965,estimates,5yearly,75_79,4573.065
908,1965,estimates,5yearly,80_84,4071.584
908,1965,estimates,5yearly,85_89,2494.301
908,1965,estimates,5yearly,90_94,968.04
908,1965,estimates,5yearly,95plus,223.187
908,1965,estimates,5yearly,0_14,2182.15
908,1965,estimates,5yearly,0_19,2393.76
908,1965,estimates,5yearly,0_24,2654.221
908,1965,estimates,5yearly,5_14,260.192
908,1965,estimates,5yearly,15plus,29786.762
908,1965,estimates,5yearly,15_24,472.071
908,1965,estimates,5yearly,15_49,3325.723
908,1965,estimates,5yearly,15_59,6580.397
908,1965,estimates,5yearly,15_64,9486.939
908,1965,estimates,5yearly,20plus,29575.152
908,1965,estimates,5yearly,20_64,9275.329
908,1965,estimates,5yearly,20_69,12979.887
908,1965,estimates,5yearly,25plus,29314.691
908,1965,estimates,5yearly,25_69,12719.426
908,1965,estimates,5yearly,40plus,28027.782
908,1965,estimates,5yearly,50plus,26461.039
908,1965,estimates,5yearly,60plus,23206.365
908,1965,estimates,5yearly,65plus,20299.823
908,1965,estimates,5yearly,70plus,16595.265
908,1965,estimates,5yearly,80plus,7757.112
908,1965,estimates,5yearly,90plus,1191.227
908,1970,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1970,estimates,5yearly,0_4,1544.863
908,1970,estimates,5yearly,5_9,109.154
908,1970,estimates,5yearly,10_14,130.01
908,1970,estimates,5yearly,15_19,229.031
908,1970,estimates,5yearly,20_24,310.235
908,1970,estimates,5yearly,25_29,304.901
908,1970,estimates,5yearly,30_34,394.537
908,1970,estimates,5yearly,35_39,567.216
908,1970,estimates,5yearly,40_44,794.32
908,1970,estimates,5yearly,45_49,1096.158
908,1970,estimates,5yearly,50_54,1239.671
908,1970,estimates,5yearly,55_59,1783.441
908,1970,estimates,5yearly,60_64,2949.074
908,1970,estimates,5yearly,65_69,4039.123
908,1970,estimates,5yearly,70_74,4825.988
908,1970,estimates,5yearly,75_79,4976.589
908,1970,estimates,5yearly,80_84,4393.233
908,1970,estimates,5yearly,85_89,2857.237
908,1970,estimates,5yearly,90_94,1154.218
908,1970,estimates,5yearly,95plus,282.932
908,1970,estimates,5yearly,0_14,1784.027
908,1970,estimates,5yearly,0_19,2013.058
908,1970,estimates,5yearly,0_24,2323.293
908,1970,estimates,5yearly,5_14,239.164
908,1970,estimates,5yearly,15plus,32197.904
908,1970,estimates,5yearly,15_24,539.266
908,1970,estimates,5yearly,15_49,3696.398
908,1970,estimates,5yearly,15_59,6719.51
908,1970,estimates,5yearly,15_64,9668.584
908,1970,estimates,5yearly,20plus,31968.873
908,1970,estimates,5yearly,20_64,9439.553
908,1970,estimates,5yearly,20_69,13478.676
908,1970,estimates,5yearly,25plus,31658.638
908,1970,estimates,5yearly,25_69,13168.441
908,1970,estimates,5yearly,40plus,30391.984
908,1970,estimates,5yearly,50plus,28501.506
908,1970,estimates,5yearly,60plus,25478.394
908,1970,estimates,5yearly,65plus,22529.32
908,1970,estimates,5yearly,70plus,18490.197
908,1970,estimates,5yearly,80plus,8687.62
908,1970,estimates,5yearly,90plus,1437.15
908,1975,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1975,estimates,5yearly,0_4,1322.888
908,1975,estimates,5yearly,5_9,93.633
908,1975,estimates,5yearly,10_14,115.954
908,1975,estimates,5yearly,15_19,228.622
908,1975,estimates,5yearly,20_24,339.084
908,1975,estimates,5yearly,25_29,365.553
908,1975,estimates,5yearly,30_34,381.718
908,1975,estimates,5yearly,35_39,548.635
908,1975,estimates,5yearly,40_44,831.957
908,1975,estimates,5yearly,45_49,1202.743
908,1975,estimates,5yearly,50_54,1644.87
908,1975,estimates,5yearly,55_59,1819.482
908,1975,estimates,5yearly,60_64,2564.593
908,1975,estimates,5yearly,65_69,4084.655
908,1975,estimates,5yearly,70_74,5237.094
908,1975,estimates,5yearly,75_79,5600.563
908,1975,estimates,5yearly,80_84,4791.525
908,1975,estimates,5yearly,85_89,3120.456
908,1975,estimates,5yearly,90_94,1359.484
908,1975,estimates,5yearly,95plus,350.238
908,1975,estimates,5yearly,0_14,1532.475
908,1975,estimates,5yearly,0_19,1761.097
908,1975,estimates,5yearly,0_24,2100.181
908,1975,estimates,5yearly,5_14,209.587
908,1975,estimates,5yearly,15plus,34471.272
908,1975,estimates,5yearly,15_24,567.706
908,1975,estimates,5yearly,15_49,3898.312
908,1975,estimates,5yearly,15_59,7362.664
908,1975,estimates,5yearly,15_64,9927.257
908,1975,estimates,5yearly,20plus,34242.65
908,1975,estimates,5yearly,20_64,9698.635
908,1975,estimates,5yearly,20_69,13783.29
908,1975,estimates,5yearly,25plus,33903.566
908,1975,estimates,5yearly,25_69,13444.206
908,1975,estimates,5yearly,40plus,32607.66
908,1975,estimates,5yearly,50plus,30572.96
908,1975,estimates,5yearly,60plus,27108.608
908,1975,estimates,5yearly,65plus,24544.015
908,1975,estimates,5yearly,70plus,20459.36
908,1975,estimates,5yearly,80plus,9621.703
908,1975,estimates,5yearly,90plus,1709.722
908,1980,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1980,estimates,5yearly,0_4,1114.701
908,1980,estimates,5yearly,5_9,83.33
908,1980,estimates,5yearly,10_14,100.508
908,1980,estimates,5yearly,15_19,202.356
908,1980,estimates,5yearly,20_24,326.76
908,1980,estimates,5yearly,25_29,389.725
908,1980,estimates,5yearly,30_34,448.909
908,1980,estimates,5yearly,35_39,516.731
908,1980,estimates,5yearly,40_44,780.732
908,1980,estimates,5yearly,45_49,1203.848
908,1980,estimates,5yearly,50_54,1726.803
908,1980,estimates,5yearly,55_59,2329.663
908,1980,estimates,5yearly,60_64,2541.047
908,1980,estimates,5yearly,65_69,3503.594
908,1980,estimates,5yearly,70_74,5317.893
908,1980,estimates,5yearly,75_79,6156.997
908,1980,estimates,5yearly,80_84,5482.936
908,1980,estimates,5yearly,85_89,3512.478
908,1980,estimates,5yearly,90_94,1563.342
908,1980,estimates,5yearly,95plus,450.646
908,1980,estimates,5yearly,0_14,1298.539
908,1980,estimates,5yearly,0_19,1500.895
908,1980,estimates,5yearly,0_24,1827.655
908,1980,estimates,5yearly,5_14,183.838
908,1980,estimates,5yearly,15plus,36454.46
908,1980,estimates,5yearly,15_24,529.116
908,1980,estimates,5yearly,15_49,3869.061
908,1980,estimates,5yearly,15_59,7925.527
908,1980,estimates,5yearly,15_64,10466.574
908,1980,estimates,5yearly,20plus,36252.104
908,1980,estimates,5yearly,20_64,10264.218
908,1980,estimates,5yearly,20_69,13767.812
908,1980,estimates,5yearly,25plus,35925.344
908,1980,estimates,5yearly,25_69,13441.052
908,1980,estimates,5yearly,40plus,34569.979
908,1980,estimates,5yearly,50plus,32585.399
908,1980,estimates,5yearly,60plus,28528.933
908,1980,estimates,5yearly,65plus,25987.886
908,1980,estimates,5yearly,70plus,22484.292
908,1980,estimates,5yearly,80plus,11009.402
908,1980,estimates,5yearly,90plus,2013.988
908,1985,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1985,estimates,5yearly,0_4,929.405
908,1985,estimates,5yearly,5_9,72.151
908,1985,estimates,5yearly,10_14,87.353
908,1985,estimates,5yearly,15_19,170.189
908,1985,estimates,5yearly,20_24,269.411
908,1985,estimates,5yearly,25_29,333.738
908,1985,estimates,5yearly,30_34,411.434
908,1985,estimates,5yearly,35_39,524.522
908,1985,estimates,5yearly,40_44,654.587
908,1985,estimates,5yearly,45_49,1009.935
908,1985,estimates,5yearly,50_54,1569.794
908,1985,estimates,5yearly,55_59,2269.102
908,1985,estimates,5yearly,60_64,3074.273
908,1985,estimates,5yearly,65_69,3338.456
908,1985,estimates,5yearly,70_74,4446.979
908,1985,estimates,5yearly,75_79,6240.603
908,1985,estimates,5yearly,80_84,6090.235
908,1985,estimates,5yearly,85_89,4113.893
908,1985,estimates,5yearly,90_94,1839.373
908,1985,estimates,5yearly,95plus,556.044
908,1985,estimates,5yearly,0_14,1088.909
908,1985,estimates,5yearly,0_19,1259.098
908,1985,estimates,5yearly,0_24,1528.509
908,1985,estimates,5yearly,5_14,159.504
908,1985,estimates,5yearly,15plus,36912.568
908,1985,estimates,5yearly,15_24,439.6
908,1985,estimates,5yearly,15_49,3373.816
908,1985,estimates,5yearly,15_59,7212.712
908,1985,estimates,5yearly,15_64,10286.985
908,1985,estimates,5yearly,20plus,36742.379
908,1985,estimates,5yearly,20_64,10116.796
908,1985,estimates,5yearly,20_69,13455.252
908,1985,estimates,5yearly,25plus,36472.968
908,1985,estimates,5yearly,25_69,13185.841
908,1985,estimates,5yearly,40plus,35203.274
908,1985,estimates,5yearly,50plus,33538.752
908,1985,estimates,5yearly,60plus,29699.856
908,1985,estimates,5yearly,65plus,26625.583
908,1985,estimates,5yearly,70plus,23287.127
908,1985,estimates,5yearly,80plus,12599.545
908,1985,estimates,5yearly,90plus,2395.417
908,1990,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1990,estimates,5yearly,0_4,667.229
908,1990,estimates,5yearly,5_9,67.381
908,1990,estimates,5yearly,10_14,88.891
908,1990,estimates,5yearly,15_19,183.236
908,1990,estimates,5yearly,20_24,293.939
908,1990,estimates,5yearly,25_29,378.638
908,1990,estimates,5yearly,30_34,520.265
908,1990,estimates,5yearly,35_39,713.079
908,1990,estimates,5yearly,40_44,942.581
908,1990,estimates,5yearly,45_49,1121.799
908,1990,estimates,5yearly,50_54,1620.263
908,1990,estimates,5yearly,55_59,2385.292
908,1990,estimates,5yearly,60_64,3274.515
908,1990,estimates,5yearly,65_69,4231.81
908,1990,estimates,5yearly,70_74,4378.272
908,1990,estimates,5yearly,75_79,5388.664
908,1990,estimates,5yearly,80_84,6489.644
908,1990,estimates,5yearly,85_89,4870.8
908,1990,estimates,5yearly,90_94,2304.402
908,1990,estimates,5yearly,95plus,701.043
908,1990,estimates,5yearly,0_14,823.501
908,1990,estimates,5yearly,0_19,1006.737
908,1990,estimates,5yearly,0_24,1300.676
908,1990,estimates,5yearly,5_14,156.272
908,1990,estimates,5yearly,15plus,39798.242
908,1990,estimates,5yearly,15_24,477.175
908,1990,estimates,5yearly,15_49,4153.537
908,1990,estimates,5yearly,15_59,8159.092
908,1990,estimates,5yearly,15_64,11433.607
908,1990,estimates,5yearly,20plus,39615.006
908,1990,estimates,5yearly,20_64,11250.371
908,1990,estimates,5yearly,20_69,15482.181
908,1990,estimates,5yearly,25plus,39321.067
908,1990,estimates,5yearly,25_69,15188.242
908,1990,estimates,5yearly,40plus,37709.085
908,1990,estimates,5yearly,50plus,35644.705
908,1990,estimates,5yearly,60plus,31639.15
908,1990,estimates,5yearly,65plus,28364.635
908,1990,estimates,5yearly,70plus,24132.825
908,1990,estimates,5yearly,80plus,14365.889
908,1990,estimates,5yearly,90plus,3005.445
908,1995,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1995,estimates,5yearly,0_4,481.707
908,1995,estimates,5yearly,5_9,54.418
908,1995,estimates,5yearly,10_14,82.266
908,1995,estimates,5yearly,15_19,181.139
908,1995,estimates,5yearly,20_24,301.419
908,1995,estimates,5yearly,25_29,366.138
908,1995,estimates,5yearly,30_34,487.551
908,1995,estimates,5yearly,35_39,724.719
908,1995,estimates,5yearly,40_44,1043.199
908,1995,estimates,5yearly,45_49,1370.869
908,1995,estimates,5yearly,50_54,1587.83
908,1995,estimates,5yearly,55_59,2246.324
908,1995,estimates,5yearly,60_64,3209.582
908,1995,estimates,5yearly,65_69,4265.257
908,1995,estimates,5yearly,70_74,5364.698
908,1995,estimates,5yearly,75_79,5315.13
908,1995,estimates,5yearly,80_84,5712.186
908,1995,estimates,5yearly,85_89,5399.787
908,1995,estimates,5yearly,90_94,2849.525
908,1995,estimates,5yearly,95plus,907.032
908,1995,estimates,5yearly,0_14,618.391
908,1995,estimates,5yearly,0_19,799.53
908,1995,estimates,5yearly,0_24,1100.949
908,1995,estimates,5yearly,5_14,136.684
908,1995,estimates,5yearly,15plus,41332.385
908,1995,estimates,5yearly,15_24,482.558
908,1995,estimates,5yearly,15_49,4475.034
908,1995,estimates,5yearly,15_59,8309.188
908,1995,estimates,5yearly,15_64,11518.77
908,1995,estimates,5yearly,20plus,41151.246
908,1995,estimates,5yearly,20_64,11337.631
908,1995,estimates,5yearly,20_69,15602.888
908,1995,estimates,5yearly,25plus,40849.827
908,1995,estimates,5yearly,25_69,15301.469
908,1995,estimates,5yearly,40plus,39271.419
908,1995,estimates,5yearly,50plus,36857.351
908,1995,estimates,5yearly,60plus,33023.197
908,1995,estimates,5yearly,65plus,29813.615
908,1995,estimates,5yearly,70plus,25548.358
908,1995,estimates,5yearly,80plus,14868.53
908,1995,estimates,5yearly,90plus,3756.557
908,2000,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,2000,estimates,5yearly,0_4,379.68
908,2000,estimates,5yearly,5_9,37.123
908,2000,estimates,5yearly,10_14,64.836
908,2000,estimates,5yearly,15_19,164.152
908,2000,estimates,5yearly,20_24,293.394
908,2000,estimates,5yearly,25_29,371.831
908,2000,estimates,5yearly,30_34,461.96
908,2000,estimates,5yearly,35_39,669.962
908,2000,estimates,5yearly,40_44,1053.369
908,2000,estimates,5yearly,45_49,1522.387
908,2000,estimates,5yearly,50_54,1928.214
908,2000,estimates,5yearly,55_59,2138.977
908,2000,estimates,5yearly,60_64,2925.425
908,2000,estimates,5yearly,65_69,4042.464
908,2000,estimates,5yearly,70_74,5209.457
908,2000,estimates,5yearly,75_79,6298.278
908,2000,estimates,5yearly,80_84,5663.147
908,2000,estimates,5yearly,85_89,4781.473
908,2000,estimates,5yearly,90_94,3225.329
908,2000,estimates,5yearly,95plus,1152.3
908,2000,estimates,5yearly,0_14,481.639
908,2000,estimates,5yearly,0_19,645.791
908,2000,estimates,5yearly,0_24,939.185
908,2000,estimates,5yearly,5_14,101.959
908,2000,estimates,5yearly,15plus,41902.119
908,2000,estimates,5yearly,15_24,457.546
908,2000,estimates,5yearly,15_49,4537.055
908,2000,estimates,5yearly,15_59,8604.246
908,2000,estimates,5yearly,15_64,11529.671
908,2000,estimates,5yearly,20plus,41737.967
908,2000,estimates,5yearly,20_64,11365.519
908,2000,estimates,5yearly,20_69,15407.983
908,2000,estimates,5yearly,25plus,41444.573
908,2000,estimates,5yearly,25_69,15114.589
908,2000,estimates,5yearly,40plus,39940.82
908,2000,estimates,5yearly,50plus,37365.064
908,2000,estimates,5yearly,60plus,33297.873
908,2000,estimates,5yearly,65plus,30372.448
908,2000,estimates,5yearly,70plus,26329.984
908,2000,estimates,5yearly,80plus,14822.249
908,2000,estimates,5yearly,90plus,4377.629
908,2005,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,2005,estimates,5yearly,0_4,311.498
908,2005,estimates,5yearly,5_9,26.642
908,2005,estimates,5yearly,10_14,43.669
908,2005,estimates,5yearly,15_19,122.398
908,2005,estimates,5yearly,20_24,248.145
908,2005,estimates,5yearly,25_29,358.996
908,2005,estimates,5yearly,30_34,456.584
908,2005,estimates,5yearly,35_39,580.67
908,2005,estimates,5yearly,40_44,862.128
908,2005,estimates,5yearly,45_49,1345.649
908,2005,estimates,5yearly,50_54,1887.691
908,2005,estimates,5yearly,55_59,2335.298
908,2005,estimates,5yearly,60_64,2570.448
908,2005,estimates,5yearly,65_69,3448.748
908,2005,estimates,5yearly,70_74,4729.669
908,2005,estimates,5yearly,75_79,5982.484
908,2005,estimates,5yearly,80_84,6699.988
908,2005,estimates,5yearly,85_89,5049.843
908,2005,estimates,5yearly,90_94,2965.517
908,2005,estimates,5yearly,95plus,1400.866
908,2005,estimates,5yearly,0_14,381.809
908,2005,estimates,5yearly,0_19,504.207
908,2005,estimates,5yearly,0_24,752.352
908,2005,estimates,5yearly,5_14,70.311
908,2005,estimates,5yearly,15plus,41045.122
908,2005,estimates,5yearly,15_24,370.543
908,2005,estimates,5yearly,15_49,3974.57
908,2005,estimates,5yearly,15_59,8197.559
908,2005,estimates,5yearly,15_64,10768.007
908,2005,estimates,5yearly,20plus,40922.724
908,2005,estimates,5yearly,20_64,10645.609
908,2005,estimates,5yearly,20_69,14094.357
908,2005,estimates,5yearly,25plus,40674.579
908,2005,estimates,5yearly,25_69,13846.212
908,2005,estimates,5yearly,40plus,39278.329
908,2005,estimates,5yearly,50plus,37070.552
908,2005,estimates,5yearly,60plus,32847.563
908,2005,estimates,5yearly,65plus,30277.115
908,2005,estimates,5yearly,70plus,26828.367
908,2005,estimates,5yearly,80plus,16116.214
908,2005,estimates,5yearly,90plus,4366.383
908,2010,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,2010,estimates,5yearly,0_4,261.81
908,2010,estimates,5yearly,5_9,22.417
908,2010,estimates,5yearly,10_14,31.76
908,2010,estimates,5yearly,15_19,79.163
908,2010,estimates,5yearly,20_24,169.742
908,2010,estimates,5yearly,25_29,279.505
908,2010,estimates,5yearly,30_34,392.397
908,2010,estimates,5yearly,35_39,501.101
908,2010,estimates,5yearly,40_44,650.164
908,2010,estimates,5yearly,45_49,991.087
908,2010,estimates,5yearly,50_54,1551.162
908,2010,estimates,5yearly,55_59,2194.871
908,2010,estimates,5yearly,60_64,2707.264
908,2010,estimates,5yearly,65_69,3000.302
908,2010,estimates,5yearly,70_74,4085.165
908,2010,estimates,5yearly,75_79,5564.97
908,2010,estimates,5yearly,80_84,6598.209
908,2010,estimates,5yearly,85_89,6286.768
908,2010,estimates,5yearly,90_94,3555.518
908,2010,estimates,5yearly,95plus,1467.358
908,2010,estimates,5yearly,0_14,315.987
908,2010,estimates,5yearly,0_19,395.15
908,2010,estimates,5yearly,0_24,564.892
908,2010,estimates,5yearly,5_14,54.177
908,2010,estimates,5yearly,15plus,40074.746
908,2010,estimates,5yearly,15_24,248.905
908,2010,estimates,5yearly,15_49,3063.159
908,2010,estimates,5yearly,15_59,6809.192
908,2010,estimates,5yearly,15_64,9516.456
908,2010,estimates,5yearly,20plus,39995.583
908,2010,estimates,5yearly,20_64,9437.293
908,2010,estimates,5yearly,20_69,12437.595
908,2010,estimates,5yearly,25plus,39825.841
908,2010,estimates,5yearly,25_69,12267.853
908,2010,estimates,5yearly,40plus,38652.838
908,2010,estimates,5yearly,50plus,37011.587
908,2010,estimates,5yearly,60plus,33265.554
908,2010,estimates,5yearly,65plus,30558.29
908,2010,estimates,5yearly,70plus,27557.988
908,2010,estimates,5yearly,80plus,17907.853
908,2010,estimates,5yearly,90plus,5022.876
908,2015,constant_fertility,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,constant_mortality,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,high_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,instant_replacement,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,low_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,momentum,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,no_change,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,zero_migration,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,constant_fertility,5yearly,0_4,205.404
908,2015,constant_mortality,5yearly,0_4,255.431
908,2015,high_variant,5yearly,0_4,240.746
908,2015,instant_replacement,5yearly,0_4,262.165
908,2015,low_variant,5yearly,0_4,184.472
908,2015,medium_variant,5yearly,0_4,212.61
908,2015,momentum,5yearly,0_4,314.298
908,2015,no_change,5yearly,0_4,246.736
908,2015,zero_migration,5yearly,0_4,211.184
908,2015,constant_fertility,5yearly,5_9,21.248
908,2015,high_variant,5yearly,5_9,21.248
908,2015,low_variant,5yearly,5_9,21.248
908,2015,medium_variant,5yearly,5_9,21.248
908,2015,constant_fertility,5yearly,10_14,29.713
908,2015,high_variant,5yearly,10_14,29.713
908,2015,low_variant,5yearly,10_14,29.713
908,2015,medium_variant,5yearly,10_14,29.713
908,2015,constant_fertility,5yearly,15_19,62.43
908,2015,high_variant,5yearly,15_19,62.43
908,2015,low_variant,5yearly,15_19,62.43
908,2015,medium_variant,5yearly,15_19,62.43
908,2015,constant_fertility,5yearly,20_24,123.511
908,2015,high_variant,5yearly,20_24,123.511
908,2015,low_variant,5yearly,20_24,123.511
908,2015,medium_variant,5yearly,20_24,123.511
908,2015,constant_fertility,5yearly,25_29,231.656
908,2015,high_variant,5yearly,25_29,231.656
908,2015,low_variant,5yearly,25_29,231.656
908,2015,medium_variant,5yearly,25_29,231.656
908,2015,constant_fertility,5yearly,30_34,371.727
908,2015,high_variant,5yearly,30_34,371.727
908,2015,low_variant,5yearly,30_34,371.727
908,2015,medium_variant,5yearly,30_34,371.727
908,2015,constant_fertility,5yearly,35_39,481.172
908,2015,high_variant,5yearly,35_39,481.173
908,2015,low_variant,5yearly,35_39,481.172
908,2015,medium_variant,5yearly,35_39,481.172
908,2015,constant_fertility,5yearly,40_44,624.695
908,2015,high_variant,5yearly,40_44,624.695
908,2015,low_variant,5yearly,40_44,624.696
908,2015,medium_variant,5yearly,40_44,624.695
908,2015,constant_fertility,5yearly,45_49,878.702
908,2015,high_variant,5yearly,45_49,878.701
908,2015,low_variant,5yearly,45_49,878.701
908,2015,medium_variant,5yearly,45_49,878.701
908,2015,constant_fertility,5yearly,50_54,1362.251
908,2015,high_variant,5yearly,50_54,1362.251
