country,variant,gender,freq,year,lifeexpectancyatbirth
646,estimates,female,5yearly,1950,41.59
646,estimates,male,5yearly,1950,38.46
646,estimates,female,5yearly,1955,43.09
646,estimates,male,5yearly,1955,39.92
646,estimates,female,5yearly,1960,44.6
646,estimates,male,5yearly,1960,41.42
646,estimates,female,5yearly,1965,45.73
646,estimates,male,5yearly,1965,42.5
646,estimates,female,5yearly,1970,46.2
646,estimates,male,5yearly,1970,42.95
646,estimates,female,5yearly,1975,47.3
646,estimates,male,5yearly,1975,44.25
646,estimates,female,5yearly,1980,51.32
646,estimates,male,5yearly,1980,48.25
646,estimates,female,5yearly,1985,49.64
646,estimates,male,5yearly,1985,46.5
646,estimates,female,5yearly,1990,25.57
646,estimates,male,5yearly,1990,21.99
646,estimates,female,5yearly,1995,45.58
646,estimates,male,5yearly,1995,43.85
646,estimates,female,5yearly,2000,51.49
646,estimates,male,5yearly,2000,49.61
646,estimates,female,5yearly,2005,61.48
646,estimates,male,5yearly,2005,58.55
646,estimates,female,5yearly,2010,67.14
646,estimates,male,5yearly,2010,63.14
646,medium_variant,female,5yearly,2015,69.73
646,medium_variant,male,5yearly,2015,65.43
646,medium_variant,female,5yearly,2020,70.96
646,medium_variant,male,5yearly,2020,66.68
646,medium_variant,female,5yearly,2025,72.15
646,medium_variant,male,5yearly,2025,67.88
646,medium_variant,female,5yearly,2030,73.33
646,medium_variant,male,5yearly,2030,69.01
646,medium_variant,female,5yearly,2035,74.41
646,medium_variant,male,5yearly,2035,70.01
646,medium_variant,female,5yearly,2040,75.27
646,medium_variant,male,5yearly,2040,70.84
646,medium_variant,female,5yearly,2045,76.05
646,medium_variant,male,5yearly,2045,71.62
646,medium_variant,female,5yearly,2050,76.94
646,medium_variant,male,5yearly,2050,72.48
646,medium_variant,female,5yearly,2055,77.84
646,medium_variant,male,5yearly,2055,73.4
646,medium_variant,female,5yearly,2060,78.71
646,medium_variant,male,5yearly,2060,74.27
646,medium_variant,female,5yearly,2065,79.53
646,medium_variant,male,5yearly,2065,75.04
646,medium_variant,female,5yearly,2070,80.22
646,medium_variant,male,5yearly,2070,75.68
646,medium_variant,female,5yearly,2075,80.83
646,medium_variant,male,5yearly,2075,76.3
646,medium_variant,female,5yearly,2080,81.41
646,medium_variant,male,5yearly,2080,76.89
646,medium_variant,female,5yearly,2085,81.98
646,medium_variant,male,5yearly,2085,77.49
646,medium_variant,female,5yearly,2090,82.54
646,medium_variant,male,5yearly,2090,78.08
646,medium_variant,female,5yearly,2095,83.08
646,medium_variant,male,5yearly,2095,78.66
