country,variant,gender,freq,year,lifeexpectancyatbirth
882,estimates,female,5yearly,1950,49.6
882,estimates,male,5yearly,1950,43
882,estimates,female,5yearly,1955,52.1
882,estimates,male,5yearly,1955,45.5
882,estimates,female,5yearly,1960,54.6
882,estimates,male,5yearly,1960,48
882,estimates,female,5yearly,1965,57.1
882,estimates,male,5yearly,1965,50.5
882,estimates,female,5yearly,1970,59.6
882,estimates,male,5yearly,1970,53
882,estimates,female,5yearly,1975,62.1
882,estimates,male,5yearly,1975,55.5
882,estimates,female,5yearly,1980,64.6
882,estimates,male,5yearly,1980,58
882,estimates,female,5yearly,1985,67.1
882,estimates,male,5yearly,1985,60.5
882,estimates,female,5yearly,1990,69.7
882,estimates,male,5yearly,1990,63.1
882,estimates,female,5yearly,1995,71.9
882,estimates,male,5yearly,1995,65.4
882,estimates,female,5yearly,2000,73.55
882,estimates,male,5yearly,2000,67.15
882,estimates,female,5yearly,2005,75.39
882,estimates,male,5yearly,2005,69.12
882,estimates,female,5yearly,2010,77.39
882,estimates,male,5yearly,2010,71.11
882,medium_variant,female,5yearly,2015,78.55
882,medium_variant,male,5yearly,2015,72.34
882,medium_variant,female,5yearly,2020,79.59
882,medium_variant,male,5yearly,2020,73.52
882,medium_variant,female,5yearly,2025,80.57
882,medium_variant,male,5yearly,2025,74.69
882,medium_variant,female,5yearly,2030,81.46
882,medium_variant,male,5yearly,2030,75.82
882,medium_variant,female,5yearly,2035,82.3
882,medium_variant,male,5yearly,2035,76.97
882,medium_variant,female,5yearly,2040,83.09
882,medium_variant,male,5yearly,2040,78.1
882,medium_variant,female,5yearly,2045,83.84
882,medium_variant,male,5yearly,2045,79.23
882,medium_variant,female,5yearly,2050,84.56
882,medium_variant,male,5yearly,2050,80.34
882,medium_variant,female,5yearly,2055,85.25
882,medium_variant,male,5yearly,2055,81.37
882,medium_variant,female,5yearly,2060,85.92
882,medium_variant,male,5yearly,2060,82.25
882,medium_variant,female,5yearly,2065,86.57
882,medium_variant,male,5yearly,2065,83.01
882,medium_variant,female,5yearly,2070,87.18
882,medium_variant,male,5yearly,2070,83.71
882,medium_variant,female,5yearly,2075,87.81
882,medium_variant,male,5yearly,2075,84.37
882,medium_variant,female,5yearly,2080,88.43
882,medium_variant,male,5yearly,2080,84.98
882,medium_variant,female,5yearly,2085,89.03
882,medium_variant,male,5yearly,2085,85.56
882,medium_variant,female,5yearly,2090,89.62
882,medium_variant,male,5yearly,2090,86.14
882,medium_variant,female,5yearly,2095,90.22
882,medium_variant,male,5yearly,2095,86.72
