country,variant,gender,freq,year,lifeexpectancyatbirth
180,estimates,female,5yearly,1950,40.42
180,estimates,male,5yearly,1950,37.6
180,estimates,female,5yearly,1955,41.91
180,estimates,male,5yearly,1955,39.09
180,estimates,female,5yearly,1960,43
180,estimates,male,5yearly,1960,40.17
180,estimates,female,5yearly,1965,44.36
180,estimates,male,5yearly,1965,41.53
180,estimates,female,5yearly,1970,46.16
180,estimates,male,5yearly,1970,43.32
180,estimates,female,5yearly,1975,47.02
180,estimates,male,5yearly,1975,44.18
180,estimates,female,5yearly,1980,48.53
180,estimates,male,5yearly,1980,45.69
180,estimates,female,5yearly,1985,49.66
180,estimates,male,5yearly,1985,46.8
180,estimates,female,5yearly,1990,51.01
180,estimates,male,5yearly,1990,48.13
180,estimates,female,5yearly,1995,50.32
180,estimates,male,5yearly,1995,47.45
180,estimates,female,5yearly,2000,53.28
180,estimates,male,5yearly,2000,50.39
180,estimates,female,5yearly,2005,56.92
180,estimates,male,5yearly,2005,54.04
180,estimates,female,5yearly,2010,59.53
180,estimates,male,5yearly,2010,56.67
180,medium_variant,female,5yearly,2015,61.74
180,medium_variant,male,5yearly,2015,58.7
180,medium_variant,female,5yearly,2020,63.86
180,medium_variant,male,5yearly,2020,60.63
180,medium_variant,female,5yearly,2025,65.87
180,medium_variant,male,5yearly,2025,62.44
180,medium_variant,female,5yearly,2030,67.75
180,medium_variant,male,5yearly,2030,64.09
180,medium_variant,female,5yearly,2035,69.41
180,medium_variant,male,5yearly,2035,65.54
180,medium_variant,female,5yearly,2040,70.92
180,medium_variant,male,5yearly,2040,66.81
180,medium_variant,female,5yearly,2045,72.28
180,medium_variant,male,5yearly,2045,67.92
180,medium_variant,female,5yearly,2050,73.51
180,medium_variant,male,5yearly,2050,68.91
180,medium_variant,female,5yearly,2055,74.6
180,medium_variant,male,5yearly,2055,69.83
180,medium_variant,female,5yearly,2060,75.62
180,medium_variant,male,5yearly,2060,70.68
180,medium_variant,female,5yearly,2065,76.53
180,medium_variant,male,5yearly,2065,71.48
180,medium_variant,female,5yearly,2070,77.37
180,medium_variant,male,5yearly,2070,72.27
180,medium_variant,female,5yearly,2075,78.18
180,medium_variant,male,5yearly,2075,73.09
180,medium_variant,female,5yearly,2080,78.94
180,medium_variant,male,5yearly,2080,73.87
180,medium_variant,female,5yearly,2085,79.7
180,medium_variant,male,5yearly,2085,74.72
180,medium_variant,female,5yearly,2090,80.41
180,medium_variant,male,5yearly,2090,75.56
180,medium_variant,female,5yearly,2095,81.09
180,medium_variant,male,5yearly,2095,76.42
