country,variant,gender,freq,year,lifeexpectancyatbirth
24,estimates,female,5yearly,1950,32.8
24,estimates,male,5yearly,1950,30.0
24,estimates,female,5yearly,1955,34.0
24,estimates,male,5yearly,1955,31.1
24,estimates,female,5yearly,1960,35.6
24,estimates,male,5yearly,1960,32.6
24,estimates,female,5yearly,1965,37.6
24,estimates,male,5yearly,1965,34.5
24,estimates,female,5yearly,1970,39.6
24,estimates,male,5yearly,1970,36.5
24,estimates,female,5yearly,1975,41.6
24,estimates,male,5yearly,1975,38.4
24,estimates,female,5yearly,1980,42.8
24,estimates,male,5yearly,1980,39.0
24,estimates,female,5yearly,1985,43.5
24,estimates,male,5yearly,1985,39.5
24,estimates,female,5yearly,1990,44.5
24,estimates,male,5yearly,1990,40.0
24,estimates,female,5yearly,1995,47.0
24,estimates,male,5yearly,1995,42.5
24,estimates,female,5yearly,2000,52.5
24,estimates,male,5yearly,2000,47.5
24,estimates,female,5yearly,2005,58.2
24,estimates,male,5yearly,2005,53.0
24,estimates,female,5yearly,2010,63.0
24,estimates,male,5yearly,2010,57.41
24,medium_variant,female,5yearly,2015,64.68
24,medium_variant,male,5yearly,2015,58.97
24,medium_variant,female,5yearly,2020,66.21
24,medium_variant,male,5yearly,2020,60.4
24,medium_variant,female,5yearly,2025,67.61
24,medium_variant,male,5yearly,2025,61.65
24,medium_variant,female,5yearly,2030,68.85
24,medium_variant,male,5yearly,2030,62.78
24,medium_variant,female,5yearly,2035,69.97
24,medium_variant,male,5yearly,2035,63.78
24,medium_variant,female,5yearly,2040,70.99
24,medium_variant,male,5yearly,2040,64.64
24,medium_variant,female,5yearly,2045,71.93
24,medium_variant,male,5yearly,2045,65.42
24,medium_variant,female,5yearly,2050,72.77
24,medium_variant,male,5yearly,2050,66.15
24,medium_variant,female,5yearly,2055,73.58
24,medium_variant,male,5yearly,2055,66.8
24,medium_variant,female,5yearly,2060,74.33
24,medium_variant,male,5yearly,2060,67.43
24,medium_variant,female,5yearly,2065,75.05
24,medium_variant,male,5yearly,2065,68.05
24,medium_variant,female,5yearly,2070,75.75
24,medium_variant,male,5yearly,2070,68.65
24,medium_variant,female,5yearly,2075,76.41
24,medium_variant,male,5yearly,2075,69.29
24,medium_variant,female,5yearly,2080,77.06
24,medium_variant,male,5yearly,2080,69.92
24,medium_variant,female,5yearly,2085,77.68
24,medium_variant,male,5yearly,2085,70.57
24,medium_variant,female,5yearly,2090,78.28
24,medium_variant,male,5yearly,2090,71.26
24,medium_variant,female,5yearly,2095,78.86
24,medium_variant,male,5yearly,2095,71.96
24,estimates,female,5yearly,Regi,Angola
24,estimates,male,5yearly,Regi,Angola
24,medium_variant,female,5yearly,Regi,Angola
24,medium_variant,male,5yearly,Regi,Angola
