country,variant,gender,freq,year,lifeexpectancyatbirth
316,estimates,female,5yearly,1950,59.68
316,estimates,male,5yearly,1950,55.35
316,estimates,female,5yearly,1955,62.18
316,estimates,male,5yearly,1955,57.85
316,estimates,female,5yearly,1960,64.68
316,estimates,male,5yearly,1960,60.35
316,estimates,female,5yearly,1965,67.08
316,estimates,male,5yearly,1965,62.6
316,estimates,female,5yearly,1970,69.23
316,estimates,male,5yearly,1970,64.6
316,estimates,female,5yearly,1975,70.98
316,estimates,male,5yearly,1975,66.35
316,estimates,female,5yearly,1980,72.48
316,estimates,male,5yearly,1980,67.85
316,estimates,female,5yearly,1985,73.83
316,estimates,male,5yearly,1985,69.2
316,estimates,female,5yearly,1990,75.03
316,estimates,male,5yearly,1990,70.4
316,estimates,female,5yearly,1995,76.6
316,estimates,male,5yearly,1995,71.9
316,estimates,female,5yearly,2000,78.5
316,estimates,male,5yearly,2000,73.6
316,estimates,female,5yearly,2005,80.3
316,estimates,male,5yearly,2005,74.7
316,estimates,female,5yearly,2010,81.47
316,estimates,male,5yearly,2010,76.37
316,medium_variant,female,5yearly,2015,82.29
316,medium_variant,male,5yearly,2015,77.47
316,medium_variant,female,5yearly,2020,83.06
316,medium_variant,male,5yearly,2020,78.56
316,medium_variant,female,5yearly,2025,83.81
316,medium_variant,male,5yearly,2025,79.68
316,medium_variant,female,5yearly,2030,84.54
316,medium_variant,male,5yearly,2030,80.77
316,medium_variant,female,5yearly,2035,85.22
316,medium_variant,male,5yearly,2035,81.85
316,medium_variant,female,5yearly,2040,85.91
316,medium_variant,male,5yearly,2040,82.76
316,medium_variant,female,5yearly,2045,86.57
316,medium_variant,male,5yearly,2045,83.52
316,medium_variant,female,5yearly,2050,87.24
316,medium_variant,male,5yearly,2050,84.21
316,medium_variant,female,5yearly,2055,87.86
316,medium_variant,male,5yearly,2055,84.86
316,medium_variant,female,5yearly,2060,88.49
316,medium_variant,male,5yearly,2060,85.49
316,medium_variant,female,5yearly,2065,89.12
316,medium_variant,male,5yearly,2065,86.1
316,medium_variant,female,5yearly,2070,89.73
316,medium_variant,male,5yearly,2070,86.7
316,medium_variant,female,5yearly,2075,90.33
316,medium_variant,male,5yearly,2075,87.31
316,medium_variant,female,5yearly,2080,90.94
316,medium_variant,male,5yearly,2080,87.9
316,medium_variant,female,5yearly,2085,91.54
316,medium_variant,male,5yearly,2085,88.5
316,medium_variant,female,5yearly,2090,92.14
316,medium_variant,male,5yearly,2090,89.08
316,medium_variant,female,5yearly,2095,92.7
316,medium_variant,male,5yearly,2095,89.67
