country,variant,gender,freq,year,lifeexpectancyatbirth
860,estimates,female,5yearly,1950,59.87
860,estimates,male,5yearly,1950,52.4
860,estimates,female,5yearly,1955,61.58
860,estimates,male,5yearly,1955,54.21
860,estimates,female,5yearly,1960,63.33
860,estimates,male,5yearly,1960,56.03
860,estimates,female,5yearly,1965,65.11
860,estimates,male,5yearly,1965,57.91
860,estimates,female,5yearly,1970,66.47
860,estimates,male,5yearly,1970,59.37
860,estimates,female,5yearly,1975,67.43
860,estimates,male,5yearly,1975,60.37
860,estimates,female,5yearly,1980,68.5
860,estimates,male,5yearly,1980,61.9
860,estimates,female,5yearly,1985,69.4
860,estimates,male,5yearly,1985,63.54
860,estimates,female,5yearly,1990,69.37
860,estimates,male,5yearly,1990,63.12
860,estimates,female,5yearly,1995,69.91
860,estimates,male,5yearly,1995,63.55
860,estimates,female,5yearly,2000,71.01
860,estimates,male,5yearly,2000,64.54
860,estimates,female,5yearly,2005,72.21
860,estimates,male,5yearly,2005,66.08
860,estimates,female,5yearly,2010,73.54
860,estimates,male,5yearly,2010,68.1
860,medium_variant,female,5yearly,2015,74.27
860,medium_variant,male,5yearly,2015,68.62
860,medium_variant,female,5yearly,2020,74.98
860,medium_variant,male,5yearly,2020,69.15
860,medium_variant,female,5yearly,2025,75.65
860,medium_variant,male,5yearly,2025,69.69
860,medium_variant,female,5yearly,2030,76.32
860,medium_variant,male,5yearly,2030,70.24
860,medium_variant,female,5yearly,2035,76.95
860,medium_variant,male,5yearly,2035,70.83
860,medium_variant,female,5yearly,2040,77.6
860,medium_variant,male,5yearly,2040,71.46
860,medium_variant,female,5yearly,2045,78.21
860,medium_variant,male,5yearly,2045,72.11
860,medium_variant,female,5yearly,2050,78.82
860,medium_variant,male,5yearly,2050,72.78
860,medium_variant,female,5yearly,2055,79.42
860,medium_variant,male,5yearly,2055,73.49
860,medium_variant,female,5yearly,2060,79.99
860,medium_variant,male,5yearly,2060,74.23
860,medium_variant,female,5yearly,2065,80.59
860,medium_variant,male,5yearly,2065,75.01
860,medium_variant,female,5yearly,2070,81.16
860,medium_variant,male,5yearly,2070,75.78
860,medium_variant,female,5yearly,2075,81.74
860,medium_variant,male,5yearly,2075,76.59
860,medium_variant,female,5yearly,2080,82.31
860,medium_variant,male,5yearly,2080,77.44
860,medium_variant,female,5yearly,2085,82.87
860,medium_variant,male,5yearly,2085,78.3
860,medium_variant,female,5yearly,2090,83.44
860,medium_variant,male,5yearly,2090,79.18
860,medium_variant,female,5yearly,2095,84.0
860,medium_variant,male,5yearly,2095,80.05
860,estimates,female,5yearly,Regi,Uzbekistan
860,estimates,male,5yearly,Regi,Uzbekistan
860,medium_variant,female,5yearly,Regi,Uzbekistan
860,medium_variant,male,5yearly,Regi,Uzbekistan
