country,variant,gender,freq,year,lifeexpectancyatbirth
834,estimates,female,5yearly,1950,42.93
834,estimates,male,5yearly,1950,39.59
834,estimates,female,5yearly,1955,44.71
834,estimates,male,5yearly,1955,41.36
834,estimates,female,5yearly,1960,46.01
834,estimates,male,5yearly,1960,42.62
834,estimates,female,5yearly,1965,47.52
834,estimates,male,5yearly,1965,44.15
834,estimates,female,5yearly,1970,49.39
834,estimates,male,5yearly,1970,46.03
834,estimates,female,5yearly,1975,51.63
834,estimates,male,5yearly,1975,48.19
834,estimates,female,5yearly,1980,52.39
834,estimates,male,5yearly,1980,48.92
834,estimates,female,5yearly,1985,52.94
834,estimates,male,5yearly,1985,48.82
834,estimates,female,5yearly,1990,51.91
834,estimates,male,5yearly,1990,47.38
834,estimates,female,5yearly,1995,52.07
834,estimates,male,5yearly,1995,48.09
834,estimates,female,5yearly,2000,55.35
834,estimates,male,5yearly,2000,51.95
834,estimates,female,5yearly,2005,60.13
834,estimates,male,5yearly,2005,57.49
834,estimates,female,5yearly,2010,64.78
834,estimates,male,5yearly,2010,60.79
834,medium_variant,female,5yearly,2015,68.36
834,medium_variant,male,5yearly,2015,65.04
834,medium_variant,female,5yearly,2020,69.74
834,medium_variant,male,5yearly,2020,66.34
834,medium_variant,female,5yearly,2025,70.99
834,medium_variant,male,5yearly,2025,67.54
834,medium_variant,female,5yearly,2030,72.26
834,medium_variant,male,5yearly,2030,68.69
834,medium_variant,female,5yearly,2035,73.45
834,medium_variant,male,5yearly,2035,69.69
834,medium_variant,female,5yearly,2040,74.52
834,medium_variant,male,5yearly,2040,70.6
834,medium_variant,female,5yearly,2045,75.52
834,medium_variant,male,5yearly,2045,71.55
834,medium_variant,female,5yearly,2050,76.55
834,medium_variant,male,5yearly,2050,72.54
834,medium_variant,female,5yearly,2055,77.51
834,medium_variant,male,5yearly,2055,73.47
834,medium_variant,female,5yearly,2060,78.41
834,medium_variant,male,5yearly,2060,74.36
834,medium_variant,female,5yearly,2065,79.27
834,medium_variant,male,5yearly,2065,75.1
834,medium_variant,female,5yearly,2070,80.02
834,medium_variant,male,5yearly,2070,75.75
834,medium_variant,female,5yearly,2075,80.64
834,medium_variant,male,5yearly,2075,76.38
834,medium_variant,female,5yearly,2080,81.25
834,medium_variant,male,5yearly,2080,77.0
834,medium_variant,female,5yearly,2085,81.83
834,medium_variant,male,5yearly,2085,77.6
834,medium_variant,female,5yearly,2090,82.4
834,medium_variant,male,5yearly,2090,78.2
834,medium_variant,female,5yearly,2095,82.96
834,medium_variant,male,5yearly,2095,78.8
834,estimates,female,5yearly,Regi,United Republic of Tanzania
834,estimates,male,5yearly,Regi,United Republic of Tanzania
834,medium_variant,female,5yearly,Regi,United Republic of Tanzania
834,medium_variant,male,5yearly,Regi,United Republic of Tanzania
