country,variant,gender,freq,year,lifeexpectancyatbirth
112,estimates,female,5yearly,1950,63.38
112,estimates,male,5yearly,1950,57.61
112,estimates,female,5yearly,1955,68.82
112,estimates,male,5yearly,1955,63.28
112,estimates,female,5yearly,1960,71.61
112,estimates,male,5yearly,1960,66
112,estimates,female,5yearly,1965,73.25
112,estimates,male,5yearly,1965,66.74
112,estimates,female,5yearly,1970,73.86
112,estimates,male,5yearly,1970,66.41
112,estimates,female,5yearly,1975,74.18
112,estimates,male,5yearly,1975,66.02
112,estimates,female,5yearly,1980,74.42
112,estimates,male,5yearly,1980,65.35
112,estimates,female,5yearly,1985,75.73
112,estimates,male,5yearly,1985,66.45
112,estimates,female,5yearly,1990,74.83
112,estimates,male,5yearly,1990,63.95
112,estimates,female,5yearly,1995,73.11
112,estimates,male,5yearly,1995,61.97
112,estimates,female,5yearly,2000,73.65
112,estimates,male,5yearly,2000,62.32
112,estimates,female,5yearly,2005,75.19
112,estimates,male,5yearly,2005,63.56
112,estimates,female,5yearly,2010,77.68
112,estimates,male,5yearly,2010,66.54
112,medium_variant,female,5yearly,2015,78.45
112,medium_variant,male,5yearly,2015,67.53
112,medium_variant,female,5yearly,2020,79.2
112,medium_variant,male,5yearly,2020,68.52
112,medium_variant,female,5yearly,2025,79.9
112,medium_variant,male,5yearly,2025,69.51
112,medium_variant,female,5yearly,2030,80.57
112,medium_variant,male,5yearly,2030,70.5
112,medium_variant,female,5yearly,2035,81.21
112,medium_variant,male,5yearly,2035,71.51
112,medium_variant,female,5yearly,2040,81.83
112,medium_variant,male,5yearly,2040,72.52
112,medium_variant,female,5yearly,2045,82.43
112,medium_variant,male,5yearly,2045,73.52
112,medium_variant,female,5yearly,2050,83.03
112,medium_variant,male,5yearly,2050,74.56
112,medium_variant,female,5yearly,2055,83.61
112,medium_variant,male,5yearly,2055,75.62
112,medium_variant,female,5yearly,2060,84.17
112,medium_variant,male,5yearly,2060,76.67
112,medium_variant,female,5yearly,2065,84.72
112,medium_variant,male,5yearly,2065,77.67
112,medium_variant,female,5yearly,2070,85.26
112,medium_variant,male,5yearly,2070,78.56
112,medium_variant,female,5yearly,2075,85.8
112,medium_variant,male,5yearly,2075,79.36
112,medium_variant,female,5yearly,2080,86.35
112,medium_variant,male,5yearly,2080,80.08
112,medium_variant,female,5yearly,2085,86.87
112,medium_variant,male,5yearly,2085,80.74
112,medium_variant,female,5yearly,2090,87.41
112,medium_variant,male,5yearly,2090,81.35
112,medium_variant,female,5yearly,2095,87.95
112,medium_variant,male,5yearly,2095,81.93
