country,variant,gender,freq,year,lifeexpectancyatbirth
250,estimates,female,5yearly,1950,69.94
250,estimates,male,5yearly,1950,64.05
250,estimates,female,5yearly,1955,72.4
250,estimates,male,5yearly,1955,65.91
250,estimates,female,5yearly,1960,74.1
250,estimates,male,5yearly,1960,67.18
250,estimates,female,5yearly,1965,75.07
250,estimates,male,5yearly,1965,67.64
250,estimates,female,5yearly,1970,76.18
250,estimates,male,5yearly,1970,68.55
250,estimates,female,5yearly,1975,77.62
250,estimates,male,5yearly,1975,69.54
250,estimates,female,5yearly,1980,78.79
250,estimates,male,5yearly,1980,70.62
250,estimates,female,5yearly,1985,80.11
250,estimates,male,5yearly,1985,71.9
250,estimates,female,5yearly,1990,81.38
250,estimates,male,5yearly,1990,73.12
250,estimates,female,5yearly,1995,82.24
250,estimates,male,5yearly,1995,74.41
250,estimates,female,5yearly,2000,83.12
250,estimates,male,5yearly,2000,75.78
250,estimates,female,5yearly,2005,84.28
250,estimates,male,5yearly,2005,77.35
250,estimates,female,5yearly,2010,84.98
250,estimates,male,5yearly,2010,78.76
250,medium_variant,female,5yearly,2015,85.68
250,medium_variant,male,5yearly,2015,79.9
250,medium_variant,female,5yearly,2020,86.35
250,medium_variant,male,5yearly,2020,80.69
250,medium_variant,female,5yearly,2025,87.01
250,medium_variant,male,5yearly,2025,81.39
250,medium_variant,female,5yearly,2030,87.65
250,medium_variant,male,5yearly,2030,82.05
250,medium_variant,female,5yearly,2035,88.29
250,medium_variant,male,5yearly,2035,82.68
250,medium_variant,female,5yearly,2040,88.91
250,medium_variant,male,5yearly,2040,83.31
250,medium_variant,female,5yearly,2045,89.52
250,medium_variant,male,5yearly,2045,83.93
250,medium_variant,female,5yearly,2050,90.14
250,medium_variant,male,5yearly,2050,84.54
250,medium_variant,female,5yearly,2055,90.73
250,medium_variant,male,5yearly,2055,85.14
250,medium_variant,female,5yearly,2060,91.34
250,medium_variant,male,5yearly,2060,85.73
250,medium_variant,female,5yearly,2065,91.93
250,medium_variant,male,5yearly,2065,86.32
250,medium_variant,female,5yearly,2070,92.52
250,medium_variant,male,5yearly,2070,86.91
250,medium_variant,female,5yearly,2075,93.1
250,medium_variant,male,5yearly,2075,87.5
250,medium_variant,female,5yearly,2080,93.69
250,medium_variant,male,5yearly,2080,88.08
250,medium_variant,female,5yearly,2085,94.28
250,medium_variant,male,5yearly,2085,88.66
250,medium_variant,female,5yearly,2090,94.85
250,medium_variant,male,5yearly,2090,89.24
250,medium_variant,female,5yearly,2095,95.43
250,medium_variant,male,5yearly,2095,89.81
250,estimates,female,5yearly,Regi,France
250,estimates,male,5yearly,Regi,France
250,medium_variant,female,5yearly,Regi,France
250,medium_variant,male,5yearly,Regi,France
