country,variant,gender,freq,year,lifeexpectancyatbirth
504,estimates,female,5yearly,1950,47.43
504,estimates,male,5yearly,1950,44
504,estimates,female,5yearly,1955,49.21
504,estimates,male,5yearly,1955,45.76
504,estimates,female,5yearly,1960,50.46
504,estimates,male,5yearly,1960,48.59
504,estimates,female,5yearly,1965,52.63
504,estimates,male,5yearly,1965,50.63
504,estimates,female,5yearly,1970,54.55
504,estimates,male,5yearly,1970,52.49
504,estimates,female,5yearly,1975,56.79
504,estimates,male,5yearly,1975,54.66
504,estimates,female,5yearly,1980,61.1
504,estimates,male,5yearly,1980,58.05
504,estimates,female,5yearly,1985,64.67
504,estimates,male,5yearly,1985,61.69
504,estimates,female,5yearly,1990,67.66
504,estimates,male,5yearly,1990,64.26
504,estimates,female,5yearly,1995,69.25
504,estimates,male,5yearly,1995,65.99
504,estimates,female,5yearly,2000,71.39
504,estimates,male,5yearly,2000,68.49
504,estimates,female,5yearly,2005,74.39
504,estimates,male,5yearly,2005,71.34
504,estimates,female,5yearly,2010,75.97
504,estimates,male,5yearly,2010,73.7
504,medium_variant,female,5yearly,2015,77.34
504,medium_variant,male,5yearly,2015,74.92
504,medium_variant,female,5yearly,2020,78.53
504,medium_variant,male,5yearly,2020,76.05
504,medium_variant,female,5yearly,2025,79.6
504,medium_variant,male,5yearly,2025,77.12
504,medium_variant,female,5yearly,2030,80.57
504,medium_variant,male,5yearly,2030,78.15
504,medium_variant,female,5yearly,2035,81.47
504,medium_variant,male,5yearly,2035,79.17
504,medium_variant,female,5yearly,2040,82.3
504,medium_variant,male,5yearly,2040,80.15
504,medium_variant,female,5yearly,2045,83.09
504,medium_variant,male,5yearly,2045,81.14
504,medium_variant,female,5yearly,2050,83.84
504,medium_variant,male,5yearly,2050,82.13
504,medium_variant,female,5yearly,2055,84.56
504,medium_variant,male,5yearly,2055,83.04
504,medium_variant,female,5yearly,2060,85.23
504,medium_variant,male,5yearly,2060,83.9
504,medium_variant,female,5yearly,2065,85.89
504,medium_variant,male,5yearly,2065,84.64
504,medium_variant,female,5yearly,2070,86.52
504,medium_variant,male,5yearly,2070,85.27
504,medium_variant,female,5yearly,2075,87.14
504,medium_variant,male,5yearly,2075,85.87
504,medium_variant,female,5yearly,2080,87.77
504,medium_variant,male,5yearly,2080,86.46
504,medium_variant,female,5yearly,2085,88.37
504,medium_variant,male,5yearly,2085,87.03
504,medium_variant,female,5yearly,2090,88.96
504,medium_variant,male,5yearly,2090,87.61
504,medium_variant,female,5yearly,2095,89.56
504,medium_variant,male,5yearly,2095,88.16
