country,variant,gender,freq,year,lifeexpectancyatbirth
51,estimates,female,5yearly,1950,65.94
51,estimates,male,5yearly,1950,59.74
51,estimates,female,5yearly,1955,68.01
51,estimates,male,5yearly,1955,61.8
51,estimates,female,5yearly,1960,70.1
51,estimates,male,5yearly,1960,63.85
51,estimates,female,5yearly,1965,72.16
51,estimates,male,5yearly,1965,65.97
51,estimates,female,5yearly,1970,73.64
51,estimates,male,5yearly,1970,67.54
51,estimates,female,5yearly,1975,73.56
51,estimates,male,5yearly,1975,67.28
51,estimates,female,5yearly,1980,73.83
51,estimates,male,5yearly,1980,67.68
51,estimates,female,5yearly,1985,70.76
51,estimates,male,5yearly,1985,65.84
51,estimates,female,5yearly,1990,71.54
51,estimates,male,5yearly,1990,64.5
51,estimates,female,5yearly,1995,73.41
51,estimates,male,5yearly,1995,66.79
51,estimates,female,5yearly,2000,75.33
51,estimates,male,5yearly,2000,69.1
51,estimates,female,5yearly,2005,75.84
51,estimates,male,5yearly,2005,69.36
51,estimates,female,5yearly,2010,77.03
51,estimates,male,5yearly,2010,70.64
51,medium_variant,female,5yearly,2015,77.86
51,medium_variant,male,5yearly,2015,71.49
51,medium_variant,female,5yearly,2020,78.65
51,medium_variant,male,5yearly,2020,72.35
51,medium_variant,female,5yearly,2025,79.41
51,medium_variant,male,5yearly,2025,73.23
51,medium_variant,female,5yearly,2030,80.13
51,medium_variant,male,5yearly,2030,74.11
51,medium_variant,female,5yearly,2035,80.84
51,medium_variant,male,5yearly,2035,75
51,medium_variant,female,5yearly,2040,81.5
51,medium_variant,male,5yearly,2040,75.91
51,medium_variant,female,5yearly,2045,82.16
51,medium_variant,male,5yearly,2045,76.85
51,medium_variant,female,5yearly,2050,82.78
51,medium_variant,male,5yearly,2050,77.77
51,medium_variant,female,5yearly,2055,83.4
51,medium_variant,male,5yearly,2055,78.74
51,medium_variant,female,5yearly,2060,83.99
51,medium_variant,male,5yearly,2060,79.72
51,medium_variant,female,5yearly,2065,84.61
51,medium_variant,male,5yearly,2065,80.67
51,medium_variant,female,5yearly,2070,85.18
51,medium_variant,male,5yearly,2070,81.58
51,medium_variant,female,5yearly,2075,85.76
51,medium_variant,male,5yearly,2075,82.35
51,medium_variant,female,5yearly,2080,86.33
51,medium_variant,male,5yearly,2080,83.07
51,medium_variant,female,5yearly,2085,86.91
51,medium_variant,male,5yearly,2085,83.73
51,medium_variant,female,5yearly,2090,87.48
51,medium_variant,male,5yearly,2090,84.33
51,medium_variant,female,5yearly,2095,88.04
51,medium_variant,male,5yearly,2095,84.9
