country,variant,gender,freq,year,lifeexpectancyatbirth
508,estimates,female,5yearly,1950,32.5
508,estimates,male,5yearly,1950,30.1
508,estimates,female,5yearly,1955,35.1
508,estimates,male,5yearly,1955,32.5
508,estimates,female,5yearly,1960,37.58
508,estimates,male,5yearly,1960,34.8
508,estimates,female,5yearly,1965,39.65
508,estimates,male,5yearly,1965,36.65
508,estimates,female,5yearly,1970,41.95
508,estimates,male,5yearly,1970,38.8
508,estimates,female,5yearly,1975,43.8
508,estimates,male,5yearly,1975,40.64
508,estimates,female,5yearly,1980,42.98
508,estimates,male,5yearly,1980,39.95
508,estimates,female,5yearly,1985,43.88
508,estimates,male,5yearly,1985,40.72
508,estimates,female,5yearly,1990,45.53
508,estimates,male,5yearly,1990,42.18
508,estimates,female,5yearly,1995,48.96
508,estimates,male,5yearly,1995,45.37
508,estimates,female,5yearly,2000,51.17
508,estimates,male,5yearly,2000,47.87
508,estimates,female,5yearly,2005,55.0
508,estimates,male,5yearly,2005,51.38
508,estimates,female,5yearly,2010,58.08
508,estimates,male,5yearly,2010,53.97
508,medium_variant,female,5yearly,2015,61.3
508,medium_variant,male,5yearly,2015,57.0
508,medium_variant,female,5yearly,2020,63.22
508,medium_variant,male,5yearly,2020,58.92
508,medium_variant,female,5yearly,2025,65.07
508,medium_variant,male,5yearly,2025,60.74
508,medium_variant,female,5yearly,2030,66.87
508,medium_variant,male,5yearly,2030,62.47
508,medium_variant,female,5yearly,2035,68.45
508,medium_variant,male,5yearly,2035,64.03
508,medium_variant,female,5yearly,2040,69.89
508,medium_variant,male,5yearly,2040,65.48
508,medium_variant,female,5yearly,2045,71.31
508,medium_variant,male,5yearly,2045,66.89
508,medium_variant,female,5yearly,2050,72.87
508,medium_variant,male,5yearly,2050,68.34
508,medium_variant,female,5yearly,2055,74.22
508,medium_variant,male,5yearly,2055,69.59
508,medium_variant,female,5yearly,2060,75.37
508,medium_variant,male,5yearly,2060,70.71
508,medium_variant,female,5yearly,2065,76.44
508,medium_variant,male,5yearly,2065,71.76
508,medium_variant,female,5yearly,2070,77.43
508,medium_variant,male,5yearly,2070,72.75
508,medium_variant,female,5yearly,2075,78.37
508,medium_variant,male,5yearly,2075,73.69
508,medium_variant,female,5yearly,2080,79.24
508,medium_variant,male,5yearly,2080,74.51
508,medium_variant,female,5yearly,2085,79.95
508,medium_variant,male,5yearly,2085,75.21
508,medium_variant,female,5yearly,2090,80.62
508,medium_variant,male,5yearly,2090,75.89
508,medium_variant,female,5yearly,2095,81.26
508,medium_variant,male,5yearly,2095,76.55
508,estimates,female,5yearly,Regi,Mozambique
508,estimates,male,5yearly,Regi,Mozambique
508,medium_variant,female,5yearly,Regi,Mozambique
508,medium_variant,male,5yearly,Regi,Mozambique
