country,variant,gender,freq,year,lifeexpectancyatbirth
548,estimates,female,5yearly,1950,43.42
548,estimates,male,5yearly,1950,40.63
548,estimates,female,5yearly,1955,46.48
548,estimates,male,5yearly,1955,43.56
548,estimates,female,5yearly,1960,49.47
548,estimates,male,5yearly,1960,46.58
548,estimates,female,5yearly,1965,52.48
548,estimates,male,5yearly,1965,49.55
548,estimates,female,5yearly,1970,55.62
548,estimates,male,5yearly,1970,52.42
548,estimates,female,5yearly,1975,58.73
548,estimates,male,5yearly,1975,55.3
548,estimates,female,5yearly,1980,61.83
548,estimates,male,5yearly,1980,58.21
548,estimates,female,5yearly,1985,63.59
548,estimates,male,5yearly,1985,60.63
548,estimates,female,5yearly,1990,65.84
548,estimates,male,5yearly,1990,62.89
548,estimates,female,5yearly,1995,68.22
548,estimates,male,5yearly,1995,64.94
548,estimates,female,5yearly,2000,70.32
548,estimates,male,5yearly,2000,66.72
548,estimates,female,5yearly,2005,72.06
548,estimates,male,5yearly,2005,68.2
548,estimates,female,5yearly,2010,73.6
548,estimates,male,5yearly,2010,69.37
548,medium_variant,female,5yearly,2015,74.75
548,medium_variant,male,5yearly,2015,70.3
548,medium_variant,female,5yearly,2020,75.78
548,medium_variant,male,5yearly,2020,71.15
548,medium_variant,female,5yearly,2025,76.73
548,medium_variant,male,5yearly,2025,71.99
548,medium_variant,female,5yearly,2030,77.61
548,medium_variant,male,5yearly,2030,72.83
548,medium_variant,female,5yearly,2035,78.43
548,medium_variant,male,5yearly,2035,73.66
548,medium_variant,female,5yearly,2040,79.21
548,medium_variant,male,5yearly,2040,74.49
548,medium_variant,female,5yearly,2045,79.97
548,medium_variant,male,5yearly,2045,75.35
548,medium_variant,female,5yearly,2050,80.68
548,medium_variant,male,5yearly,2050,76.22
548,medium_variant,female,5yearly,2055,81.36
548,medium_variant,male,5yearly,2055,77.13
548,medium_variant,female,5yearly,2060,82.05
548,medium_variant,male,5yearly,2060,78.0
548,medium_variant,female,5yearly,2065,82.71
548,medium_variant,male,5yearly,2065,78.92
548,medium_variant,female,5yearly,2070,83.33
548,medium_variant,male,5yearly,2070,79.85
548,medium_variant,female,5yearly,2075,83.96
548,medium_variant,male,5yearly,2075,80.79
548,medium_variant,female,5yearly,2080,84.56
548,medium_variant,male,5yearly,2080,81.71
548,medium_variant,female,5yearly,2085,85.16
548,medium_variant,male,5yearly,2085,82.56
548,medium_variant,female,5yearly,2090,85.75
548,medium_variant,male,5yearly,2090,83.34
548,medium_variant,female,5yearly,2095,86.33
548,medium_variant,male,5yearly,2095,84.04
548,estimates,female,5yearly,Regi,Vanuatu
548,estimates,male,5yearly,Regi,Vanuatu
548,medium_variant,female,5yearly,Regi,Vanuatu
548,medium_variant,male,5yearly,Regi,Vanuatu
