country,variant,gender,freq,year,lifeexpectancyatbirth
818,estimates,female,5yearly,1950,41.64
818,estimates,male,5yearly,1950,40.6
818,estimates,female,5yearly,1955,47.37
818,estimates,male,5yearly,1955,45.29
818,estimates,female,5yearly,1960,50.66
818,estimates,male,5yearly,1960,47.92
818,estimates,female,5yearly,1965,53.27
818,estimates,male,5yearly,1965,49.9
818,estimates,female,5yearly,1970,54.8
818,estimates,male,5yearly,1970,51.14
818,estimates,female,5yearly,1975,58.85
818,estimates,male,5yearly,1975,54.71
818,estimates,female,5yearly,1980,62.2
818,estimates,male,5yearly,1980,57.66
818,estimates,female,5yearly,1985,65.91
818,estimates,male,5yearly,1985,61.22
818,estimates,female,5yearly,1990,67.87
818,estimates,male,5yearly,1990,63.08
818,estimates,female,5yearly,1995,70.43
818,estimates,male,5yearly,1995,65.6
818,estimates,female,5yearly,2000,71.41
818,estimates,male,5yearly,2000,66.65
818,estimates,female,5yearly,2005,72.21
818,estimates,male,5yearly,2005,67.62
818,estimates,female,5yearly,2010,73.05
818,estimates,male,5yearly,2010,68.71
818,medium_variant,female,5yearly,2015,74.08
818,medium_variant,male,5yearly,2015,69.52
818,medium_variant,female,5yearly,2020,75.03
818,medium_variant,male,5yearly,2020,70.25
818,medium_variant,female,5yearly,2025,75.91
818,medium_variant,male,5yearly,2025,70.99
818,medium_variant,female,5yearly,2030,76.71
818,medium_variant,male,5yearly,2030,71.71
818,medium_variant,female,5yearly,2035,77.49
818,medium_variant,male,5yearly,2035,72.43
818,medium_variant,female,5yearly,2040,78.22
818,medium_variant,male,5yearly,2040,73.16
818,medium_variant,female,5yearly,2045,78.92
818,medium_variant,male,5yearly,2045,73.91
818,medium_variant,female,5yearly,2050,79.59
818,medium_variant,male,5yearly,2050,74.67
818,medium_variant,female,5yearly,2055,80.23
818,medium_variant,male,5yearly,2055,75.43
818,medium_variant,female,5yearly,2060,80.88
818,medium_variant,male,5yearly,2060,76.24
818,medium_variant,female,5yearly,2065,81.49
818,medium_variant,male,5yearly,2065,77.08
818,medium_variant,female,5yearly,2070,82.09
818,medium_variant,male,5yearly,2070,77.93
818,medium_variant,female,5yearly,2075,82.69
818,medium_variant,male,5yearly,2075,78.78
818,medium_variant,female,5yearly,2080,83.28
818,medium_variant,male,5yearly,2080,79.61
818,medium_variant,female,5yearly,2085,83.85
818,medium_variant,male,5yearly,2085,80.5
818,medium_variant,female,5yearly,2090,84.42
818,medium_variant,male,5yearly,2090,81.37
818,medium_variant,female,5yearly,2095,84.97
818,medium_variant,male,5yearly,2095,82.2
818,estimates,female,5yearly,Regi,Egypt
818,estimates,male,5yearly,Regi,Egypt
818,medium_variant,female,5yearly,Regi,Egypt
818,medium_variant,male,5yearly,Regi,Egypt
