country,variant,gender,freq,year,lifeexpectancyatbirth
268,estimates,female,5yearly,1950,64.42
268,estimates,male,5yearly,1950,56.74
268,estimates,female,5yearly,1955,66.38
268,estimates,male,5yearly,1955,58.7
268,estimates,female,5yearly,1960,68.35
268,estimates,male,5yearly,1960,60.67
268,estimates,female,5yearly,1965,70.32
268,estimates,male,5yearly,1965,62.63
268,estimates,female,5yearly,1970,71.79
268,estimates,male,5yearly,1970,64.1
268,estimates,female,5yearly,1975,73.26
268,estimates,male,5yearly,1975,65.56
268,estimates,female,5yearly,1980,73.22
268,estimates,male,5yearly,1980,65.63
268,estimates,female,5yearly,1985,74.04
268,estimates,male,5yearly,1985,66.48
268,estimates,female,5yearly,1990,73.82
268,estimates,male,5yearly,1990,66.1
268,estimates,female,5yearly,1995,74.68
268,estimates,male,5yearly,1995,67.24
268,estimates,female,5yearly,2000,76.09
268,estimates,male,5yearly,2000,68.86
268,estimates,female,5yearly,2005,76.51
268,estimates,male,5yearly,2005,68.64
268,estimates,female,5yearly,2010,76.97
268,estimates,male,5yearly,2010,68.47
268,medium_variant,female,5yearly,2015,77.73
268,medium_variant,male,5yearly,2015,69.31
268,medium_variant,female,5yearly,2020,78.47
268,medium_variant,male,5yearly,2020,70.17
268,medium_variant,female,5yearly,2025,79.16
268,medium_variant,male,5yearly,2025,71.03
268,medium_variant,female,5yearly,2030,79.83
268,medium_variant,male,5yearly,2030,71.89
268,medium_variant,female,5yearly,2035,80.49
268,medium_variant,male,5yearly,2035,72.8
268,medium_variant,female,5yearly,2040,81.14
268,medium_variant,male,5yearly,2040,73.71
268,medium_variant,female,5yearly,2045,81.75
268,medium_variant,male,5yearly,2045,74.63
268,medium_variant,female,5yearly,2050,82.36
268,medium_variant,male,5yearly,2050,75.58
268,medium_variant,female,5yearly,2055,82.96
268,medium_variant,male,5yearly,2055,76.55
268,medium_variant,female,5yearly,2060,83.54
268,medium_variant,male,5yearly,2060,77.54
268,medium_variant,female,5yearly,2065,84.14
268,medium_variant,male,5yearly,2065,78.52
268,medium_variant,female,5yearly,2070,84.7
268,medium_variant,male,5yearly,2070,79.47
268,medium_variant,female,5yearly,2075,85.25
268,medium_variant,male,5yearly,2075,80.35
268,medium_variant,female,5yearly,2080,85.81
268,medium_variant,male,5yearly,2080,81.16
268,medium_variant,female,5yearly,2085,86.35
268,medium_variant,male,5yearly,2085,81.87
268,medium_variant,female,5yearly,2090,86.92
268,medium_variant,male,5yearly,2090,82.53
268,medium_variant,female,5yearly,2095,87.47
268,medium_variant,male,5yearly,2095,83.14
268,estimates,female,5yearly,Regi,Georgia
268,estimates,male,5yearly,Regi,Georgia
268,medium_variant,female,5yearly,Regi,Georgia
268,medium_variant,male,5yearly,Regi,Georgia
