country,variant,gender,freq,year,lifeexpectancyatbirth
64,estimates,female,5yearly,1950,32.71
64,estimates,male,5yearly,1950,31.85
64,estimates,female,5yearly,1955,34.23
64,estimates,male,5yearly,1955,33.34
64,estimates,female,5yearly,1960,36.07
64,estimates,male,5yearly,1960,34.89
64,estimates,female,5yearly,1965,38.82
64,estimates,male,5yearly,1965,37.61
64,estimates,female,5yearly,1970,41.72
64,estimates,male,5yearly,1970,40.44
64,estimates,female,5yearly,1975,44.19
64,estimates,male,5yearly,1975,43.2
64,estimates,female,5yearly,1980,47.81
64,estimates,male,5yearly,1980,46.98
64,estimates,female,5yearly,1985,51.33
64,estimates,male,5yearly,1985,50.64
64,estimates,female,5yearly,1990,55.07
64,estimates,male,5yearly,1990,54.54
64,estimates,female,5yearly,1995,58.77
64,estimates,male,5yearly,1995,58.38
64,estimates,female,5yearly,2000,63.09
64,estimates,male,5yearly,2000,62.71
64,estimates,female,5yearly,2005,66.73
64,estimates,male,5yearly,2005,66.33
64,estimates,female,5yearly,2010,68.9
64,estimates,male,5yearly,2010,68.63
64,medium_variant,female,5yearly,2015,71.09
64,medium_variant,male,5yearly,2015,70.4
64,medium_variant,female,5yearly,2020,72.84
64,medium_variant,male,5yearly,2020,71.77
64,medium_variant,female,5yearly,2025,74.31
64,medium_variant,male,5yearly,2025,72.86
64,medium_variant,female,5yearly,2030,75.53
64,medium_variant,male,5yearly,2030,73.76
64,medium_variant,female,5yearly,2035,76.63
64,medium_variant,male,5yearly,2035,74.64
64,medium_variant,female,5yearly,2040,77.61
64,medium_variant,male,5yearly,2040,75.47
64,medium_variant,female,5yearly,2045,78.5
64,medium_variant,male,5yearly,2045,76.26
64,medium_variant,female,5yearly,2050,79.33
64,medium_variant,male,5yearly,2050,77.06
64,medium_variant,female,5yearly,2055,80.11
64,medium_variant,male,5yearly,2055,77.85
64,medium_variant,female,5yearly,2060,80.86
64,medium_variant,male,5yearly,2060,78.64
64,medium_variant,female,5yearly,2065,81.56
64,medium_variant,male,5yearly,2065,79.42
64,medium_variant,female,5yearly,2070,82.23
64,medium_variant,male,5yearly,2070,80.25
64,medium_variant,female,5yearly,2075,82.89
64,medium_variant,male,5yearly,2075,81.07
64,medium_variant,female,5yearly,2080,83.52
64,medium_variant,male,5yearly,2080,81.88
64,medium_variant,female,5yearly,2085,84.16
64,medium_variant,male,5yearly,2085,82.65
64,medium_variant,female,5yearly,2090,84.79
64,medium_variant,male,5yearly,2090,83.37
64,medium_variant,female,5yearly,2095,85.37
64,medium_variant,male,5yearly,2095,84.09
