country,variant,gender,freq,year,lifeexpectancyatbirth
276,estimates,female,5yearly,1950,69.6
276,estimates,male,5yearly,1950,65.3
276,estimates,female,5yearly,1955,71.3
276,estimates,male,5yearly,1955,66.3
276,estimates,female,5yearly,1960,72.56
276,estimates,male,5yearly,1960,67.12
276,estimates,female,5yearly,1965,73.42
276,estimates,male,5yearly,1965,67.61
276,estimates,female,5yearly,1970,74.07
276,estimates,male,5yearly,1970,67.89
276,estimates,female,5yearly,1975,75.33
276,estimates,male,5yearly,1975,68.89
276,estimates,female,5yearly,1980,76.68
276,estimates,male,5yearly,1980,70.2
276,estimates,female,5yearly,1985,77.98
276,estimates,male,5yearly,1985,71.59
276,estimates,female,5yearly,1990,79.12
276,estimates,male,5yearly,1990,72.54
276,estimates,female,5yearly,1995,80.35
276,estimates,male,5yearly,1995,74.02
276,estimates,female,5yearly,2000,81.46
276,estimates,male,5yearly,2000,75.59
276,estimates,female,5yearly,2005,82.37
276,estimates,male,5yearly,2005,76.99
276,estimates,female,5yearly,2010,82.91
276,estimates,male,5yearly,2010,77.94
276,medium_variant,female,5yearly,2015,83.57
276,medium_variant,male,5yearly,2015,78.96
276,medium_variant,female,5yearly,2020,84.22
276,medium_variant,male,5yearly,2020,79.99
276,medium_variant,female,5yearly,2025,84.85
276,medium_variant,male,5yearly,2025,81.04
276,medium_variant,female,5yearly,2030,85.48
276,medium_variant,male,5yearly,2030,82.01
276,medium_variant,female,5yearly,2035,86.08
276,medium_variant,male,5yearly,2035,82.81
276,medium_variant,female,5yearly,2040,86.69
276,medium_variant,male,5yearly,2040,83.49
276,medium_variant,female,5yearly,2045,87.29
276,medium_variant,male,5yearly,2045,84.13
276,medium_variant,female,5yearly,2050,87.9
276,medium_variant,male,5yearly,2050,84.74
276,medium_variant,female,5yearly,2055,88.5
276,medium_variant,male,5yearly,2055,85.34
276,medium_variant,female,5yearly,2060,89.09
276,medium_variant,male,5yearly,2060,85.92
276,medium_variant,female,5yearly,2065,89.67
276,medium_variant,male,5yearly,2065,86.49
276,medium_variant,female,5yearly,2070,90.26
276,medium_variant,male,5yearly,2070,87.07
276,medium_variant,female,5yearly,2075,90.84
276,medium_variant,male,5yearly,2075,87.64
276,medium_variant,female,5yearly,2080,91.42
276,medium_variant,male,5yearly,2080,88.21
276,medium_variant,female,5yearly,2085,92.0
276,medium_variant,male,5yearly,2085,88.79
276,medium_variant,female,5yearly,2090,92.58
276,medium_variant,male,5yearly,2090,89.34
276,medium_variant,female,5yearly,2095,93.16
276,medium_variant,male,5yearly,2095,89.92
276,estimates,female,5yearly,Regi,Germany
276,estimates,male,5yearly,Regi,Germany
276,medium_variant,female,5yearly,Regi,Germany
276,medium_variant,male,5yearly,Regi,Germany
