country,variant,gender,freq,year,lifeexpectancyatbirth
178,estimates,female,5yearly,1950,44.05
178,estimates,male,5yearly,1950,42.27
178,estimates,female,5yearly,1955,47.97
178,estimates,male,5yearly,1955,45.7
178,estimates,female,5yearly,1960,51.52
178,estimates,male,5yearly,1960,48.83
178,estimates,female,5yearly,1965,54.04
178,estimates,male,5yearly,1965,50.98
178,estimates,female,5yearly,1970,55.55
178,estimates,male,5yearly,1970,52.69
178,estimates,female,5yearly,1975,56.89
178,estimates,male,5yearly,1975,54.03
178,estimates,female,5yearly,1980,58.09
178,estimates,male,5yearly,1980,55.19
178,estimates,female,5yearly,1985,58.2
178,estimates,male,5yearly,1985,55.14
178,estimates,female,5yearly,1990,56.29
178,estimates,male,5yearly,1990,53.39
178,estimates,female,5yearly,1995,53.06
178,estimates,male,5yearly,1995,50.94
178,estimates,female,5yearly,2000,53.1
178,estimates,male,5yearly,2000,51.14
178,estimates,female,5yearly,2005,59.21
178,estimates,male,5yearly,2005,56.71
178,estimates,female,5yearly,2010,64.11
178,estimates,male,5yearly,2010,61.02
178,medium_variant,female,5yearly,2015,66.91
178,medium_variant,male,5yearly,2015,63.63
178,medium_variant,female,5yearly,2020,68.88
178,medium_variant,male,5yearly,2020,65.46
178,medium_variant,female,5yearly,2025,70.54
178,medium_variant,male,5yearly,2025,66.97
178,medium_variant,female,5yearly,2030,72.09
178,medium_variant,male,5yearly,2030,68.32
178,medium_variant,female,5yearly,2035,73.47
178,medium_variant,male,5yearly,2035,69.48
178,medium_variant,female,5yearly,2040,74.59
178,medium_variant,male,5yearly,2040,70.44
178,medium_variant,female,5yearly,2045,75.53
178,medium_variant,male,5yearly,2045,71.33
178,medium_variant,female,5yearly,2050,76.49
178,medium_variant,male,5yearly,2050,72.25
178,medium_variant,female,5yearly,2055,77.42
178,medium_variant,male,5yearly,2055,73.18
178,medium_variant,female,5yearly,2060,78.31
178,medium_variant,male,5yearly,2060,74.06
178,medium_variant,female,5yearly,2065,79.15
178,medium_variant,male,5yearly,2065,74.84
178,medium_variant,female,5yearly,2070,79.89
178,medium_variant,male,5yearly,2070,75.49
178,medium_variant,female,5yearly,2075,80.51
178,medium_variant,male,5yearly,2075,76.12
178,medium_variant,female,5yearly,2080,81.12
178,medium_variant,male,5yearly,2080,76.74
178,medium_variant,female,5yearly,2085,81.71
178,medium_variant,male,5yearly,2085,77.35
178,medium_variant,female,5yearly,2090,82.29
178,medium_variant,male,5yearly,2090,77.95
178,medium_variant,female,5yearly,2095,82.85
178,medium_variant,male,5yearly,2095,78.55
178,estimates,female,5yearly,Regi,Congo
178,estimates,male,5yearly,Regi,Congo
178,medium_variant,female,5yearly,Regi,Congo
178,medium_variant,male,5yearly,Regi,Congo
