country,variant,gender,freq,year,lifeexpectancyatbirth
170,estimates,female,5yearly,1950,52.34
170,estimates,male,5yearly,1950,48.98
170,estimates,female,5yearly,1955,56.88
170,estimates,male,5yearly,1955,53.48
170,estimates,female,5yearly,1960,59.68
170,estimates,male,5yearly,1960,56.23
170,estimates,female,5yearly,1965,61.83
170,estimates,male,5yearly,1965,58.33
170,estimates,female,5yearly,1970,63.85
170,estimates,male,5yearly,1970,59.7
170,estimates,female,5yearly,1975,66.25
170,estimates,male,5yearly,1975,61.76
170,estimates,female,5yearly,1980,70.22
170,estimates,male,5yearly,1980,63.62
170,estimates,female,5yearly,1985,71.69
170,estimates,male,5yearly,1985,64.45
170,estimates,female,5yearly,1990,73.02
170,estimates,male,5yearly,1990,64.53
170,estimates,female,5yearly,1995,74.22
170,estimates,male,5yearly,1995,66.53
170,estimates,female,5yearly,2000,75.42
170,estimates,male,5yearly,2000,68.03
170,estimates,female,5yearly,2005,76.61
170,estimates,male,5yearly,2005,69.21
170,estimates,female,5yearly,2010,77.39
170,estimates,male,5yearly,2010,70.19
170,medium_variant,female,5yearly,2015,78.26
170,medium_variant,male,5yearly,2015,71.13
170,medium_variant,female,5yearly,2020,79.08
170,medium_variant,male,5yearly,2020,72.07
170,medium_variant,female,5yearly,2025,79.86
170,medium_variant,male,5yearly,2025,73.02
170,medium_variant,female,5yearly,2030,80.59
170,medium_variant,male,5yearly,2030,73.96
170,medium_variant,female,5yearly,2035,81.29
170,medium_variant,male,5yearly,2035,74.93
170,medium_variant,female,5yearly,2040,81.97
170,medium_variant,male,5yearly,2040,75.9
170,medium_variant,female,5yearly,2045,82.63
170,medium_variant,male,5yearly,2045,76.89
170,medium_variant,female,5yearly,2050,83.27
170,medium_variant,male,5yearly,2050,77.89
170,medium_variant,female,5yearly,2055,83.9
170,medium_variant,male,5yearly,2055,78.91
170,medium_variant,female,5yearly,2060,84.51
170,medium_variant,male,5yearly,2060,79.92
170,medium_variant,female,5yearly,2065,85.1
170,medium_variant,male,5yearly,2065,80.86
170,medium_variant,female,5yearly,2070,85.7
170,medium_variant,male,5yearly,2070,81.68
170,medium_variant,female,5yearly,2075,86.27
170,medium_variant,male,5yearly,2075,82.41
170,medium_variant,female,5yearly,2080,86.87
170,medium_variant,male,5yearly,2080,83.09
170,medium_variant,female,5yearly,2085,87.43
170,medium_variant,male,5yearly,2085,83.74
170,medium_variant,female,5yearly,2090,88.0
170,medium_variant,male,5yearly,2090,84.33
170,medium_variant,female,5yearly,2095,88.57
170,medium_variant,male,5yearly,2095,84.91
170,estimates,female,5yearly,Regi,Colombia
170,estimates,male,5yearly,Regi,Colombia
170,medium_variant,female,5yearly,Regi,Colombia
170,medium_variant,male,5yearly,Regi,Colombia
