country,variant,gender,freq,year,lifeexpectancyatbirth
266,estimates,female,5yearly,1950,38.57
266,estimates,male,5yearly,1950,35.48
266,estimates,female,5yearly,1955,40.59
266,estimates,male,5yearly,1955,37.46
266,estimates,female,5yearly,1960,42.1
266,estimates,male,5yearly,1960,38.94
266,estimates,female,5yearly,1965,46.23
266,estimates,male,5yearly,1965,43.06
266,estimates,female,5yearly,1970,50.35
266,estimates,male,5yearly,1970,47.17
266,estimates,female,5yearly,1975,54.48
266,estimates,male,5yearly,1975,51.29
266,estimates,female,5yearly,1980,58.6
266,estimates,male,5yearly,1980,55.4
266,estimates,female,5yearly,1985,62.23
266,estimates,male,5yearly,1985,59.11
266,estimates,female,5yearly,1990,62.44
266,estimates,male,5yearly,1990,59.52
266,estimates,female,5yearly,1995,61.21
266,estimates,male,5yearly,1995,58.8
266,estimates,female,5yearly,2000,59.79
266,estimates,male,5yearly,2000,58.29
266,estimates,female,5yearly,2005,61.84
266,estimates,male,5yearly,2005,60.76
266,estimates,female,5yearly,2010,65.81
266,estimates,male,5yearly,2010,63.13
266,medium_variant,female,5yearly,2015,68.37
266,medium_variant,male,5yearly,2015,65.06
266,medium_variant,female,5yearly,2020,69.72
266,medium_variant,male,5yearly,2020,66.57
266,medium_variant,female,5yearly,2025,71.37
266,medium_variant,male,5yearly,2025,68.1
266,medium_variant,female,5yearly,2030,72.91
266,medium_variant,male,5yearly,2030,69.39
266,medium_variant,female,5yearly,2035,74.22
266,medium_variant,male,5yearly,2035,70.44
266,medium_variant,female,5yearly,2040,75.25
266,medium_variant,male,5yearly,2040,71.36
266,medium_variant,female,5yearly,2045,76.18
266,medium_variant,male,5yearly,2045,72.21
266,medium_variant,female,5yearly,2050,77.1
266,medium_variant,male,5yearly,2050,73.12
266,medium_variant,female,5yearly,2055,77.97
266,medium_variant,male,5yearly,2055,73.99
266,medium_variant,female,5yearly,2060,78.81
266,medium_variant,male,5yearly,2060,74.8
266,medium_variant,female,5yearly,2065,79.6
266,medium_variant,male,5yearly,2065,75.45
266,medium_variant,female,5yearly,2070,80.24
266,medium_variant,male,5yearly,2070,76.06
266,medium_variant,female,5yearly,2075,80.83
266,medium_variant,male,5yearly,2075,76.65
266,medium_variant,female,5yearly,2080,81.4
266,medium_variant,male,5yearly,2080,77.24
266,medium_variant,female,5yearly,2085,81.97
266,medium_variant,male,5yearly,2085,77.83
266,medium_variant,female,5yearly,2090,82.52
266,medium_variant,male,5yearly,2090,78.42
266,medium_variant,female,5yearly,2095,83.08
266,medium_variant,male,5yearly,2095,79.0
266,estimates,female,5yearly,Regi,Gabon
266,estimates,male,5yearly,Regi,Gabon
266,medium_variant,female,5yearly,Regi,Gabon
266,medium_variant,male,5yearly,Regi,Gabon
