country,variant,gender,freq,year,lifeexpectancyatbirth
616,estimates,female,5yearly,1950,64.15
616,estimates,male,5yearly,1950,58.58
616,estimates,female,5yearly,1955,68.41
616,estimates,male,5yearly,1955,63.16
616,estimates,female,5yearly,1960,71.19
616,estimates,male,5yearly,1960,65.23
616,estimates,female,5yearly,1965,72.9
616,estimates,male,5yearly,1965,66.51
616,estimates,female,5yearly,1970,73.74
616,estimates,male,5yearly,1970,66.71
616,estimates,female,5yearly,1975,74.36
616,estimates,male,5yearly,1975,66.34
616,estimates,female,5yearly,1980,74.78
616,estimates,male,5yearly,1980,66.62
616,estimates,female,5yearly,1985,75.02
616,estimates,male,5yearly,1985,66.51
616,estimates,female,5yearly,1990,75.67
616,estimates,male,5yearly,1990,66.75
616,estimates,female,5yearly,1995,77.07
616,estimates,male,5yearly,1995,68.42
616,estimates,female,5yearly,2000,78.77
616,estimates,male,5yearly,2000,70.38
616,estimates,female,5yearly,2005,79.8
616,estimates,male,5yearly,2005,71.29
616,estimates,female,5yearly,2010,80.97
616,estimates,male,5yearly,2010,72.93
616,medium_variant,female,5yearly,2015,81.65
616,medium_variant,male,5yearly,2015,73.92
616,medium_variant,female,5yearly,2020,82.3
616,medium_variant,male,5yearly,2020,74.94
616,medium_variant,female,5yearly,2025,82.93
616,medium_variant,male,5yearly,2025,75.96
616,medium_variant,female,5yearly,2030,83.55
616,medium_variant,male,5yearly,2030,77.01
616,medium_variant,female,5yearly,2035,84.16
616,medium_variant,male,5yearly,2035,78.07
616,medium_variant,female,5yearly,2040,84.76
616,medium_variant,male,5yearly,2040,79.09
616,medium_variant,female,5yearly,2045,85.34
616,medium_variant,male,5yearly,2045,80.04
616,medium_variant,female,5yearly,2050,85.93
616,medium_variant,male,5yearly,2050,80.85
616,medium_variant,female,5yearly,2055,86.51
616,medium_variant,male,5yearly,2055,81.56
616,medium_variant,female,5yearly,2060,87.05
616,medium_variant,male,5yearly,2060,82.21
616,medium_variant,female,5yearly,2065,87.64
616,medium_variant,male,5yearly,2065,82.83
616,medium_variant,female,5yearly,2070,88.2
616,medium_variant,male,5yearly,2070,83.41
616,medium_variant,female,5yearly,2075,88.75
616,medium_variant,male,5yearly,2075,83.98
616,medium_variant,female,5yearly,2080,89.3
616,medium_variant,male,5yearly,2080,84.53
616,medium_variant,female,5yearly,2085,89.85
616,medium_variant,male,5yearly,2085,85.08
616,medium_variant,female,5yearly,2090,90.4
616,medium_variant,male,5yearly,2090,85.64
616,medium_variant,female,5yearly,2095,90.95
616,medium_variant,male,5yearly,2095,86.19
616,estimates,female,5yearly,Regi,Poland
616,estimates,male,5yearly,Regi,Poland
616,medium_variant,female,5yearly,Regi,Poland
616,medium_variant,male,5yearly,Regi,Poland
