country,variant,gender,freq,year,lifeexpectancyatbirth
360,estimates,female,5yearly,1950,45.04
360,estimates,male,5yearly,1950,42
360,estimates,female,5yearly,1955,48.46
360,estimates,male,5yearly,1955,45.6
360,estimates,female,5yearly,1960,51.55
360,estimates,male,5yearly,1960,48.89
360,estimates,female,5yearly,1965,54.34
360,estimates,male,5yearly,1965,51.88
360,estimates,female,5yearly,1970,57.08
360,estimates,male,5yearly,1970,54.82
360,estimates,female,5yearly,1975,59.64
360,estimates,male,5yearly,1975,57.31
360,estimates,female,5yearly,1980,61.84
360,estimates,male,5yearly,1980,59.51
360,estimates,female,5yearly,1985,63.76
360,estimates,male,5yearly,1985,61.03
360,estimates,female,5yearly,1990,65.67
360,estimates,male,5yearly,1990,62.67
360,estimates,female,5yearly,1995,67.38
360,estimates,male,5yearly,1995,64.18
360,estimates,female,5yearly,2000,68.54
360,estimates,male,5yearly,2000,64.87
360,estimates,female,5yearly,2005,69.82
360,estimates,male,5yearly,2005,65.63
360,estimates,female,5yearly,2010,70.7
360,estimates,male,5yearly,2010,66.61
360,medium_variant,female,5yearly,2015,71.65
360,medium_variant,male,5yearly,2015,67.35
360,medium_variant,female,5yearly,2020,72.55
360,medium_variant,male,5yearly,2020,68.01
360,medium_variant,female,5yearly,2025,73.36
360,medium_variant,male,5yearly,2025,68.62
360,medium_variant,female,5yearly,2030,74.15
360,medium_variant,male,5yearly,2030,69.18
360,medium_variant,female,5yearly,2035,74.89
360,medium_variant,male,5yearly,2035,69.75
360,medium_variant,female,5yearly,2040,75.6
360,medium_variant,male,5yearly,2040,70.31
360,medium_variant,female,5yearly,2045,76.28
360,medium_variant,male,5yearly,2045,70.87
360,medium_variant,female,5yearly,2050,76.95
360,medium_variant,male,5yearly,2050,71.47
360,medium_variant,female,5yearly,2055,77.58
360,medium_variant,male,5yearly,2055,72.08
360,medium_variant,female,5yearly,2060,78.2
360,medium_variant,male,5yearly,2060,72.7
360,medium_variant,female,5yearly,2065,78.81
360,medium_variant,male,5yearly,2065,73.37
360,medium_variant,female,5yearly,2070,79.42
360,medium_variant,male,5yearly,2070,74.06
360,medium_variant,female,5yearly,2075,80.01
360,medium_variant,male,5yearly,2075,74.76
360,medium_variant,female,5yearly,2080,80.6
360,medium_variant,male,5yearly,2080,75.51
360,medium_variant,female,5yearly,2085,81.19
360,medium_variant,male,5yearly,2085,76.3
360,medium_variant,female,5yearly,2090,81.75
360,medium_variant,male,5yearly,2090,77.11
360,medium_variant,female,5yearly,2095,82.33
360,medium_variant,male,5yearly,2095,77.92
