country,variant,gender,freq,year,lifeexpectancyatbirth
558,estimates,female,5yearly,1950,43.73
558,estimates,male,5yearly,1950,40.89
558,estimates,female,5yearly,1955,46.76
558,estimates,male,5yearly,1955,44.11
558,estimates,female,5yearly,1960,50.0
558,estimates,male,5yearly,1960,47.31
558,estimates,female,5yearly,1965,53.41
558,estimates,male,5yearly,1965,50.51
558,estimates,female,5yearly,1970,56.81
558,estimates,male,5yearly,1970,53.7
558,estimates,female,5yearly,1975,60.0
558,estimates,male,5yearly,1975,55.29
558,estimates,female,5yearly,1980,62.61
558,estimates,male,5yearly,1980,56.46
558,estimates,female,5yearly,1985,65.5
558,estimates,male,5yearly,1985,59.0
558,estimates,female,5yearly,1990,68.7
558,estimates,male,5yearly,1990,63.53
558,estimates,female,5yearly,1995,71.06
558,estimates,male,5yearly,1995,65.89
558,estimates,female,5yearly,2000,73.82
558,estimates,male,5yearly,2000,67.97
558,estimates,female,5yearly,2005,75.85
558,estimates,male,5yearly,2005,69.76
558,estimates,female,5yearly,2010,77.48
558,estimates,male,5yearly,2010,71.38
558,medium_variant,female,5yearly,2015,78.73
558,medium_variant,male,5yearly,2015,72.72
558,medium_variant,female,5yearly,2020,79.85
558,medium_variant,male,5yearly,2020,73.99
558,medium_variant,female,5yearly,2025,80.86
558,medium_variant,male,5yearly,2025,75.2
558,medium_variant,female,5yearly,2030,81.79
558,medium_variant,male,5yearly,2030,76.4
558,medium_variant,female,5yearly,2035,82.65
558,medium_variant,male,5yearly,2035,77.58
558,medium_variant,female,5yearly,2040,83.47
558,medium_variant,male,5yearly,2040,78.75
558,medium_variant,female,5yearly,2045,84.23
558,medium_variant,male,5yearly,2045,79.89
558,medium_variant,female,5yearly,2050,84.95
558,medium_variant,male,5yearly,2050,80.98
558,medium_variant,female,5yearly,2055,85.65
558,medium_variant,male,5yearly,2055,81.96
558,medium_variant,female,5yearly,2060,86.32
558,medium_variant,male,5yearly,2060,82.78
558,medium_variant,female,5yearly,2065,86.99
558,medium_variant,male,5yearly,2065,83.51
558,medium_variant,female,5yearly,2070,87.63
558,medium_variant,male,5yearly,2070,84.2
558,medium_variant,female,5yearly,2075,88.26
558,medium_variant,male,5yearly,2075,84.83
558,medium_variant,female,5yearly,2080,88.88
558,medium_variant,male,5yearly,2080,85.44
558,medium_variant,female,5yearly,2085,89.48
558,medium_variant,male,5yearly,2085,86.03
558,medium_variant,female,5yearly,2090,90.07
558,medium_variant,male,5yearly,2090,86.61
558,medium_variant,female,5yearly,2095,90.68
558,medium_variant,male,5yearly,2095,87.18
558,estimates,female,5yearly,Regi,Nicaragua
558,estimates,male,5yearly,Regi,Nicaragua
558,medium_variant,female,5yearly,Regi,Nicaragua
558,medium_variant,male,5yearly,Regi,Nicaragua
