country,variant,gender,freq,year,lifeexpectancyatbirth
226,estimates,female,5yearly,1950,36.01
226,estimates,male,5yearly,1950,33.03
226,estimates,female,5yearly,1955,37.53
226,estimates,male,5yearly,1955,34.51
226,estimates,female,5yearly,1960,39.04
226,estimates,male,5yearly,1960,36
226,estimates,female,5yearly,1965,40.56
226,estimates,male,5yearly,1965,37.48
226,estimates,female,5yearly,1970,42.06
226,estimates,male,5yearly,1970,39.01
226,estimates,female,5yearly,1975,43.62
226,estimates,male,5yearly,1975,40.51
226,estimates,female,5yearly,1980,47.18
226,estimates,male,5yearly,1980,43.95
226,estimates,female,5yearly,1985,48.8
226,estimates,male,5yearly,1985,45.67
226,estimates,female,5yearly,1990,51
226,estimates,male,5yearly,1990,47.77
226,estimates,female,5yearly,1995,53.32
226,estimates,male,5yearly,1995,50.29
226,estimates,female,5yearly,2000,54.94
226,estimates,male,5yearly,2000,52.33
226,estimates,female,5yearly,2005,56.21
226,estimates,male,5yearly,2005,53.78
226,estimates,female,5yearly,2010,58.41
226,estimates,male,5yearly,2010,55.51
226,medium_variant,female,5yearly,2015,59.45
226,medium_variant,male,5yearly,2015,56.8
226,medium_variant,female,5yearly,2020,61.44
226,medium_variant,male,5yearly,2020,58.64
226,medium_variant,female,5yearly,2025,64.15
226,medium_variant,male,5yearly,2025,60.89
226,medium_variant,female,5yearly,2030,66.79
226,medium_variant,male,5yearly,2030,63.04
226,medium_variant,female,5yearly,2035,69.11
226,medium_variant,male,5yearly,2035,64.89
226,medium_variant,female,5yearly,2040,71.03
226,medium_variant,male,5yearly,2040,66.53
226,medium_variant,female,5yearly,2045,72.87
226,medium_variant,male,5yearly,2045,68.05
226,medium_variant,female,5yearly,2050,74.51
226,medium_variant,male,5yearly,2050,69.43
226,medium_variant,female,5yearly,2055,75.77
226,medium_variant,male,5yearly,2055,70.58
226,medium_variant,female,5yearly,2060,76.96
226,medium_variant,male,5yearly,2060,71.64
226,medium_variant,female,5yearly,2065,78.12
226,medium_variant,male,5yearly,2065,72.73
226,medium_variant,female,5yearly,2070,79.25
226,medium_variant,male,5yearly,2070,73.82
226,medium_variant,female,5yearly,2075,80.21
226,medium_variant,male,5yearly,2075,74.83
226,medium_variant,female,5yearly,2080,81.05
226,medium_variant,male,5yearly,2080,75.67
226,medium_variant,female,5yearly,2085,81.87
226,medium_variant,male,5yearly,2085,76.48
226,medium_variant,female,5yearly,2090,82.67
226,medium_variant,male,5yearly,2090,77.28
226,medium_variant,female,5yearly,2095,83.43
226,medium_variant,male,5yearly,2095,78.07
