country,variant,gender,freq,year,lifeexpectancyatbirth
804,estimates,female,5yearly,1950,64.29
804,estimates,male,5yearly,1950,58.71
804,estimates,female,5yearly,1955,69.49
804,estimates,male,5yearly,1955,63.99
804,estimates,female,5yearly,1960,72.12
804,estimates,male,5yearly,1960,66.49
804,estimates,female,5yearly,1965,73.74
804,estimates,male,5yearly,1965,66.72
804,estimates,female,5yearly,1970,74.41
804,estimates,male,5yearly,1970,65.89
804,estimates,female,5yearly,1975,73.95
804,estimates,male,5yearly,1975,64.64
804,estimates,female,5yearly,1980,73.71
804,estimates,male,5yearly,1980,64.08
804,estimates,female,5yearly,1985,74.56
804,estimates,male,5yearly,1985,66.02
804,estimates,female,5yearly,1990,73.68
804,estimates,male,5yearly,1990,63.63
804,estimates,female,5yearly,1995,72.98
804,estimates,male,5yearly,1995,61.91
804,estimates,female,5yearly,2000,73.35
804,estimates,male,5yearly,2000,61.85
804,estimates,female,5yearly,2005,73.79
804,estimates,male,5yearly,2005,62.25
804,estimates,female,5yearly,2010,76.02
804,estimates,male,5yearly,2010,66.07
804,medium_variant,female,5yearly,2015,76.94
804,medium_variant,male,5yearly,2015,67.06
804,medium_variant,female,5yearly,2020,77.77
804,medium_variant,male,5yearly,2020,68.01
804,medium_variant,female,5yearly,2025,78.55
804,medium_variant,male,5yearly,2025,68.94
804,medium_variant,female,5yearly,2030,79.27
804,medium_variant,male,5yearly,2030,69.88
804,medium_variant,female,5yearly,2035,79.95
804,medium_variant,male,5yearly,2035,70.83
804,medium_variant,female,5yearly,2040,80.59
804,medium_variant,male,5yearly,2040,71.76
804,medium_variant,female,5yearly,2045,81.22
804,medium_variant,male,5yearly,2045,72.7
804,medium_variant,female,5yearly,2050,81.84
804,medium_variant,male,5yearly,2050,73.65
804,medium_variant,female,5yearly,2055,82.42
804,medium_variant,male,5yearly,2055,74.62
804,medium_variant,female,5yearly,2060,83.0
804,medium_variant,male,5yearly,2060,75.59
804,medium_variant,female,5yearly,2065,83.57
804,medium_variant,male,5yearly,2065,76.59
804,medium_variant,female,5yearly,2070,84.13
804,medium_variant,male,5yearly,2070,77.61
804,medium_variant,female,5yearly,2075,84.68
804,medium_variant,male,5yearly,2075,78.54
804,medium_variant,female,5yearly,2080,85.21
804,medium_variant,male,5yearly,2080,79.39
804,medium_variant,female,5yearly,2085,85.75
804,medium_variant,male,5yearly,2085,80.19
804,medium_variant,female,5yearly,2090,86.28
804,medium_variant,male,5yearly,2090,80.89
804,medium_variant,female,5yearly,2095,86.8
804,medium_variant,male,5yearly,2095,81.54
804,estimates,female,5yearly,Regi,Ukraine
804,estimates,male,5yearly,Regi,Ukraine
804,medium_variant,female,5yearly,Regi,Ukraine
804,medium_variant,male,5yearly,Regi,Ukraine
