country,variant,gender,freq,year,lifeexpectancyatbirth
850,estimates,female,5yearly,1950,64.47
850,estimates,male,5yearly,1950,61.23
850,estimates,female,5yearly,1955,67.07
850,estimates,male,5yearly,1955,63.92
850,estimates,female,5yearly,1960,68.4
850,estimates,male,5yearly,1960,65.29
850,estimates,female,5yearly,1965,69.85
850,estimates,male,5yearly,1965,66.8
850,estimates,female,5yearly,1970,71.37
850,estimates,male,5yearly,1970,68.29
850,estimates,female,5yearly,1975,72.71
850,estimates,male,5yearly,1975,69.63
850,estimates,female,5yearly,1980,73.93
850,estimates,male,5yearly,1980,70.68
850,estimates,female,5yearly,1985,75.38
850,estimates,male,5yearly,1985,71.9
850,estimates,female,5yearly,1990,76.84
850,estimates,male,5yearly,1990,72.98
850,estimates,female,5yearly,1995,78.27
850,estimates,male,5yearly,1995,74.07
850,estimates,female,5yearly,2000,79.54
850,estimates,male,5yearly,2000,74.87
850,estimates,female,5yearly,2005,80.34
850,estimates,male,5yearly,2005,75.52
850,estimates,female,5yearly,2010,81.53
850,estimates,male,5yearly,2010,76.68
850,medium_variant,female,5yearly,2015,82.25
850,medium_variant,male,5yearly,2015,77.66
850,medium_variant,female,5yearly,2020,82.95
850,medium_variant,male,5yearly,2020,78.67
850,medium_variant,female,5yearly,2025,83.62
850,medium_variant,male,5yearly,2025,79.68
850,medium_variant,female,5yearly,2030,84.28
850,medium_variant,male,5yearly,2030,80.71
850,medium_variant,female,5yearly,2035,84.93
850,medium_variant,male,5yearly,2035,81.73
850,medium_variant,female,5yearly,2040,85.57
850,medium_variant,male,5yearly,2040,82.66
850,medium_variant,female,5yearly,2045,86.19
850,medium_variant,male,5yearly,2045,83.45
850,medium_variant,female,5yearly,2050,86.81
850,medium_variant,male,5yearly,2050,84.14
850,medium_variant,female,5yearly,2055,87.44
850,medium_variant,male,5yearly,2055,84.77
850,medium_variant,female,5yearly,2060,88.02
850,medium_variant,male,5yearly,2060,85.37
850,medium_variant,female,5yearly,2065,88.63
850,medium_variant,male,5yearly,2065,85.95
850,medium_variant,female,5yearly,2070,89.22
850,medium_variant,male,5yearly,2070,86.54
850,medium_variant,female,5yearly,2075,89.82
850,medium_variant,male,5yearly,2075,87.12
850,medium_variant,female,5yearly,2080,90.41
850,medium_variant,male,5yearly,2080,87.69
850,medium_variant,female,5yearly,2085,90.99
850,medium_variant,male,5yearly,2085,88.27
850,medium_variant,female,5yearly,2090,91.58
850,medium_variant,male,5yearly,2090,88.85
850,medium_variant,female,5yearly,2095,92.14
850,medium_variant,male,5yearly,2095,89.42
850,estimates,female,5yearly,Regi,United States Virgin Islands
850,estimates,male,5yearly,Regi,United States Virgin Islands
850,medium_variant,female,5yearly,Regi,United States Virgin Islands
850,medium_variant,male,5yearly,Regi,United States Virgin Islands
