country,variant,gender,freq,year,lifeexpectancyatbirth
478,estimates,female,5yearly,1950,38.69
478,estimates,male,5yearly,1950,38.51
478,estimates,female,5yearly,1955,42
478,estimates,male,5yearly,1955,41.46
478,estimates,female,5yearly,1960,45.8
478,estimates,male,5yearly,1960,44.59
478,estimates,female,5yearly,1965,48.86
478,estimates,male,5yearly,1965,47.01
478,estimates,female,5yearly,1970,51.48
478,estimates,male,5yearly,1970,49.09
478,estimates,female,5yearly,1975,54.15
478,estimates,male,5yearly,1975,51.31
478,estimates,female,5yearly,1980,57.08
478,estimates,male,5yearly,1980,54.42
478,estimates,female,5yearly,1985,59.03
478,estimates,male,5yearly,1985,56.48
478,estimates,female,5yearly,1990,60.23
478,estimates,male,5yearly,1990,57.5
478,estimates,female,5yearly,1995,61.36
478,estimates,male,5yearly,1995,58.27
478,estimates,female,5yearly,2000,61.87
478,estimates,male,5yearly,2000,58.63
478,estimates,female,5yearly,2005,62.85
478,estimates,male,5yearly,2005,59.76
478,estimates,female,5yearly,2010,64.08
478,estimates,male,5yearly,2010,61.19
478,medium_variant,female,5yearly,2015,64.99
478,medium_variant,male,5yearly,2015,61.89
478,medium_variant,female,5yearly,2020,65.83
478,medium_variant,male,5yearly,2020,62.52
478,medium_variant,female,5yearly,2025,66.61
478,medium_variant,male,5yearly,2025,63.09
478,medium_variant,female,5yearly,2030,67.35
478,medium_variant,male,5yearly,2030,63.63
478,medium_variant,female,5yearly,2035,68.03
478,medium_variant,male,5yearly,2035,64.11
478,medium_variant,female,5yearly,2040,68.69
478,medium_variant,male,5yearly,2040,64.56
478,medium_variant,female,5yearly,2045,69.33
478,medium_variant,male,5yearly,2045,65.01
478,medium_variant,female,5yearly,2050,69.95
478,medium_variant,male,5yearly,2050,65.44
478,medium_variant,female,5yearly,2055,70.56
478,medium_variant,male,5yearly,2055,65.86
478,medium_variant,female,5yearly,2060,71.15
478,medium_variant,male,5yearly,2060,66.23
478,medium_variant,female,5yearly,2065,71.72
478,medium_variant,male,5yearly,2065,66.63
478,medium_variant,female,5yearly,2070,72.31
478,medium_variant,male,5yearly,2070,67.04
478,medium_variant,female,5yearly,2075,72.88
478,medium_variant,male,5yearly,2075,67.39
478,medium_variant,female,5yearly,2080,73.46
478,medium_variant,male,5yearly,2080,67.78
478,medium_variant,female,5yearly,2085,74.03
478,medium_variant,male,5yearly,2085,68.16
478,medium_variant,female,5yearly,2090,74.59
478,medium_variant,male,5yearly,2090,68.58
478,medium_variant,female,5yearly,2095,75.13
478,medium_variant,male,5yearly,2095,69
