country,variant,gender,freq,year,lifeexpectancyatbirth
174,estimates,female,5yearly,1950,40.0
174,estimates,male,5yearly,1950,37.5
174,estimates,female,5yearly,1955,42.0
174,estimates,male,5yearly,1955,39.0
174,estimates,female,5yearly,1960,44.0
174,estimates,male,5yearly,1960,41.0
174,estimates,female,5yearly,1965,46.0
174,estimates,male,5yearly,1965,43.0
174,estimates,female,5yearly,1970,48.59
174,estimates,male,5yearly,1970,45.17
174,estimates,female,5yearly,1975,50.76
174,estimates,male,5yearly,1975,47.41
174,estimates,female,5yearly,1980,53.91
174,estimates,male,5yearly,1980,50.7
174,estimates,female,5yearly,1985,56.89
174,estimates,male,5yearly,1985,53.72
174,estimates,female,5yearly,1990,59.4
174,estimates,male,5yearly,1990,56.27
174,estimates,female,5yearly,1995,60.85
174,estimates,male,5yearly,1995,57.75
174,estimates,female,5yearly,2000,61.24
174,estimates,male,5yearly,2000,58.01
174,estimates,female,5yearly,2005,62.51
174,estimates,male,5yearly,2005,59.31
174,estimates,female,5yearly,2010,64.5
174,estimates,male,5yearly,2010,61.2
174,medium_variant,female,5yearly,2015,65.76
174,medium_variant,male,5yearly,2015,62.27
174,medium_variant,female,5yearly,2020,66.87
174,medium_variant,male,5yearly,2020,63.19
174,medium_variant,female,5yearly,2025,67.88
174,medium_variant,male,5yearly,2025,64.0
174,medium_variant,female,5yearly,2030,68.79
174,medium_variant,male,5yearly,2030,64.73
174,medium_variant,female,5yearly,2035,69.66
174,medium_variant,male,5yearly,2035,65.37
174,medium_variant,female,5yearly,2040,70.46
174,medium_variant,male,5yearly,2040,65.98
174,medium_variant,female,5yearly,2045,71.22
174,medium_variant,male,5yearly,2045,66.53
174,medium_variant,female,5yearly,2050,71.94
174,medium_variant,male,5yearly,2050,67.04
174,medium_variant,female,5yearly,2055,72.64
174,medium_variant,male,5yearly,2055,67.55
174,medium_variant,female,5yearly,2060,73.32
174,medium_variant,male,5yearly,2060,68.04
174,medium_variant,female,5yearly,2065,73.99
174,medium_variant,male,5yearly,2065,68.52
174,medium_variant,female,5yearly,2070,74.61
174,medium_variant,male,5yearly,2070,68.97
174,medium_variant,female,5yearly,2075,75.21
174,medium_variant,male,5yearly,2075,69.45
174,medium_variant,female,5yearly,2080,75.84
174,medium_variant,male,5yearly,2080,69.94
174,medium_variant,female,5yearly,2085,76.43
174,medium_variant,male,5yearly,2085,70.44
174,medium_variant,female,5yearly,2090,77.02
174,medium_variant,male,5yearly,2090,70.97
174,medium_variant,female,5yearly,2095,77.59
174,medium_variant,male,5yearly,2095,71.55
174,estimates,female,5yearly,Regi,Comoros
174,estimates,male,5yearly,Regi,Comoros
174,medium_variant,female,5yearly,Regi,Comoros
174,medium_variant,male,5yearly,Regi,Comoros
