country,variant,gender,freq,year,lifeexpectancyatbirth
308,estimates,female,5yearly,1950,57.86
308,estimates,male,5yearly,1950,54.43
308,estimates,female,5yearly,1955,60.51
308,estimates,male,5yearly,1955,56.9
308,estimates,female,5yearly,1960,62.8
308,estimates,male,5yearly,1960,59.02
308,estimates,female,5yearly,1965,64.77
308,estimates,male,5yearly,1965,60.82
308,estimates,female,5yearly,1970,66.45
308,estimates,male,5yearly,1970,62.36
308,estimates,female,5yearly,1975,67.91
308,estimates,male,5yearly,1975,63.68
308,estimates,female,5yearly,1980,69.17
308,estimates,male,5yearly,1980,64.82
308,estimates,female,5yearly,1985,70.28
308,estimates,male,5yearly,1985,65.82
308,estimates,female,5yearly,1990,71.25
308,estimates,male,5yearly,1990,66.7
308,estimates,female,5yearly,1995,72.11
308,estimates,male,5yearly,1995,67.48
308,estimates,female,5yearly,2000,73.22
308,estimates,male,5yearly,2000,68.52
308,estimates,female,5yearly,2005,74.4
308,estimates,male,5yearly,2005,69.61
308,estimates,female,5yearly,2010,75.59
308,estimates,male,5yearly,2010,70.78
308,medium_variant,female,5yearly,2015,76.33
308,medium_variant,male,5yearly,2015,71.38
308,medium_variant,female,5yearly,2020,77.04
308,medium_variant,male,5yearly,2020,72.01
308,medium_variant,female,5yearly,2025,77.74
308,medium_variant,male,5yearly,2025,72.67
308,medium_variant,female,5yearly,2030,78.4
308,medium_variant,male,5yearly,2030,73.35
308,medium_variant,female,5yearly,2035,79.06
308,medium_variant,male,5yearly,2035,74.06
308,medium_variant,female,5yearly,2040,79.69
308,medium_variant,male,5yearly,2040,74.78
308,medium_variant,female,5yearly,2045,80.31
308,medium_variant,male,5yearly,2045,75.54
308,medium_variant,female,5yearly,2050,80.93
308,medium_variant,male,5yearly,2050,76.3
308,medium_variant,female,5yearly,2055,81.52
308,medium_variant,male,5yearly,2055,77.11
308,medium_variant,female,5yearly,2060,82.12
308,medium_variant,male,5yearly,2060,77.96
308,medium_variant,female,5yearly,2065,82.71
308,medium_variant,male,5yearly,2065,78.8
308,medium_variant,female,5yearly,2070,83.29
308,medium_variant,male,5yearly,2070,79.66
308,medium_variant,female,5yearly,2075,83.86
308,medium_variant,male,5yearly,2075,80.53
308,medium_variant,female,5yearly,2080,84.42
308,medium_variant,male,5yearly,2080,81.4
308,medium_variant,female,5yearly,2085,85
308,medium_variant,male,5yearly,2085,82.26
308,medium_variant,female,5yearly,2090,85.56
308,medium_variant,male,5yearly,2090,83.02
308,medium_variant,female,5yearly,2095,86.11
308,medium_variant,male,5yearly,2095,83.72
