country,variant,gender,freq,year,lifeexpectancyatbirth
410,estimates,female,5yearly,1950,49.88
410,estimates,male,5yearly,1950,46.04
410,estimates,female,5yearly,1955,53.54
410,estimates,male,5yearly,1955,49.04
410,estimates,female,5yearly,1960,57.61
410,estimates,male,5yearly,1960,52.27
410,estimates,female,5yearly,1965,62.1
410,estimates,male,5yearly,1965,55.78
410,estimates,female,5yearly,1970,67.03
410,estimates,male,5yearly,1970,59.53
410,estimates,female,5yearly,1975,69.26
410,estimates,male,5yearly,1975,61.02
410,estimates,female,5yearly,1980,71.75
410,estimates,male,5yearly,1980,63.17
410,estimates,female,5yearly,1985,74.56
410,estimates,male,5yearly,1985,66.12
410,estimates,female,5yearly,1990,77.02
410,estimates,male,5yearly,1990,68.6
410,estimates,female,5yearly,1995,78.79
410,estimates,male,5yearly,1995,70.98
410,estimates,female,5yearly,2000,80.59
410,estimates,male,5yearly,2000,73.58
410,estimates,female,5yearly,2005,82.69
410,estimates,male,5yearly,2005,76.01
410,estimates,female,5yearly,2010,84.43
410,estimates,male,5yearly,2010,77.87
410,medium_variant,female,5yearly,2015,85.35
410,medium_variant,male,5yearly,2015,79.33
410,medium_variant,female,5yearly,2020,86.23
410,medium_variant,male,5yearly,2020,80.38
410,medium_variant,female,5yearly,2025,87.05
410,medium_variant,male,5yearly,2025,81.23
410,medium_variant,female,5yearly,2030,87.84
410,medium_variant,male,5yearly,2030,82.02
410,medium_variant,female,5yearly,2035,88.6
410,medium_variant,male,5yearly,2035,82.78
410,medium_variant,female,5yearly,2040,89.33
410,medium_variant,male,5yearly,2040,83.51
410,medium_variant,female,5yearly,2045,90.03
410,medium_variant,male,5yearly,2045,84.22
410,medium_variant,female,5yearly,2050,90.73
410,medium_variant,male,5yearly,2050,84.92
410,medium_variant,female,5yearly,2055,91.4
410,medium_variant,male,5yearly,2055,85.6
410,medium_variant,female,5yearly,2060,92.06
410,medium_variant,male,5yearly,2060,86.26
410,medium_variant,female,5yearly,2065,92.72
410,medium_variant,male,5yearly,2065,86.91
410,medium_variant,female,5yearly,2070,93.36
410,medium_variant,male,5yearly,2070,87.54
410,medium_variant,female,5yearly,2075,93.99
410,medium_variant,male,5yearly,2075,88.19
410,medium_variant,female,5yearly,2080,94.62
410,medium_variant,male,5yearly,2080,88.8
410,medium_variant,female,5yearly,2085,95.24
410,medium_variant,male,5yearly,2085,89.42
410,medium_variant,female,5yearly,2090,95.85
410,medium_variant,male,5yearly,2090,90.04
410,medium_variant,female,5yearly,2095,96.47
410,medium_variant,male,5yearly,2095,90.63
