country,variant,gender,freq,year,lifeexpectancyatbirth
748,estimates,female,5yearly,1950,43.45
748,estimates,male,5yearly,1950,39.45
748,estimates,female,5yearly,1955,45.44
748,estimates,male,5yearly,1955,41.51
748,estimates,female,5yearly,1960,46.99
748,estimates,male,5yearly,1960,43.09
748,estimates,female,5yearly,1965,48.59
748,estimates,male,5yearly,1965,44.73
748,estimates,female,5yearly,1970,51.52
748,estimates,male,5yearly,1970,47.62
748,estimates,female,5yearly,1975,54.48
748,estimates,male,5yearly,1975,50.65
748,estimates,female,5yearly,1980,58.05
748,estimates,male,5yearly,1980,54.13
748,estimates,female,5yearly,1985,61.68
748,estimates,male,5yearly,1985,57.5
748,estimates,female,5yearly,1990,61.68
748,estimates,male,5yearly,1990,57.07
748,estimates,female,5yearly,1995,54.87
748,estimates,male,5yearly,1995,50.11
748,estimates,female,5yearly,2000,47.59
748,estimates,male,5yearly,2000,44.22
748,estimates,female,5yearly,2005,50.17
748,estimates,male,5yearly,2005,46.48
748,estimates,female,5yearly,2010,58.23
748,estimates,male,5yearly,2010,51.57
748,medium_variant,female,5yearly,2015,61.41
748,medium_variant,male,5yearly,2015,55.25
748,medium_variant,female,5yearly,2020,62.72
748,medium_variant,male,5yearly,2020,56.85
748,medium_variant,female,5yearly,2025,64.12
748,medium_variant,male,5yearly,2025,58.88
748,medium_variant,female,5yearly,2030,65.69
748,medium_variant,male,5yearly,2030,61.01
748,medium_variant,female,5yearly,2035,67.32
748,medium_variant,male,5yearly,2035,63.06
748,medium_variant,female,5yearly,2040,68.92
748,medium_variant,male,5yearly,2040,64.93
748,medium_variant,female,5yearly,2045,70.34
748,medium_variant,male,5yearly,2045,66.57
748,medium_variant,female,5yearly,2050,71.72
748,medium_variant,male,5yearly,2050,68.06
748,medium_variant,female,5yearly,2055,73.02
748,medium_variant,male,5yearly,2055,69.38
748,medium_variant,female,5yearly,2060,74.28
748,medium_variant,male,5yearly,2060,70.59
748,medium_variant,female,5yearly,2065,75.49
748,medium_variant,male,5yearly,2065,71.72
748,medium_variant,female,5yearly,2070,76.61
748,medium_variant,male,5yearly,2070,72.72
748,medium_variant,female,5yearly,2075,77.53
748,medium_variant,male,5yearly,2075,73.57
748,medium_variant,female,5yearly,2080,78.38
748,medium_variant,male,5yearly,2080,74.38
748,medium_variant,female,5yearly,2085,79.21
748,medium_variant,male,5yearly,2085,75.17
748,medium_variant,female,5yearly,2090,80.01
748,medium_variant,male,5yearly,2090,75.95
748,medium_variant,female,5yearly,2095,80.79
748,medium_variant,male,5yearly,2095,76.72
