country,variant,gender,freq,year,lifeexpectancyatbirth
246,estimates,female,5yearly,1950,69.59
246,estimates,male,5yearly,1950,63.02
246,estimates,female,5yearly,1955,71.43
246,estimates,male,5yearly,1955,64.76
246,estimates,female,5yearly,1960,72.55
246,estimates,male,5yearly,1960,65.44
246,estimates,female,5yearly,1965,73.5
246,estimates,male,5yearly,1965,65.82
246,estimates,female,5yearly,1970,75.15
246,estimates,male,5yearly,1970,66.63
246,estimates,female,5yearly,1975,77.04
246,estimates,male,5yearly,1975,68.26
246,estimates,female,5yearly,1980,78.39
246,estimates,male,5yearly,1980,70.04
246,estimates,female,5yearly,1985,78.75
246,estimates,male,5yearly,1985,70.65
246,estimates,female,5yearly,1990,79.58
246,estimates,male,5yearly,1990,71.94
246,estimates,female,5yearly,1995,80.7
246,estimates,male,5yearly,1995,73.43
246,estimates,female,5yearly,2000,81.74
246,estimates,male,5yearly,2000,74.93
246,estimates,female,5yearly,2005,82.91
246,estimates,male,5yearly,2005,76.12
246,estimates,female,5yearly,2010,83.67
246,estimates,male,5yearly,2010,77.66
246,medium_variant,female,5yearly,2015,84.35
246,medium_variant,male,5yearly,2015,78.8
246,medium_variant,female,5yearly,2020,85.03
246,medium_variant,male,5yearly,2020,79.94
246,medium_variant,female,5yearly,2025,85.67
246,medium_variant,male,5yearly,2025,80.94
246,medium_variant,female,5yearly,2030,86.31
246,medium_variant,male,5yearly,2030,81.73
246,medium_variant,female,5yearly,2035,86.95
246,medium_variant,male,5yearly,2035,82.41
246,medium_variant,female,5yearly,2040,87.56
246,medium_variant,male,5yearly,2040,83.06
246,medium_variant,female,5yearly,2045,88.18
246,medium_variant,male,5yearly,2045,83.68
246,medium_variant,female,5yearly,2050,88.78
246,medium_variant,male,5yearly,2050,84.28
246,medium_variant,female,5yearly,2055,89.38
246,medium_variant,male,5yearly,2055,84.88
246,medium_variant,female,5yearly,2060,89.97
246,medium_variant,male,5yearly,2060,85.47
246,medium_variant,female,5yearly,2065,90.55
246,medium_variant,male,5yearly,2065,86.05
246,medium_variant,female,5yearly,2070,91.14
246,medium_variant,male,5yearly,2070,86.63
246,medium_variant,female,5yearly,2075,91.71
246,medium_variant,male,5yearly,2075,87.22
246,medium_variant,female,5yearly,2080,92.3
246,medium_variant,male,5yearly,2080,87.8
246,medium_variant,female,5yearly,2085,92.87
246,medium_variant,male,5yearly,2085,88.38
246,medium_variant,female,5yearly,2090,93.44
246,medium_variant,male,5yearly,2090,88.94
246,medium_variant,female,5yearly,2095,94.02
246,medium_variant,male,5yearly,2095,89.51
