country,variant,gender,freq,year,lifeexpectancyatbirth
458,estimates,female,5yearly,1950,55.82
458,estimates,male,5yearly,1950,53.85
458,estimates,female,5yearly,1955,58.85
458,estimates,male,5yearly,1955,57.1
458,estimates,female,5yearly,1960,61.74
458,estimates,male,5yearly,1960,60.08
458,estimates,female,5yearly,1965,64.44
458,estimates,male,5yearly,1965,62.33
458,estimates,female,5yearly,1970,66.75
458,estimates,male,5yearly,1970,64.23
458,estimates,female,5yearly,1975,68.74
458,estimates,male,5yearly,1975,65.84
458,estimates,female,5yearly,1980,70.45
458,estimates,male,5yearly,1980,67.21
458,estimates,female,5yearly,1985,71.95
458,estimates,male,5yearly,1985,68.4
458,estimates,female,5yearly,1990,73.25
458,estimates,male,5yearly,1990,69.45
458,estimates,female,5yearly,1995,74.41
458,estimates,male,5yearly,1995,70.37
458,estimates,female,5yearly,2000,75.43
458,estimates,male,5yearly,2000,71.2
458,estimates,female,5yearly,2005,76.13
458,estimates,male,5yearly,2005,71.57
458,estimates,female,5yearly,2010,77.13
458,estimates,male,5yearly,2010,72.61
458,medium_variant,female,5yearly,2015,77.92
458,medium_variant,male,5yearly,2015,73.37
458,medium_variant,female,5yearly,2020,78.68
458,medium_variant,male,5yearly,2020,74.15
458,medium_variant,female,5yearly,2025,79.41
458,medium_variant,male,5yearly,2025,74.93
458,medium_variant,female,5yearly,2030,80.1
458,medium_variant,male,5yearly,2030,75.74
458,medium_variant,female,5yearly,2035,80.77
458,medium_variant,male,5yearly,2035,76.57
458,medium_variant,female,5yearly,2040,81.43
458,medium_variant,male,5yearly,2040,77.41
458,medium_variant,female,5yearly,2045,82.07
458,medium_variant,male,5yearly,2045,78.27
458,medium_variant,female,5yearly,2050,82.7
458,medium_variant,male,5yearly,2050,79.16
458,medium_variant,female,5yearly,2055,83.31
458,medium_variant,male,5yearly,2055,80.03
458,medium_variant,female,5yearly,2060,83.93
458,medium_variant,male,5yearly,2060,80.96
458,medium_variant,female,5yearly,2065,84.5
458,medium_variant,male,5yearly,2065,81.85
458,medium_variant,female,5yearly,2070,85.08
458,medium_variant,male,5yearly,2070,82.69
458,medium_variant,female,5yearly,2075,85.68
458,medium_variant,male,5yearly,2075,83.45
458,medium_variant,female,5yearly,2080,86.25
458,medium_variant,male,5yearly,2080,84.13
458,medium_variant,female,5yearly,2085,86.81
458,medium_variant,male,5yearly,2085,84.74
458,medium_variant,female,5yearly,2090,87.36
458,medium_variant,male,5yearly,2090,85.29
458,medium_variant,female,5yearly,2095,87.91
458,medium_variant,male,5yearly,2095,85.84
458,estimates,female,5yearly,Regi,Malaysia
458,estimates,male,5yearly,Regi,Malaysia
458,medium_variant,female,5yearly,Regi,Malaysia
458,medium_variant,male,5yearly,Regi,Malaysia
