country,variant,gender,freq,year,lifeexpectancyatbirth
144,estimates,female,5yearly,1950,56.8
144,estimates,male,5yearly,1950,53.12
144,estimates,female,5yearly,1955,61.05
144,estimates,male,5yearly,1955,56.46
144,estimates,female,5yearly,1960,63.09
144,estimates,male,5yearly,1960,58.16
144,estimates,female,5yearly,1965,65.2
144,estimates,male,5yearly,1965,61.14
144,estimates,female,5yearly,1970,67.2
144,estimates,male,5yearly,1970,63.49
144,estimates,female,5yearly,1975,68.89
144,estimates,male,5yearly,1975,65.32
144,estimates,female,5yearly,1980,71.72
144,estimates,male,5yearly,1980,66.83
144,estimates,female,5yearly,1985,72.66
144,estimates,male,5yearly,1985,65.68
144,estimates,female,5yearly,1990,73.5
144,estimates,male,5yearly,1990,66.89
144,estimates,female,5yearly,1995,72.83
144,estimates,male,5yearly,1995,65.63
144,estimates,female,5yearly,2000,77.1
144,estimates,male,5yearly,2000,69.63
144,estimates,female,5yearly,2005,77.71
144,estimates,male,5yearly,2005,70.61
144,estimates,female,5yearly,2010,78.03
144,estimates,male,5yearly,2010,71.24
144,medium_variant,female,5yearly,2015,78.92
144,medium_variant,male,5yearly,2015,72.23
144,medium_variant,female,5yearly,2020,79.78
144,medium_variant,male,5yearly,2020,73.24
144,medium_variant,female,5yearly,2025,80.57
144,medium_variant,male,5yearly,2025,74.25
144,medium_variant,female,5yearly,2030,81.33
144,medium_variant,male,5yearly,2030,75.25
144,medium_variant,female,5yearly,2035,82.05
144,medium_variant,male,5yearly,2035,76.25
144,medium_variant,female,5yearly,2040,82.74
144,medium_variant,male,5yearly,2040,77.27
144,medium_variant,female,5yearly,2045,83.42
144,medium_variant,male,5yearly,2045,78.29
144,medium_variant,female,5yearly,2050,84.08
144,medium_variant,male,5yearly,2050,79.33
144,medium_variant,female,5yearly,2055,84.72
144,medium_variant,male,5yearly,2055,80.35
144,medium_variant,female,5yearly,2060,85.31
144,medium_variant,male,5yearly,2060,81.28
144,medium_variant,female,5yearly,2065,85.93
144,medium_variant,male,5yearly,2065,82.09
144,medium_variant,female,5yearly,2070,86.52
144,medium_variant,male,5yearly,2070,82.83
144,medium_variant,female,5yearly,2075,87.1
144,medium_variant,male,5yearly,2075,83.5
144,medium_variant,female,5yearly,2080,87.68
144,medium_variant,male,5yearly,2080,84.1
144,medium_variant,female,5yearly,2085,88.25
144,medium_variant,male,5yearly,2085,84.69
144,medium_variant,female,5yearly,2090,88.83
144,medium_variant,male,5yearly,2090,85.26
144,medium_variant,female,5yearly,2095,89.38
144,medium_variant,male,5yearly,2095,85.81
144,estimates,female,5yearly,Regi,Sri Lanka
144,estimates,male,5yearly,Regi,Sri Lanka
144,medium_variant,female,5yearly,Regi,Sri Lanka
144,medium_variant,male,5yearly,Regi,Sri Lanka
