country,variant,gender,freq,year,lifeexpectancyatbirth
462,estimates,female,5yearly,1950,34.76
462,estimates,male,5yearly,1950,34.06
462,estimates,female,5yearly,1955,36.26
462,estimates,male,5yearly,1955,35.79
462,estimates,female,5yearly,1960,38.88
462,estimates,male,5yearly,1960,38.93
462,estimates,female,5yearly,1965,42.15
462,estimates,male,5yearly,1965,42.61
462,estimates,female,5yearly,1970,45.74
462,estimates,male,5yearly,1970,46.73
462,estimates,female,5yearly,1975,49.73
462,estimates,male,5yearly,1975,51.56
462,estimates,female,5yearly,1980,54.44
462,estimates,male,5yearly,1980,56.45
462,estimates,female,5yearly,1985,58.38
462,estimates,male,5yearly,1985,60.11
462,estimates,female,5yearly,1990,63.62
462,estimates,male,5yearly,1990,63.45
462,estimates,female,5yearly,1995,68.04
462,estimates,male,5yearly,1995,67.21
462,estimates,female,5yearly,2000,73.92
462,estimates,male,5yearly,2000,71.09
462,estimates,female,5yearly,2005,76.8
462,estimates,male,5yearly,2005,74.58
462,estimates,female,5yearly,2010,77.44
462,estimates,male,5yearly,2010,75.38
462,medium_variant,female,5yearly,2015,79.0
462,medium_variant,male,5yearly,2015,76.9
462,medium_variant,female,5yearly,2020,80.27
462,medium_variant,male,5yearly,2020,78.2
462,medium_variant,female,5yearly,2025,81.35
462,medium_variant,male,5yearly,2025,79.4
462,medium_variant,female,5yearly,2030,82.31
462,medium_variant,male,5yearly,2030,80.5
462,medium_variant,female,5yearly,2035,83.15
462,medium_variant,male,5yearly,2035,81.54
462,medium_variant,female,5yearly,2040,83.94
462,medium_variant,male,5yearly,2040,82.55
462,medium_variant,female,5yearly,2045,84.68
462,medium_variant,male,5yearly,2045,83.48
462,medium_variant,female,5yearly,2050,85.37
462,medium_variant,male,5yearly,2050,84.3
462,medium_variant,female,5yearly,2055,86.03
462,medium_variant,male,5yearly,2055,85.02
462,medium_variant,female,5yearly,2060,86.67
462,medium_variant,male,5yearly,2060,85.64
462,medium_variant,female,5yearly,2065,87.3
462,medium_variant,male,5yearly,2065,86.21
462,medium_variant,female,5yearly,2070,87.89
462,medium_variant,male,5yearly,2070,86.78
462,medium_variant,female,5yearly,2075,88.48
462,medium_variant,male,5yearly,2075,87.35
462,medium_variant,female,5yearly,2080,89.06
462,medium_variant,male,5yearly,2080,87.89
462,medium_variant,female,5yearly,2085,89.62
462,medium_variant,male,5yearly,2085,88.42
462,medium_variant,female,5yearly,2090,90.19
462,medium_variant,male,5yearly,2090,88.96
462,medium_variant,female,5yearly,2095,90.73
462,medium_variant,male,5yearly,2095,89.49
462,estimates,female,5yearly,Regi,Maldives
462,estimates,male,5yearly,Regi,Maldives
462,medium_variant,female,5yearly,Regi,Maldives
462,medium_variant,male,5yearly,Regi,Maldives
