country,variant,gender,freq,year,lifeexpectancyatbirth
704,estimates,female,5yearly,1950,56.52
704,estimates,male,5yearly,1950,50.75
704,estimates,female,5yearly,1955,60.72
704,estimates,male,5yearly,1955,54.05
704,estimates,female,5yearly,1960,64.37
704,estimates,male,5yearly,1960,56.83
704,estimates,female,5yearly,1965,67.08
704,estimates,male,5yearly,1965,57.93
704,estimates,female,5yearly,1970,63.49
704,estimates,male,5yearly,1970,52.73
704,estimates,female,5yearly,1975,70.64
704,estimates,male,5yearly,1975,61.63
704,estimates,female,5yearly,1980,72.52
704,estimates,male,5yearly,1980,63.6
704,estimates,female,5yearly,1985,74.22
704,estimates,male,5yearly,1985,65.34
704,estimates,female,5yearly,1990,75.9
704,estimates,male,5yearly,1990,66.56
704,estimates,female,5yearly,1995,77.46
704,estimates,male,5yearly,1995,67.85
704,estimates,female,5yearly,2000,78.69
704,estimates,male,5yearly,2000,68.9
704,estimates,female,5yearly,2005,79.65
704,estimates,male,5yearly,2005,69.7
704,estimates,female,5yearly,2010,80.31
704,estimates,male,5yearly,2010,70.73
704,medium_variant,female,5yearly,2015,81.13
704,medium_variant,male,5yearly,2015,71.89
704,medium_variant,female,5yearly,2020,81.9
704,medium_variant,male,5yearly,2020,73.06
704,medium_variant,female,5yearly,2025,82.65
704,medium_variant,male,5yearly,2025,74.23
704,medium_variant,female,5yearly,2030,83.35
704,medium_variant,male,5yearly,2030,75.41
704,medium_variant,female,5yearly,2035,84.04
704,medium_variant,male,5yearly,2035,76.57
704,medium_variant,female,5yearly,2040,84.69
704,medium_variant,male,5yearly,2040,77.71
704,medium_variant,female,5yearly,2045,85.34
704,medium_variant,male,5yearly,2045,78.77
704,medium_variant,female,5yearly,2050,85.96
704,medium_variant,male,5yearly,2050,79.66
704,medium_variant,female,5yearly,2055,86.59
704,medium_variant,male,5yearly,2055,80.41
704,medium_variant,female,5yearly,2060,87.19
704,medium_variant,male,5yearly,2060,81.09
704,medium_variant,female,5yearly,2065,87.78
704,medium_variant,male,5yearly,2065,81.73
704,medium_variant,female,5yearly,2070,88.38
704,medium_variant,male,5yearly,2070,82.34
704,medium_variant,female,5yearly,2075,88.96
704,medium_variant,male,5yearly,2075,82.94
704,medium_variant,female,5yearly,2080,89.55
704,medium_variant,male,5yearly,2080,83.51
704,medium_variant,female,5yearly,2085,90.12
704,medium_variant,male,5yearly,2085,84.1
704,medium_variant,female,5yearly,2090,90.69
704,medium_variant,male,5yearly,2090,84.67
704,medium_variant,female,5yearly,2095,91.27
704,medium_variant,male,5yearly,2095,85.24
704,estimates,female,5yearly,Regi,Viet Nam
704,estimates,male,5yearly,Regi,Viet Nam
704,medium_variant,female,5yearly,Regi,Viet Nam
704,medium_variant,male,5yearly,Regi,Viet Nam
