country,variant,gender,freq,year,lifeexpectancyatbirth
72,estimates,female,5yearly,1950,49.56
72,estimates,male,5yearly,1950,45.66
72,estimates,female,5yearly,1955,51.51
72,estimates,male,5yearly,1955,47.76
72,estimates,female,5yearly,1960,53.31
72,estimates,male,5yearly,1960,49.71
72,estimates,female,5yearly,1965,55
72,estimates,male,5yearly,1965,51.5
72,estimates,female,5yearly,1970,57.8
72,estimates,male,5yearly,1970,54.1
72,estimates,female,5yearly,1975,61.2
72,estimates,male,5yearly,1975,57.2
72,estimates,female,5yearly,1980,63.69
72,estimates,male,5yearly,1980,59.58
72,estimates,female,5yearly,1985,64.67
72,estimates,male,5yearly,1985,60.2
72,estimates,female,5yearly,1990,62.52
72,estimates,male,5yearly,1990,57.11
72,estimates,female,5yearly,1995,53.83
72,estimates,male,5yearly,1995,48.83
72,estimates,female,5yearly,2000,50.95
72,estimates,male,5yearly,2000,47.3
72,estimates,female,5yearly,2005,58.52
72,estimates,male,5yearly,2005,54.41
72,estimates,female,5yearly,2010,66.07
72,estimates,male,5yearly,2010,59.77
72,medium_variant,female,5yearly,2015,70.46
72,medium_variant,male,5yearly,2015,65.54
72,medium_variant,female,5yearly,2020,72.26
72,medium_variant,male,5yearly,2020,67.35
72,medium_variant,female,5yearly,2025,73.57
72,medium_variant,male,5yearly,2025,68.54
72,medium_variant,female,5yearly,2030,74.56
72,medium_variant,male,5yearly,2030,69.58
72,medium_variant,female,5yearly,2035,75.4
72,medium_variant,male,5yearly,2035,70.54
72,medium_variant,female,5yearly,2040,76.19
72,medium_variant,male,5yearly,2040,71.46
72,medium_variant,female,5yearly,2045,76.95
72,medium_variant,male,5yearly,2045,72.36
72,medium_variant,female,5yearly,2050,77.83
72,medium_variant,male,5yearly,2050,73.29
72,medium_variant,female,5yearly,2055,78.72
72,medium_variant,male,5yearly,2055,74.17
72,medium_variant,female,5yearly,2060,79.54
72,medium_variant,male,5yearly,2060,74.87
72,medium_variant,female,5yearly,2065,80.21
72,medium_variant,male,5yearly,2065,75.54
72,medium_variant,female,5yearly,2070,80.82
72,medium_variant,male,5yearly,2070,76.2
72,medium_variant,female,5yearly,2075,81.41
72,medium_variant,male,5yearly,2075,76.84
72,medium_variant,female,5yearly,2080,81.99
72,medium_variant,male,5yearly,2080,77.49
72,medium_variant,female,5yearly,2085,82.55
72,medium_variant,male,5yearly,2085,78.12
72,medium_variant,female,5yearly,2090,83.11
72,medium_variant,male,5yearly,2090,78.76
72,medium_variant,female,5yearly,2095,83.66
72,medium_variant,male,5yearly,2095,79.39
