country,variant,freq,year,lifeexpectancyat60
108,estimates,5yearly,1950,13.216425
108,estimates,5yearly,1955,13.522316
108,estimates,5yearly,1960,13.827207
108,estimates,5yearly,1965,14.128422
108,estimates,5yearly,1970,14.259683
108,estimates,5yearly,1975,14.69559
108,estimates,5yearly,1980,14.967548
108,estimates,5yearly,1985,15.178277
108,estimates,5yearly,1990,14.857915
108,estimates,5yearly,1995,15.531495
108,estimates,5yearly,2000,15.839378
108,estimates,5yearly,2005,16.135163
108,estimates,5yearly,2010,16.429911
108,medium_variant,5yearly,2015,16.654928
108,medium_variant,5yearly,2020,16.892103
108,medium_variant,5yearly,2025,17.143224
108,medium_variant,5yearly,2030,17.342975
108,medium_variant,5yearly,2035,17.540387
108,medium_variant,5yearly,2040,17.742985
108,medium_variant,5yearly,2045,17.950707
108,medium_variant,5yearly,2050,18.204256
108,medium_variant,5yearly,2055,18.451745
108,medium_variant,5yearly,2060,18.706231
108,medium_variant,5yearly,2065,18.96918
108,medium_variant,5yearly,2070,19.282178
108,medium_variant,5yearly,2075,19.614376
108,medium_variant,5yearly,2080,20.018615
108,medium_variant,5yearly,2085,20.424397
108,medium_variant,5yearly,2090,20.834903
108,medium_variant,5yearly,2095,21.253214
108,estimates,5yearly,Regi,Burundi
108,medium_variant,5yearly,Regi,Burundi
