country,variant,freq,year,lifeexpectancyat60
50,estimates,5yearly,1950,11.594203
50,estimates,5yearly,1955,12.065864
50,estimates,5yearly,1960,12.547968
50,estimates,5yearly,1965,13.032957
50,estimates,5yearly,1970,13.519693
50,estimates,5yearly,1975,13.865975
50,estimates,5yearly,1980,14.122204
50,estimates,5yearly,1985,14.67645
50,estimates,5yearly,1990,15.480505
50,estimates,5yearly,1995,17.339816
50,estimates,5yearly,2000,17.906096
50,estimates,5yearly,2005,18.273753
50,estimates,5yearly,2010,19.162929
50,medium_variant,5yearly,2015,19.857979
50,medium_variant,5yearly,2020,20.619371
50,medium_variant,5yearly,2025,21.334886
50,medium_variant,5yearly,2030,22.035287
50,medium_variant,5yearly,2035,22.70059
50,medium_variant,5yearly,2040,23.375602
50,medium_variant,5yearly,2045,24.038104
50,medium_variant,5yearly,2050,24.68092
50,medium_variant,5yearly,2055,25.349921
50,medium_variant,5yearly,2060,26.012021
50,medium_variant,5yearly,2065,26.633944
50,medium_variant,5yearly,2070,27.235868
50,medium_variant,5yearly,2075,27.787063
50,medium_variant,5yearly,2080,28.29984
50,medium_variant,5yearly,2085,28.789439
50,medium_variant,5yearly,2090,29.256905
50,medium_variant,5yearly,2095,29.743298
50,estimates,5yearly,Regi,Bangladesh
50,medium_variant,5yearly,Regi,Bangladesh
