country,variant,freq,year,lifeexpectancyat60
410,estimates,5yearly,1950,14.357348
410,estimates,5yearly,1955,14.606322
410,estimates,5yearly,1960,14.887135
410,estimates,5yearly,1965,15.195091
410,estimates,5yearly,1970,15.770331
410,estimates,5yearly,1975,16.203452
410,estimates,5yearly,1980,16.858571
410,estimates,5yearly,1985,17.901153
410,estimates,5yearly,1990,19.058937
410,estimates,5yearly,1995,19.966471
410,estimates,5yearly,2000,21.08727
410,estimates,5yearly,2005,22.742737
410,estimates,5yearly,2010,24.134214
410,medium_variant,5yearly,2015,24.970098
410,medium_variant,5yearly,2020,25.662904
410,medium_variant,5yearly,2025,26.274156
410,medium_variant,5yearly,2030,26.869466
410,medium_variant,5yearly,2035,27.454987
410,medium_variant,5yearly,2040,28.034565
410,medium_variant,5yearly,2045,28.599804
410,medium_variant,5yearly,2050,29.159992
410,medium_variant,5yearly,2055,29.713334
410,medium_variant,5yearly,2060,30.262089
410,medium_variant,5yearly,2065,30.802327
410,medium_variant,5yearly,2070,31.342337
410,medium_variant,5yearly,2075,31.888967
410,medium_variant,5yearly,2080,32.427726
410,medium_variant,5yearly,2085,32.981424
410,medium_variant,5yearly,2090,33.541499
410,medium_variant,5yearly,2095,34.091358
