country,variant,freq,year,lifeexpectancyat60
600,estimates,5yearly,1950,16.873301
600,estimates,5yearly,1955,16.92356
600,estimates,5yearly,1960,17.03957
600,estimates,5yearly,1965,17.012111
600,estimates,5yearly,1970,17.246696
600,estimates,5yearly,1975,17.638617
600,estimates,5yearly,1980,18.002154
600,estimates,5yearly,1985,18.340697
600,estimates,5yearly,1990,18.912695
600,estimates,5yearly,1995,19.492804
600,estimates,5yearly,2000,20.262995
600,estimates,5yearly,2005,20.665031
600,estimates,5yearly,2010,21.075662
600,medium_variant,5yearly,2015,21.312474
600,medium_variant,5yearly,2020,21.462613
600,medium_variant,5yearly,2025,21.630546
600,medium_variant,5yearly,2030,21.808184
600,medium_variant,5yearly,2035,22.009843
600,medium_variant,5yearly,2040,22.21363
600,medium_variant,5yearly,2045,22.446698
600,medium_variant,5yearly,2050,22.690051
600,medium_variant,5yearly,2055,22.976822
600,medium_variant,5yearly,2060,23.280773
600,medium_variant,5yearly,2065,23.598124
600,medium_variant,5yearly,2070,23.953284
600,medium_variant,5yearly,2075,24.329409
600,medium_variant,5yearly,2080,24.735415
600,medium_variant,5yearly,2085,25.168591
600,medium_variant,5yearly,2090,25.599259
600,medium_variant,5yearly,2095,26.045116
600,estimates,5yearly,Regi,Paraguay
600,medium_variant,5yearly,Regi,Paraguay
