country,variant,freq,year,lifeexpectancyat60
728,estimates,5yearly,1950,10.847081
728,estimates,5yearly,1955,11.420055
728,estimates,5yearly,1960,11.875761
728,estimates,5yearly,1965,12.328285
728,estimates,5yearly,1970,12.714329
728,estimates,5yearly,1975,13.134518
728,estimates,5yearly,1980,13.27373
728,estimates,5yearly,1985,13.748137
728,estimates,5yearly,1990,14.483275
728,estimates,5yearly,1995,15.039875
728,estimates,5yearly,2000,15.444503
728,estimates,5yearly,2005,15.908177
728,estimates,5yearly,2010,16.391792
728,medium_variant,5yearly,2015,16.651753
728,medium_variant,5yearly,2020,16.857852
728,medium_variant,5yearly,2025,17.045034
728,medium_variant,5yearly,2030,17.180565
728,medium_variant,5yearly,2035,17.315028
728,medium_variant,5yearly,2040,17.436965
728,medium_variant,5yearly,2045,17.56603
728,medium_variant,5yearly,2050,17.73406
728,medium_variant,5yearly,2055,17.906248
728,medium_variant,5yearly,2060,18.103212
728,medium_variant,5yearly,2065,18.311953
728,medium_variant,5yearly,2070,18.553777
728,medium_variant,5yearly,2075,18.840914
728,medium_variant,5yearly,2080,19.145952
728,medium_variant,5yearly,2085,19.429484
728,medium_variant,5yearly,2090,19.751818
728,medium_variant,5yearly,2095,20.117919
728,estimates,5yearly,Regi,South Sudan
728,medium_variant,5yearly,Regi,South Sudan
