country,variant,freq,year,lifeexpectancyat60
72,estimates,5yearly,1950,14.169146
72,estimates,5yearly,1955,14.463442
72,estimates,5yearly,1960,14.714116
72,estimates,5yearly,1965,14.939719
72,estimates,5yearly,1970,15.302776
72,estimates,5yearly,1975,15.767496
72,estimates,5yearly,1980,16.132897
72,estimates,5yearly,1985,16.329413
72,estimates,5yearly,1990,16.42329
72,estimates,5yearly,1995,15.858149
72,estimates,5yearly,2000,15.785961
72,estimates,5yearly,2005,16.631167
72,estimates,5yearly,2010,17.238925
72,medium_variant,5yearly,2015,17.729844
72,medium_variant,5yearly,2020,18.06601
72,medium_variant,5yearly,2025,18.398805
72,medium_variant,5yearly,2030,18.744858
72,medium_variant,5yearly,2035,19.105576
72,medium_variant,5yearly,2040,19.484764
72,medium_variant,5yearly,2045,19.878474
72,medium_variant,5yearly,2050,20.33324
72,medium_variant,5yearly,2055,20.79978
72,medium_variant,5yearly,2060,21.263044
72,medium_variant,5yearly,2065,21.697598
72,medium_variant,5yearly,2070,22.111802
72,medium_variant,5yearly,2075,22.519821
72,medium_variant,5yearly,2080,22.930571
72,medium_variant,5yearly,2085,23.33829
72,medium_variant,5yearly,2090,23.74447
72,medium_variant,5yearly,2095,24.153279
72,estimates,5yearly,Regi,Botswana
72,medium_variant,5yearly,Regi,Botswana
