country,variant,freq,year,lifeexpectancyat60
426,estimates,5yearly,1950,13.292393
426,estimates,5yearly,1955,13.762784
426,estimates,5yearly,1960,14.164876
426,estimates,5yearly,1965,14.243532
426,estimates,5yearly,1970,14.398003
426,estimates,5yearly,1975,14.716477
426,estimates,5yearly,1980,15.127899
426,estimates,5yearly,1985,15.418254
426,estimates,5yearly,1990,15.955906
426,estimates,5yearly,1995,15.476724
426,estimates,5yearly,2000,14.675593
426,estimates,5yearly,2005,15.199839
426,estimates,5yearly,2010,15.486387
426,medium_variant,5yearly,2015,15.706828
426,medium_variant,5yearly,2020,15.859643
426,medium_variant,5yearly,2025,16.118676
426,medium_variant,5yearly,2030,16.366798
426,medium_variant,5yearly,2035,16.637033
426,medium_variant,5yearly,2040,16.984546
426,medium_variant,5yearly,2045,17.421226
426,medium_variant,5yearly,2050,17.981685
426,medium_variant,5yearly,2055,18.54343
426,medium_variant,5yearly,2060,19.097911
426,medium_variant,5yearly,2065,19.639327
426,medium_variant,5yearly,2070,20.169169
426,medium_variant,5yearly,2075,20.694638
426,medium_variant,5yearly,2080,21.190111
426,medium_variant,5yearly,2085,21.671625
426,medium_variant,5yearly,2090,22.144084
426,medium_variant,5yearly,2095,22.612974
426,estimates,5yearly,Regi,Lesotho
426,medium_variant,5yearly,Regi,Lesotho
