country,variant,freq,year,lifeexpectancyat60
175,estimates,5yearly,1950,13.877166
175,estimates,5yearly,1955,14.447785
175,estimates,5yearly,1960,15.204177
175,estimates,5yearly,1965,15.964495
175,estimates,5yearly,1970,16.725909
175,estimates,5yearly,1975,17.528377
175,estimates,5yearly,1980,18.381312
175,estimates,5yearly,1985,19.229322
175,estimates,5yearly,1990,20.090376
175,estimates,5yearly,1995,20.933652
175,estimates,5yearly,2000,21.745291
175,estimates,5yearly,2005,22.533541
175,estimates,5yearly,2010,23.318512
175,medium_variant,5yearly,2015,24.088072
175,medium_variant,5yearly,2020,24.810762
175,medium_variant,5yearly,2025,25.521524
175,medium_variant,5yearly,2030,26.143364
175,medium_variant,5yearly,2035,26.702988
175,medium_variant,5yearly,2040,27.252049
175,medium_variant,5yearly,2045,27.788801
175,medium_variant,5yearly,2050,28.312758
175,medium_variant,5yearly,2055,28.826205
175,medium_variant,5yearly,2060,29.32431
175,medium_variant,5yearly,2065,29.818625
175,medium_variant,5yearly,2070,30.314403
175,medium_variant,5yearly,2075,30.7909
175,medium_variant,5yearly,2080,31.2568
175,medium_variant,5yearly,2085,31.703024
175,medium_variant,5yearly,2090,32.169874
175,medium_variant,5yearly,2095,32.644298
175,estimates,5yearly,Regi,Mayotte
175,medium_variant,5yearly,Regi,Mayotte
