country,variant,freq,year,lifeexpectancyat60
233,estimates,5yearly,1950,17.239365
233,estimates,5yearly,1955,17.677543
233,estimates,5yearly,1960,17.867909
233,estimates,5yearly,1965,17.935591
233,estimates,5yearly,1970,18.113158
233,estimates,5yearly,1975,17.835155
233,estimates,5yearly,1980,17.861594
233,estimates,5yearly,1985,17.901114
233,estimates,5yearly,1990,17.476962
233,estimates,5yearly,1995,18.037302
233,estimates,5yearly,2000,18.973892
233,estimates,5yearly,2005,19.951974
233,estimates,5yearly,2010,21.490904
233,medium_variant,5yearly,2015,22.134015
233,medium_variant,5yearly,2020,22.735099
233,medium_variant,5yearly,2025,23.306372
233,medium_variant,5yearly,2030,23.879927
233,medium_variant,5yearly,2035,24.449725
233,medium_variant,5yearly,2040,24.998305
233,medium_variant,5yearly,2045,25.498635
233,medium_variant,5yearly,2050,25.965795
233,medium_variant,5yearly,2055,26.422045
233,medium_variant,5yearly,2060,26.870214
233,medium_variant,5yearly,2065,27.317644
233,medium_variant,5yearly,2070,27.761816
233,medium_variant,5yearly,2075,28.208949
233,medium_variant,5yearly,2080,28.667591
233,medium_variant,5yearly,2085,29.127204
233,medium_variant,5yearly,2090,29.58235
233,medium_variant,5yearly,2095,30.044982
