country,variant,freq,year,lifeexpectancyat60
470,estimates,5yearly,1950,15.063333
470,estimates,5yearly,1955,14.879808
470,estimates,5yearly,1960,15.62926
470,estimates,5yearly,1965,16.388641
470,estimates,5yearly,1970,17.126368
470,estimates,5yearly,1975,17.837683
470,estimates,5yearly,1980,18.56279
470,estimates,5yearly,1985,19.290818
470,estimates,5yearly,1990,20.004754
470,estimates,5yearly,1995,20.711006
470,estimates,5yearly,2000,21.406964
470,estimates,5yearly,2005,22.091248
470,estimates,5yearly,2010,22.756214
470,medium_variant,5yearly,2015,23.331147
470,medium_variant,5yearly,2020,23.9618
470,medium_variant,5yearly,2025,24.608754
470,medium_variant,5yearly,2030,25.262573
470,medium_variant,5yearly,2035,25.904102
470,medium_variant,5yearly,2040,26.505836
470,medium_variant,5yearly,2045,27.051949
470,medium_variant,5yearly,2050,27.567442
470,medium_variant,5yearly,2055,28.077355
470,medium_variant,5yearly,2060,28.586178
470,medium_variant,5yearly,2065,29.103359
470,medium_variant,5yearly,2070,29.606788
470,medium_variant,5yearly,2075,30.113961
470,medium_variant,5yearly,2080,30.608367
470,medium_variant,5yearly,2085,31.123987
470,medium_variant,5yearly,2090,31.631352
470,medium_variant,5yearly,2095,32.141116
