country,variant,freq,year,lifeexpectancyat60
834,estimates,5yearly,1950,13.663879
834,estimates,5yearly,1955,14.017886
834,estimates,5yearly,1960,14.274421
834,estimates,5yearly,1965,14.584245
834,estimates,5yearly,1970,14.909168
834,estimates,5yearly,1975,15.268491
834,estimates,5yearly,1980,15.396438
834,estimates,5yearly,1985,15.512901
834,estimates,5yearly,1990,15.470743
834,estimates,5yearly,1995,15.767958
834,estimates,5yearly,2000,16.636058
834,estimates,5yearly,2005,17.495709
834,estimates,5yearly,2010,17.992712
834,medium_variant,5yearly,2015,18.539745
834,medium_variant,5yearly,2020,18.824423
834,medium_variant,5yearly,2025,19.092187
834,medium_variant,5yearly,2030,19.418904
834,medium_variant,5yearly,2035,19.730221
834,medium_variant,5yearly,2040,20.075442
834,medium_variant,5yearly,2045,20.547385
834,medium_variant,5yearly,2050,21.071572
834,medium_variant,5yearly,2055,21.577287
834,medium_variant,5yearly,2060,22.073943
834,medium_variant,5yearly,2065,22.540264
834,medium_variant,5yearly,2070,22.967944
834,medium_variant,5yearly,2075,23.363036
834,medium_variant,5yearly,2080,23.749855
834,medium_variant,5yearly,2085,24.130483
834,medium_variant,5yearly,2090,24.50879
834,medium_variant,5yearly,2095,24.881897
834,estimates,5yearly,Regi,United Republic of Tanzania
834,medium_variant,5yearly,Regi,United Republic of Tanzania
