country,variant,freq,year,lifeexpectancyat60
31,estimates,5yearly,1950,16.451511
31,estimates,5yearly,1955,17.04731
31,estimates,5yearly,1960,17.315558
31,estimates,5yearly,1965,17.587178
31,estimates,5yearly,1970,17.822577
31,estimates,5yearly,1975,18.084706
31,estimates,5yearly,1980,18.354218
31,estimates,5yearly,1985,18.554117
31,estimates,5yearly,1990,17.830239
31,estimates,5yearly,1995,17.458879
31,estimates,5yearly,2000,17.273478
31,estimates,5yearly,2005,17.922172
31,estimates,5yearly,2010,18.340025
31,medium_variant,5yearly,2015,18.54586
31,medium_variant,5yearly,2020,18.770062
31,medium_variant,5yearly,2025,19.057332
31,medium_variant,5yearly,2030,19.368629
31,medium_variant,5yearly,2035,19.688047
31,medium_variant,5yearly,2040,20.02059
31,medium_variant,5yearly,2045,20.375262
31,medium_variant,5yearly,2050,20.742618
31,medium_variant,5yearly,2055,21.151414
31,medium_variant,5yearly,2060,21.555901
31,medium_variant,5yearly,2065,21.969431
31,medium_variant,5yearly,2070,22.429827
31,medium_variant,5yearly,2075,22.890128
31,medium_variant,5yearly,2080,23.369028
31,medium_variant,5yearly,2085,23.889287
31,medium_variant,5yearly,2090,24.434539
31,medium_variant,5yearly,2095,24.967946
31,estimates,5yearly,Regi,Azerbaijan
31,medium_variant,5yearly,Regi,Azerbaijan
