country,variant,freq,year,lifeexpectancyat60
68,estimates,5yearly,1950,12.703435
68,estimates,5yearly,1955,12.803408
68,estimates,5yearly,1960,12.859619
68,estimates,5yearly,1965,12.849065
68,estimates,5yearly,1970,12.840798
68,estimates,5yearly,1975,13.289892
68,estimates,5yearly,1980,14.072837
68,estimates,5yearly,1985,14.95628
68,estimates,5yearly,1990,15.951074
68,estimates,5yearly,1995,17.066429
68,estimates,5yearly,2000,18.306991
68,estimates,5yearly,2005,19.670165
68,estimates,5yearly,2010,21.118795
68,medium_variant,5yearly,2015,21.446907
68,medium_variant,5yearly,2020,21.605194
68,medium_variant,5yearly,2025,21.862033
68,medium_variant,5yearly,2030,22.24149
68,medium_variant,5yearly,2035,22.595383
68,medium_variant,5yearly,2040,22.945019
68,medium_variant,5yearly,2045,23.295851
68,medium_variant,5yearly,2050,23.66633
68,medium_variant,5yearly,2055,24.052543
68,medium_variant,5yearly,2060,24.440029
68,medium_variant,5yearly,2065,24.841181
68,medium_variant,5yearly,2070,25.271083
68,medium_variant,5yearly,2075,25.695551
68,medium_variant,5yearly,2080,26.130353
68,medium_variant,5yearly,2085,26.5594
68,medium_variant,5yearly,2090,26.964145
68,medium_variant,5yearly,2095,27.355023
68,estimates,5yearly,Regi,Bolivia (Plurinational State of)
68,medium_variant,5yearly,Regi,Bolivia (Plurinational State of)
