country,variant,freq,year,lifeexpectancyat60
28,estimates,5yearly,1950,15.137103
28,estimates,5yearly,1955,15.786648
28,estimates,5yearly,1960,16.376824
28,estimates,5yearly,1965,16.919887
28,estimates,5yearly,1970,17.425365
28,estimates,5yearly,1975,17.890745
28,estimates,5yearly,1980,18.408829
28,estimates,5yearly,1985,18.881204
28,estimates,5yearly,1990,19.390947
28,estimates,5yearly,1995,19.934867
28,estimates,5yearly,2000,20.433712
28,estimates,5yearly,2005,20.981613
28,estimates,5yearly,2010,21.462444
28,medium_variant,5yearly,2015,21.921072
28,medium_variant,5yearly,2020,22.322533
28,medium_variant,5yearly,2025,22.742782
28,medium_variant,5yearly,2030,23.174324
28,medium_variant,5yearly,2035,23.622471
28,medium_variant,5yearly,2040,24.090947
28,medium_variant,5yearly,2045,24.573429
28,medium_variant,5yearly,2050,25.072209
28,medium_variant,5yearly,2055,25.567471
28,medium_variant,5yearly,2060,26.058774
28,medium_variant,5yearly,2065,26.540398
28,medium_variant,5yearly,2070,26.998157
28,medium_variant,5yearly,2075,27.42366
28,medium_variant,5yearly,2080,27.848473
28,medium_variant,5yearly,2085,28.27255
28,medium_variant,5yearly,2090,28.690727
28,medium_variant,5yearly,2095,29.118678
28,estimates,5yearly,Regi,Antigua and Barbuda
28,medium_variant,5yearly,Regi,Antigua and Barbuda
