country,variant,freq,year,lifeexpectancyat60
732,estimates,5yearly,1950,12.030689
732,estimates,5yearly,1955,12.327556
732,estimates,5yearly,1960,12.628991
732,estimates,5yearly,1965,12.936824
732,estimates,5yearly,1970,13.251906
732,estimates,5yearly,1975,13.928282
732,estimates,5yearly,1980,14.491064
732,estimates,5yearly,1985,15.073557
732,estimates,5yearly,1990,15.474965
732,estimates,5yearly,1995,15.891719
732,estimates,5yearly,2000,16.267425
732,estimates,5yearly,2005,16.620794
732,estimates,5yearly,2010,17.057703
732,medium_variant,5yearly,2015,17.422771
732,medium_variant,5yearly,2020,17.798551
732,medium_variant,5yearly,2025,18.191867
732,medium_variant,5yearly,2030,18.609506
732,medium_variant,5yearly,2035,19.032479
732,medium_variant,5yearly,2040,19.474188
732,medium_variant,5yearly,2045,19.957823
732,medium_variant,5yearly,2050,20.457104
732,medium_variant,5yearly,2055,20.959603
732,medium_variant,5yearly,2060,21.495422
732,medium_variant,5yearly,2065,22.0213
732,medium_variant,5yearly,2070,22.589125
732,medium_variant,5yearly,2075,23.147259
732,medium_variant,5yearly,2080,23.716641
732,medium_variant,5yearly,2085,24.306098
732,medium_variant,5yearly,2090,24.883017
732,medium_variant,5yearly,2095,25.44491
