country,variant,freq,year,lifeexpectancyat60
48,estimates,5yearly,1950,13.650714
48,estimates,5yearly,1955,14.09538
48,estimates,5yearly,1960,14.573656
48,estimates,5yearly,1965,15.047385
48,estimates,5yearly,1970,15.566066
48,estimates,5yearly,1975,16.039852
48,estimates,5yearly,1980,16.623518
48,estimates,5yearly,1985,17.106374
48,estimates,5yearly,1990,17.630477
48,estimates,5yearly,1995,18.107847
48,estimates,5yearly,2000,18.590133
48,estimates,5yearly,2005,18.93199
48,estimates,5yearly,2010,19.425243
48,medium_variant,5yearly,2015,19.903515
48,medium_variant,5yearly,2020,20.405195
48,medium_variant,5yearly,2025,20.891671
48,medium_variant,5yearly,2030,21.388139
48,medium_variant,5yearly,2035,21.901413
48,medium_variant,5yearly,2040,22.431978
48,medium_variant,5yearly,2045,22.984842
48,medium_variant,5yearly,2050,23.538038
48,medium_variant,5yearly,2055,24.108627
48,medium_variant,5yearly,2060,24.668758
48,medium_variant,5yearly,2065,25.220776
48,medium_variant,5yearly,2070,25.760055
48,medium_variant,5yearly,2075,26.262106
48,medium_variant,5yearly,2080,26.738558
48,medium_variant,5yearly,2085,27.185632
48,medium_variant,5yearly,2090,27.606022
48,medium_variant,5yearly,2095,28.044365
