country,variant,freq,year,lifeexpectancyat60
254,estimates,5yearly,1950,14.769209
254,estimates,5yearly,1955,15.167404
254,estimates,5yearly,1960,15.654949
254,estimates,5yearly,1965,16.433376
254,estimates,5yearly,1970,16.697749
254,estimates,5yearly,1975,16.825851
254,estimates,5yearly,1980,17.42648
254,estimates,5yearly,1985,18.018595
254,estimates,5yearly,1990,18.65767
254,estimates,5yearly,1995,19.321524
254,estimates,5yearly,2000,20.400116
254,estimates,5yearly,2005,21.480895
254,estimates,5yearly,2010,22.291609
254,medium_variant,5yearly,2015,23.166414
254,medium_variant,5yearly,2020,23.913068
254,medium_variant,5yearly,2025,24.666694
254,medium_variant,5yearly,2030,25.360395
254,medium_variant,5yearly,2035,25.983632
254,medium_variant,5yearly,2040,26.556847
254,medium_variant,5yearly,2045,27.104715
254,medium_variant,5yearly,2050,27.65176
254,medium_variant,5yearly,2055,28.181619
254,medium_variant,5yearly,2060,28.693358
254,medium_variant,5yearly,2065,29.204907
254,medium_variant,5yearly,2070,29.709126
254,medium_variant,5yearly,2075,30.223537
254,medium_variant,5yearly,2080,30.740212
254,medium_variant,5yearly,2085,31.251056
254,medium_variant,5yearly,2090,31.776141
254,medium_variant,5yearly,2095,32.295792
254,estimates,5yearly,Regi,French Guiana
254,medium_variant,5yearly,Regi,French Guiana
