country,variant,freq,year,lifeexpectancyat60
51,estimates,5yearly,1950,16.463448
51,estimates,5yearly,1955,17.247854
51,estimates,5yearly,1960,18.151817
51,estimates,5yearly,1965,19.310585
51,estimates,5yearly,1970,20.114248
51,estimates,5yearly,1975,19.757465
51,estimates,5yearly,1980,19.705814
51,estimates,5yearly,1985,17.881471
51,estimates,5yearly,1990,17.571619
51,estimates,5yearly,1995,18.189426
51,estimates,5yearly,2000,18.832943
51,estimates,5yearly,2005,18.773136
51,estimates,5yearly,2010,19.098095
51,medium_variant,5yearly,2015,19.651891
51,medium_variant,5yearly,2020,20.199152
51,medium_variant,5yearly,2025,20.752898
51,medium_variant,5yearly,2030,21.313409
51,medium_variant,5yearly,2035,21.875824
51,medium_variant,5yearly,2040,22.424343
51,medium_variant,5yearly,2045,22.978618
51,medium_variant,5yearly,2050,23.512474
51,medium_variant,5yearly,2055,24.061618
51,medium_variant,5yearly,2060,24.600818
51,medium_variant,5yearly,2065,25.162536
51,medium_variant,5yearly,2070,25.699985
51,medium_variant,5yearly,2075,26.201257
51,medium_variant,5yearly,2080,26.679983
51,medium_variant,5yearly,2085,27.150635
51,medium_variant,5yearly,2090,27.602636
51,medium_variant,5yearly,2095,28.055107
