country,variant,freq,year,lifeexpectancyat60
104,estimates,5yearly,1950,12.192466
104,estimates,5yearly,1955,13.077941
104,estimates,5yearly,1960,13.566694
104,estimates,5yearly,1965,14.37876
104,estimates,5yearly,1970,14.669963
104,estimates,5yearly,1975,14.944734
104,estimates,5yearly,1980,15.213722
104,estimates,5yearly,1985,15.479759
104,estimates,5yearly,1990,15.742712
104,estimates,5yearly,1995,15.990462
104,estimates,5yearly,2000,16.245568
104,estimates,5yearly,2005,16.451113
104,estimates,5yearly,2010,16.744261
104,medium_variant,5yearly,2015,16.883408
104,medium_variant,5yearly,2020,17.019067
104,medium_variant,5yearly,2025,17.178145
104,medium_variant,5yearly,2030,17.333437
104,medium_variant,5yearly,2035,17.486306
104,medium_variant,5yearly,2040,17.66174
104,medium_variant,5yearly,2045,17.859827
104,medium_variant,5yearly,2050,18.058963
104,medium_variant,5yearly,2055,18.268149
104,medium_variant,5yearly,2060,18.497681
104,medium_variant,5yearly,2065,18.73721
104,medium_variant,5yearly,2070,19.000327
104,medium_variant,5yearly,2075,19.271958
104,medium_variant,5yearly,2080,19.555098
104,medium_variant,5yearly,2085,19.865218
104,medium_variant,5yearly,2090,20.198519
104,medium_variant,5yearly,2095,20.571956
