country,variant,freq,year,lifeexpectancyat60
662,estimates,5yearly,1950,16.988715
662,estimates,5yearly,1955,17.405515
662,estimates,5yearly,1960,17.21156
662,estimates,5yearly,1965,16.560643
662,estimates,5yearly,1970,17.235987
662,estimates,5yearly,1975,17.837048
662,estimates,5yearly,1980,18.863262
662,estimates,5yearly,1985,19.13635
662,estimates,5yearly,1990,19.094747
662,estimates,5yearly,1995,19.094401
662,estimates,5yearly,2000,19.466673
662,estimates,5yearly,2005,20.564187
662,estimates,5yearly,2010,21.057173
662,medium_variant,5yearly,2015,21.650349
662,medium_variant,5yearly,2020,22.179796
662,medium_variant,5yearly,2025,22.697046
662,medium_variant,5yearly,2030,23.227981
662,medium_variant,5yearly,2035,23.754949
662,medium_variant,5yearly,2040,24.285796
662,medium_variant,5yearly,2045,24.82019
662,medium_variant,5yearly,2050,25.359477
662,medium_variant,5yearly,2055,25.91458
662,medium_variant,5yearly,2060,26.437626
662,medium_variant,5yearly,2065,26.938917
662,medium_variant,5yearly,2070,27.405772
662,medium_variant,5yearly,2075,27.824461
662,medium_variant,5yearly,2080,28.234547
662,medium_variant,5yearly,2085,28.644582
662,medium_variant,5yearly,2090,29.047882
662,medium_variant,5yearly,2095,29.461866
662,estimates,5yearly,Regi,Saint Lucia
662,medium_variant,5yearly,Regi,Saint Lucia
