country,variant,freq,year,lifeexpectancyat60
591,estimates,5yearly,1950,15.83643
591,estimates,5yearly,1955,16.542298
591,estimates,5yearly,1960,17.245254
591,estimates,5yearly,1965,17.816602
591,estimates,5yearly,1970,18.455272
591,estimates,5yearly,1975,19.27583
591,estimates,5yearly,1980,19.962587
591,estimates,5yearly,1985,20.546937
591,estimates,5yearly,1990,21.191298
591,estimates,5yearly,1995,21.859848
591,estimates,5yearly,2000,22.563438
591,estimates,5yearly,2005,23.271698
591,estimates,5yearly,2010,23.9103
591,medium_variant,5yearly,2015,24.469611
591,medium_variant,5yearly,2020,24.889488
591,medium_variant,5yearly,2025,25.321574
591,medium_variant,5yearly,2030,25.767795
591,medium_variant,5yearly,2035,26.228545
591,medium_variant,5yearly,2040,26.71534
591,medium_variant,5yearly,2045,27.169044
591,medium_variant,5yearly,2050,27.599071
591,medium_variant,5yearly,2055,27.989581
591,medium_variant,5yearly,2060,28.378015
591,medium_variant,5yearly,2065,28.766526
591,medium_variant,5yearly,2070,29.154552
591,medium_variant,5yearly,2075,29.542728
591,medium_variant,5yearly,2080,29.935653
591,medium_variant,5yearly,2085,30.338136
591,medium_variant,5yearly,2090,30.746436
591,medium_variant,5yearly,2095,31.158649
591,estimates,5yearly,Regi,Panama
591,medium_variant,5yearly,Regi,Panama
