country,variant,freq,year,lifeexpectancyat60
670,estimates,5yearly,1950,14.60395
670,estimates,5yearly,1955,16.697787
670,estimates,5yearly,1960,17.145065
670,estimates,5yearly,1965,16.471566
670,estimates,5yearly,1970,15.805288
670,estimates,5yearly,1975,15.127122
670,estimates,5yearly,1980,17.265445
670,estimates,5yearly,1985,18.09033
670,estimates,5yearly,1990,18.717543
670,estimates,5yearly,1995,18.908762
670,estimates,5yearly,2000,18.97096
670,estimates,5yearly,2005,19.442424
670,estimates,5yearly,2010,19.889558
670,medium_variant,5yearly,2015,20.207658
670,medium_variant,5yearly,2020,20.46445
670,medium_variant,5yearly,2025,20.717877
670,medium_variant,5yearly,2030,20.990315
670,medium_variant,5yearly,2035,21.273323
670,medium_variant,5yearly,2040,21.575556
670,medium_variant,5yearly,2045,21.890877
670,medium_variant,5yearly,2050,22.222561
670,medium_variant,5yearly,2055,22.563566
670,medium_variant,5yearly,2060,22.930295
670,medium_variant,5yearly,2065,23.295671
670,medium_variant,5yearly,2070,23.677644
670,medium_variant,5yearly,2075,24.106683
670,medium_variant,5yearly,2080,24.533135
670,medium_variant,5yearly,2085,24.983616
670,medium_variant,5yearly,2090,25.434305
670,medium_variant,5yearly,2095,25.882006
