country,variant,freq,year,lifeexpectancyat60
440,estimates,5yearly,1950,18.492561
440,estimates,5yearly,1955,18.953549
440,estimates,5yearly,1960,19.195466
440,estimates,5yearly,1965,19.253526
440,estimates,5yearly,1970,19.32419
440,estimates,5yearly,1975,19.254815
440,estimates,5yearly,1980,19.19948
440,estimates,5yearly,1985,19.096183
440,estimates,5yearly,1990,18.632758
440,estimates,5yearly,1995,18.490414
440,estimates,5yearly,2000,19.013773
440,estimates,5yearly,2005,19.042519
440,estimates,5yearly,2010,20.412245
440,medium_variant,5yearly,2015,20.768919
440,medium_variant,5yearly,2020,21.236153
440,medium_variant,5yearly,2025,21.698674
440,medium_variant,5yearly,2030,22.145066
440,medium_variant,5yearly,2035,22.594795
440,medium_variant,5yearly,2040,23.033603
440,medium_variant,5yearly,2045,23.448265
440,medium_variant,5yearly,2050,23.883649
440,medium_variant,5yearly,2055,24.326534
440,medium_variant,5yearly,2060,24.758956
440,medium_variant,5yearly,2065,25.180885
440,medium_variant,5yearly,2070,25.582571
440,medium_variant,5yearly,2075,25.970115
440,medium_variant,5yearly,2080,26.346139
440,medium_variant,5yearly,2085,26.716516
440,medium_variant,5yearly,2090,27.086232
440,medium_variant,5yearly,2095,27.449249
440,estimates,5yearly,Regi,Lithuania
440,medium_variant,5yearly,Regi,Lithuania
